时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-20 10:40:00,	725.911,	0x0000,	723.404,	0x0000,	571.862,	0x0000,
	2016-3-20 10:41:00,	725.055,	0x0000,	727.758,	0x0000,	572.4,	0x0000,
	2016-3-20 10:42:00,	723.342,	0x0000,	721.808,	0x0000,	572.955,	0x0000,
	2016-3-20 10:43:00,	727.624,	0x0000,	725.309,	0x0000,	573.17,	0x0000,
	2016-3-20 10:44:00,	722.485,	0x0000,	726.558,	0x0000,	573.313,	0x0000,
	2016-3-20 10:45:00,	725.911,	0x0000,	723.443,	0x0000,	573.528,	0x0000,
	2016-3-20 10:46:00,	715.633,	0x0000,	712.879,	0x0000,	573.994,	0x0000,
	2016-3-20 10:47:00,	716.489,	0x0000,	724.914,	0x0000,	574.102,	0x0000,
	2016-3-20 10:48:00,	725.055,	0x0000,	721.846,	0x0000,	574.102,	0x0000,
	2016-3-20 10:49:00,	727.624,	0x0000,	727.106,	0x0000,	574.209,	0x0000,
	2016-3-20 10:50:00,	724.198,	0x0000,	719.355,	0x0000,	574.317,	0x0000,
	2016-3-20 10:51:00,	713.063,	0x0000,	713.919,	0x0000,	574.317,	0x0000,
	2016-3-20 10:52:00,	711.35,	0x0000,	713.919,	0x0000,	574.09,	0x0000,
	2016-3-20 10:53:00,	709.637,	0x0000,	711.722,	0x0000,	573.642,	0x0000,
	2016-3-20 10:54:00,	708.781,	0x0000,	704.844,	0x0000,	572.8,	0x0000,
	2016-3-20 10:55:00,	696.789,	0x0000,	695.532,	0x0000,	571.725,	0x0000,
	2016-3-20 10:56:00,	695.933,	0x0000,	697.802,	0x0000,	570.991,	0x0000,
	2016-3-20 10:57:00,	698.502,	0x0000,	697.802,	0x0000,	570.364,	0x0000,
	2016-3-20 10:58:00,	695.933,	0x0000,	697.802,	0x0000,	570.131,	0x0000,
	2016-3-20 10:59:00,	689.937,	0x0000,	683.233,	0x0000,	570.729,	0x0000,
	2016-3-20 11:00:00,	678.802,	0x0000,	677.293,	0x0000,	571.589,	0x0000,
	2016-3-20 11:01:00,	674.519,	0x0000,	677.293,	0x0000,	572.574,	0x0000,
	2016-3-20 11:02:00,	675.376,	0x0000,	683.883,	0x0000,	573.399,	0x0000,
	2016-3-20 11:03:00,	677.945,	0x0000,	673.004,	0x0000,	574.097,	0x0000,
	2016-3-20 11:04:00,	665.097,	0x0000,	663.352,	0x0000,	574.868,	0x0000,
	2016-3-20 11:05:00,	655.675,	0x0000,	653.846,	0x0000,	575.101,	0x0000,
	2016-3-20 11:06:00,	649.68,	0x0000,	653.846,	0x0000,	575.101,	0x0000,
	2016-3-20 11:07:00,	649.68,	0x0000,	653.846,	0x0000,	574.976,	0x0000,
	2016-3-20 11:08:00,	649.68,	0x0000,	653.846,	0x0000,	574.868,	0x0000,
	2016-3-20 11:09:00,	648.823,	0x0000,	649.408,	0x0000,	574.653,	0x0000,
	2016-3-20 11:10:00,	656.532,	0x0000,	660.457,	0x0000,	574.653,	0x0000,
	2016-3-20 11:11:00,	667.667,	0x0000,	667.766,	0x0000,	574.875,	0x0000,
	2016-3-20 11:12:00,	671.95,	0x0000,	668.077,	0x0000,	574.982,	0x0000,
	2016-3-20 11:13:00,	669.38,	0x0000,	664.103,	0x0000,	575.09,	0x0000,
	2016-3-20 11:14:00,	667.667,	0x0000,	672.419,	0x0000,	575.323,	0x0000,
	2016-3-20 11:15:00,	677.089,	0x0000,	675.057,	0x0000,	575.43,	0x0000,
	2016-3-20 11:16:00,	669.38,	0x0000,	662.677,	0x0000,	575.645,	0x0000,
	2016-3-20 11:17:00,	671.093,	0x0000,	676.956,	0x0000,	575.43,	0x0000,
	2016-3-20 11:18:00,	674.519,	0x0000,	663.221,	0x0000,	575.412,	0x0000,
	2016-3-20 11:19:00,	659.958,	0x0000,	658.974,	0x0000,	574.964,	0x0000,
