时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-21 22:32:00,	898.931,	0x0000,	897.07,	0x0000,	596.876,	0x0000,
	2016-3-21 22:33:00,	894.648,	0x0000,	895.632,	0x0000,	596.876,	0x0000,
	2016-3-21 22:34:00,	892.078,	0x0000,	893.407,	0x0000,	596.876,	0x0000,
	2016-3-21 22:35:00,	892.935,	0x0000,	893.407,	0x0000,	596.768,	0x0000,
	2016-3-21 22:36:00,	888.652,	0x0000,	887.546,	0x0000,	596.66,	0x0000,
	2016-3-21 22:37:00,	886.083,	0x0000,	886.081,	0x0000,	596.553,	0x0000,
	2016-3-21 22:38:00,	884.37,	0x0000,	886.081,	0x0000,	596.445,	0x0000,
	2016-3-21 22:39:00,	886.083,	0x0000,	886.081,	0x0000,	596.337,	0x0000,
	2016-3-21 22:40:00,	886.083,	0x0000,	886.081,	0x0000,	596.463,	0x0000,
	2016-3-21 22:41:00,	882.657,	0x0000,	881.685,	0x0000,	596.463,	0x0000,
	2016-3-21 22:42:00,	880.087,	0x0000,	877.289,	0x0000,	596.571,	0x0000,
	2016-3-21 22:43:00,	873.235,	0x0000,	872.894,	0x0000,	596.696,	0x0000,
	2016-3-21 22:44:00,	871.522,	0x0000,	868.831,	0x0000,	596.804,	0x0000,
	2016-3-21 22:45:00,	862.956,	0x0000,	864.103,	0x0000,	596.804,	0x0000,
	2016-3-21 22:46:00,	859.53,	0x0000,	859.707,	0x0000,	596.804,	0x0000,
	2016-3-21 22:47:00,	855.247,	0x0000,	856.044,	0x0000,	596.696,	0x0000,
	2016-3-21 22:48:00,	851.821,	0x0000,	854.579,	0x0000,	596.122,	0x0000,
	2016-3-21 22:49:00,	853.534,	0x0000,	854.579,	0x0000,	595.512,	0x0000,
	2016-3-21 22:50:00,	852.678,	0x0000,	854.579,	0x0000,	595.027,	0x0000,
	2016-3-21 22:51:00,	850.108,	0x0000,	850.916,	0x0000,	594.687,	0x0000,
	2016-3-21 22:52:00,	845.826,	0x0000,	847.253,	0x0000,	594.579,	0x0000,
	2016-3-21 22:53:00,	844.969,	0x0000,	845.814,	0x0000,	594.364,	0x0000,
	2016-3-21 22:54:00,	843.256,	0x0000,	845.814,	0x0000,	594.13,	0x0000,
	2016-3-21 22:55:00,	844.113,	0x0000,	845.814,	0x0000,	593.807,	0x0000,
	2016-3-21 22:56:00,	841.543,	0x0000,	841.392,	0x0000,	593.251,	0x0000,
	2016-3-21 22:57:00,	838.117,	0x0000,	839.194,	0x0000,	592.767,	0x0000,
	2016-3-21 22:58:00,	838.973,	0x0000,	839.194,	0x0000,	592.509,	0x0000,
	2016-3-21 22:59:00,	838.117,	0x0000,	839.194,	0x0000,	592.401,	0x0000,
	2016-3-21 23:00:00,	837.26,	0x0000,	839.194,	0x0000,	592.401,	0x0000,
	2016-3-21 23:01:00,	834.691,	0x0000,	836.264,	0x0000,	592.168,	0x0000,
	2016-3-21 23:02:00,	834.691,	0x0000,	834.799,	0x0000,	591.953,	0x0000,
	2016-3-21 23:03:00,	834.691,	0x0000,	834.799,	0x0000,	591.845,	0x0000,
	2016-3-21 23:04:00,	834.691,	0x0000,	834.799,	0x0000,	591.845,	0x0000,
	2016-3-21 23:05:00,	832.978,	0x0000,	834.799,	0x0000,	591.953,	0x0000,
	2016-3-21 23:06:00,	832.978,	0x0000,	834.799,	0x0000,	592.061,	0x0000,
	2016-3-21 23:07:00,	836.404,	0x0000,	836.264,	0x0000,	591.935,	0x0000,
	2016-3-21 23:08:00,	837.26,	0x0000,	836.264,	0x0000,	592.043,	0x0000,
	2016-3-21 23:09:00,	837.26,	0x0000,	837.729,	0x0000,	592.043,	0x0000,
	2016-3-21 23:10:00,	838.973,	0x0000,	837.729,	0x0000,	592.043,	0x0000,
	2016-3-21 23:11:00,	836.404,	0x0000,	836.264,	0x0000,	592.15,	0x0000,
	2016-3-21 23:12:00,	837.26,	0x0000,	834.799,	0x0000,	592.365,	0x0000,
	2016-3-21 23:13:00,	834.691,	0x0000,	833.361,	0x0000,	592.581,	0x0000,
	2016-3-21 23:14:00,	832.121,	0x0000,	831.868,	0x0000,	592.796,	0x0000,
	2016-3-21 23:15:00,	829.552,	0x0000,	829.67,	0x0000,	592.904,	0x0000,
	2016-3-21 23:16:00,	829.552,	0x0000,	828.938,	0x0000,	593.119,	0x0000,
	2016-3-21 23:17:00,	827.839,	0x0000,	828.938,	0x0000,	593.46,	0x0000,
	2016-3-21 23:18:00,	827.839,	0x0000,	828.938,	0x0000,	593.89,	0x0000,
	2016-3-21 23:19:00,	828.695,	0x0000,	828.938,	0x0000,	594.106,	0x0000,
	2016-3-21 23:20:00,	827.839,	0x0000,	828.938,	0x0000,	594.106,	0x0000,
	2016-3-21 23:21:00,	828.695,	0x0000,	828.938,	0x0000,	594.106,	0x0000,
	2016-3-21 23:22:00,	827.839,	0x0000,	828.938,	0x0000,	594.106,	0x0000,
	2016-3-21 23:23:00,	827.839,	0x0000,	828.938,	0x0000,	594.106,	0x0000,
	2016-3-21 23:24:00,	827.839,	0x0000,	828.938,	0x0000,	594.106,	0x0000,
	2016-3-21 23:25:00,	828.695,	0x0000,	828.938,	0x0000,	594.106,	0x0000,
	2016-3-21 23:26:00,	828.695,	0x0000,	828.205,	0x0000,	594.106,	0x0000,
	2016-3-21 23:27:00,	827.839,	0x0000,	826.74,	0x0000,	594.213,	0x0000,
	2016-3-21 23:28:00,	826.125,	0x0000,	825.275,	0x0000,	594.213,	0x0000,
	2016-3-21 23:29:00,	825.269,	0x0000,	825.275,	0x0000,	594.429,	0x0000,
	2016-3-21 23:30:00,	825.269,	0x0000,	825.275,	0x0000,	594.644,	0x0000,
	2016-3-21 23:31:00,	825.269,	0x0000,	825.275,	0x0000,	594.752,	0x0000,
	2016-3-21 23:32:00,	824.412,	0x0000,	825.275,	0x0000,	594.752,	0x0000,
	2016-3-21 23:33:00,	824.412,	0x0000,	826.007,	0x0000,	594.637,	0x0000,
	2016-3-21 23:34:00,	825.269,	0x0000,	826.007,	0x0000,	594.745,	0x0000,
	2016-3-21 23:35:00,	826.982,	0x0000,	826.007,	0x0000,	594.745,	0x0000,
	2016-3-21 23:36:00,	826.125,	0x0000,	824.542,	0x0000,	594.871,	0x0000,
	2016-3-21 23:37:00,	824.412,	0x0000,	824.542,	0x0000,	594.871,	0x0000,
	2016-3-21 23:38:00,	826.125,	0x0000,	824.542,	0x0000,	594.745,	0x0000,
	2016-3-21 23:39:00,	824.412,	0x0000,	824.542,	0x0000,	594.745,	0x0000,
	2016-3-21 23:40:00,	823.556,	0x0000,	824.542,	0x0000,	594.745,	0x0000,
	2016-3-21 23:41:00,	826.125,	0x0000,	825.275,	0x0000,	594.637,	0x0000,
	2016-3-21 23:42:00,	823.556,	0x0000,	825.275,	0x0000,	594.512,	0x0000,
	2016-3-21 23:43:00,	826.125,	0x0000,	826.007,	0x0000,	594.404,	0x0000,
	2016-3-21 23:44:00,	826.982,	0x0000,	826.74,	0x0000,	594.404,	0x0000,
	2016-3-21 23:45:00,	826.982,	0x0000,	827.473,	0x0000,	594.296,	0x0000,
	2016-3-21 23:46:00,	826.982,	0x0000,	825.275,	0x0000,	594.189,	0x0000,
	2016-3-21 23:47:00,	826.125,	0x0000,	825.275,	0x0000,	593.956,	0x0000,
	2016-3-21 23:48:00,	823.556,	0x0000,	825.275,	0x0000,	593.722,	0x0000,
	2016-3-21 23:49:00,	825.269,	0x0000,	825.275,	0x0000,	593.597,	0x0000,
	2016-3-21 23:50:00,	824.412,	0x0000,	824.542,	0x0000,	593.489,	0x0000,
	2016-3-21 23:51:00,	824.412,	0x0000,	825.231,	0x0000,	593.363,	0x0000,
	2016-3-21 23:52:00,	826.125,	0x0000,	826.74,	0x0000,	593.256,	0x0000,
	2016-3-21 23:53:00,	826.982,	0x0000,	826.74,	0x0000,	593.148,	0x0000,
	2016-3-21 23:54:00,	826.982,	0x0000,	827.473,	0x0000,	592.933,	0x0000,
	2016-3-21 23:55:00,	828.695,	0x0000,	828.205,	0x0000,	592.718,	0x0000,
	2016-3-21 23:56:00,	823.556,	0x0000,	820.879,	0x0000,	592.61,	0x0000,
	2016-3-21 23:57:00,	814.991,	0x0000,	813.553,	0x0000,	592.352,	0x0000,
	2016-3-21 23:58:00,	807.282,	0x0000,	806.227,	0x0000,	592.108,	0x0000,
	2016-3-21 23:59:00,	804.712,	0x0000,	806.227,	0x0000,	591.868,	0x0000,
	2016-3-22 00:00:00,	799.573,	0x0000,	795.598,	0x0000,	591.76,	0x0000,
	2016-3-22 00:01:00,	788.438,	0x0000,	780.591,	0x0000,	591.76,	0x0000,
	2016-3-22 00:02:00,	781.586,	0x0000,	791.408,	0x0000,	591.76,	0x0000,
	2016-3-22 00:03:00,	801.286,	0x0000,	799.634,	0x0000,	591.76,	0x0000,
	2016-3-22 00:04:00,	807.282,	0x0000,	806.227,	0x0000,	591.993,	0x0000,
	2016-3-22 00:05:00,	806.425,	0x0000,	806.227,	0x0000,	592.323,	0x0000,
	2016-3-22 00:06:00,	808.995,	0x0000,	811.417,	0x0000,	592.657,	0x0000,
	2016-3-22 00:07:00,	822.699,	0x0000,	826.423,	0x0000,	593.088,	0x0000,
	2016-3-22 00:08:00,	836.404,	0x0000,	840.04,	0x0000,	593.411,	0x0000,
	2016-3-22 00:09:00,	850.108,	0x0000,	851.648,	0x0000,	593.525,	0x0000,
	2016-3-22 00:10:00,	861.243,	0x0000,	862.637,	0x0000,	593.411,	0x0000,
	2016-3-22 00:11:00,	867.239,	0x0000,	864.075,	0x0000,	593.303,	0x0000,
	2016-3-22 00:12:00,	870.665,	0x0000,	867.766,	0x0000,	593.303,	0x0000,
	2016-3-22 00:13:00,	868.952,	0x0000,	867.766,	0x0000,	593.518,	0x0000,
	2016-3-22 00:14:00,	866.382,	0x0000,	867.766,	0x0000,	593.752,	0x0000,
	2016-3-22 00:15:00,	868.096,	0x0000,	867.766,	0x0000,	594.074,	0x0000,
	2016-3-22 00:16:00,	870.665,	0x0000,	869.231,	0x0000,	594.326,	0x0000,
	2016-3-22 00:17:00,	870.665,	0x0000,	869.963,	0x0000,	594.667,	0x0000,
	2016-3-22 00:18:00,	872.378,	0x0000,	871.402,	0x0000,	594.882,	0x0000,
	2016-3-22 00:19:00,	874.091,	0x0000,	872.161,	0x0000,	595.205,	0x0000,
	2016-3-22 00:20:00,	874.091,	0x0000,	873.6,	0x0000,	595.528,	0x0000,
	2016-3-22 00:21:00,	873.235,	0x0000,	871.429,	0x0000,	595.869,	0x0000,
	2016-3-22 00:22:00,	869.809,	0x0000,	871.429,	0x0000,	596.084,	0x0000,
	2016-3-22 00:23:00,	870.665,	0x0000,	869.963,	0x0000,	596.21,	0x0000,
	2016-3-22 00:24:00,	868.952,	0x0000,	868.525,	0x0000,	596.317,	0x0000,
	2016-3-22 00:25:00,	868.096,	0x0000,	867.033,	0x0000,	596.317,	0x0000,
	2016-3-22 00:26:00,	862.956,	0x0000,	864.103,	0x0000,	596.425,	0x0000,
	2016-3-22 00:27:00,	862.1,	0x0000,	862.637,	0x0000,	596.533,	0x0000,
	2016-3-22 00:28:00,	861.243,	0x0000,	860.44,	0x0000,	596.658,	0x0000,
	2016-3-22 00:29:00,	858.674,	0x0000,	859.002,	0x0000,	596.658,	0x0000,
	2016-3-22 00:30:00,	857.817,	0x0000,	859.002,	0x0000,	596.658,	0x0000,
	2016-3-22 00:31:00,	859.53,	0x0000,	859.662,	0x0000,	596.766,	0x0000,
	2016-3-22 00:32:00,	860.387,	0x0000,	860.44,	0x0000,	596.874,	0x0000,
	2016-3-22 00:33:00,	859.53,	0x0000,	860.44,	0x0000,	596.981,	0x0000,
	2016-3-22 00:34:00,	860.387,	0x0000,	861.172,	0x0000,	597.089,	0x0000,
	2016-3-22 00:35:00,	862.956,	0x0000,	861.86,	0x0000,	597.304,	0x0000,
	2016-3-22 00:36:00,	861.243,	0x0000,	861.172,	0x0000,	597.405,	0x0000,
	2016-3-22 00:37:00,	858.674,	0x0000,	859.707,	0x0000,	597.405,	0x0000,
	2016-3-22 00:38:00,	859.53,	0x0000,	859.707,	0x0000,	597.405,	0x0000,
	2016-3-22 00:39:00,	860.387,	0x0000,	859.707,	0x0000,	597.639,	0x0000,
	2016-3-22 00:40:00,	858.674,	0x0000,	859.707,	0x0000,	597.854,	0x0000,
	2016-3-22 00:41:00,	856.961,	0x0000,	857.509,	0x0000,	598.069,	0x0000,
	2016-3-22 00:42:00,	856.104,	0x0000,	856.777,	0x0000,	598.069,	0x0000,
	2016-3-22 00:43:00,	856.104,	0x0000,	856.089,	0x0000,	597.962,	0x0000,
	2016-3-22 00:44:00,	856.961,	0x0000,	856.089,	0x0000,	597.962,	0x0000,
	2016-3-22 00:45:00,	856.104,	0x0000,	855.311,	0x0000,	597.854,	0x0000,
	2016-3-22 00:46:00,	851.821,	0x0000,	853.114,	0x0000,	597.728,	0x0000,
