时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-6 13:20:00,	747.325,	0x0000,	748.352,	0x0000,	595.614,	0x0000,
	2016-3-6 13:21:00,	748.181,	0x0000,	753.916,	0x0000,	595.83,	0x0000,
	2016-3-6 13:22:00,	755.89,	0x0000,	750.727,	0x0000,	596.045,	0x0000,
	2016-3-6 13:23:00,	755.89,	0x0000,	762.118,	0x0000,	596.153,	0x0000,
	2016-3-6 13:24:00,	765.312,	0x0000,	758.475,	0x0000,	596.368,	0x0000,
	2016-3-6 13:25:00,	748.181,	0x0000,	747.619,	0x0000,	596.583,	0x0000,
	2016-3-6 13:26:00,	745.611,	0x0000,	747.619,	0x0000,	596.583,	0x0000,
	2016-3-6 13:27:00,	748.181,	0x0000,	756.746,	0x0000,	596.368,	0x0000,
	2016-3-6 13:28:00,	749.894,	0x0000,	745.421,	0x0000,	595.937,	0x0000,
	2016-3-6 13:29:00,	749.894,	0x0000,	755.739,	0x0000,	595.381,	0x0000,
	2016-3-6 13:30:00,	752.464,	0x0000,	748.352,	0x0000,	595.058,	0x0000,
	2016-3-6 13:31:00,	749.038,	0x0000,	748.352,	0x0000,	594.735,	0x0000,
	2016-3-6 13:32:00,	749.894,	0x0000,	752.159,	0x0000,	594.52,	0x0000,
	2016-3-6 13:33:00,	755.033,	0x0000,	753.222,	0x0000,	594.096,	0x0000,
	2016-3-6 13:34:00,	750.751,	0x0000,	753.724,	0x0000,	593.863,	0x0000,
	2016-3-6 13:35:00,	752.464,	0x0000,	751.284,	0x0000,	593.647,	0x0000,
	2016-3-6 13:36:00,	751.607,	0x0000,	751.284,	0x0000,	593.647,	0x0000,
	2016-3-6 13:37:00,	750.751,	0x0000,	746.906,	0x0000,	593.54,	0x0000,
	2016-3-6 13:38:00,	746.468,	0x0000,	754.91,	0x0000,	593.324,	0x0000,
	2016-3-6 13:39:00,	753.32,	0x0000,	748.352,	0x0000,	593.217,	0x0000,
	2016-3-6 13:40:00,	746.468,	0x0000,	748.352,	0x0000,	593.109,	0x0000,
	2016-3-6 13:41:00,	748.181,	0x0000,	748.977,	0x0000,	593.001,	0x0000,
	2016-3-6 13:42:00,	750.751,	0x0000,	749.817,	0x0000,	592.894,	0x0000,
	2016-3-6 13:43:00,	749.038,	0x0000,	749.817,	0x0000,	592.894,	0x0000,
	2016-3-6 13:44:00,	749.894,	0x0000,	753.068,	0x0000,	592.786,	0x0000,
	2016-3-6 13:45:00,	758.459,	0x0000,	761.509,	0x0000,	592.786,	0x0000,
