时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-30 04:00:00,	785.012,	0x0000,	780.976,	0x0000,	586.44,	0x0000,
	2016-3-30 04:01:00,	780.729,	0x0000,	779.854,	0x0000,	586.44,	0x0000,
	2016-3-30 04:02:00,	780.729,	0x0000,	776.852,	0x0000,	586.44,	0x0000,
	2016-3-30 04:03:00,	776.447,	0x0000,	777.656,	0x0000,	586.225,	0x0000,
	2016-3-30 04:04:00,	774.734,	0x0000,	777.656,	0x0000,	585.902,	0x0000,
	2016-3-30 04:05:00,	776.447,	0x0000,	777.656,	0x0000,	585.687,	0x0000,
	2016-3-30 04:06:00,	774.734,	0x0000,	774.725,	0x0000,	585.562,	0x0000,
	2016-3-30 04:07:00,	775.59,	0x0000,	774.725,	0x0000,	585.329,	0x0000,
	2016-3-30 04:08:00,	774.734,	0x0000,	774.725,	0x0000,	585.329,	0x0000,
	2016-3-30 04:09:00,	773.877,	0x0000,	774.725,	0x0000,	585.329,	0x0000,
	2016-3-30 04:10:00,	773.02,	0x0000,	774.725,	0x0000,	585.329,	0x0000,
	2016-3-30 04:11:00,	774.734,	0x0000,	774.725,	0x0000,	585.436,	0x0000,
	2016-3-30 04:12:00,	775.59,	0x0000,	774.725,	0x0000,	585.544,	0x0000,
	2016-3-30 04:13:00,	775.59,	0x0000,	774.725,	0x0000,	585.759,	0x0000,
	2016-3-30 04:14:00,	774.734,	0x0000,	774.725,	0x0000,	585.867,	0x0000,
	2016-3-30 04:15:00,	776.447,	0x0000,	781.538,	0x0000,	585.974,	0x0000,
	2016-3-30 04:16:00,	777.303,	0x0000,	775.458,	0x0000,	586.315,	0x0000,
	2016-3-30 04:17:00,	775.59,	0x0000,	775.458,	0x0000,	586.53,	0x0000,
	2016-3-30 04:18:00,	774.734,	0x0000,	775.458,	0x0000,	586.656,	0x0000,
