时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-2 09:20:00,	956.318,	0x0000,	955.6,	0x0000,	598.898,	0x0000,
	2016-3-2 09:21:00,	955.462,	0x0000,	955.6,	0x0000,	598.683,	0x0000,
	2016-3-2 09:22:00,	953.749,	0x0000,	955.6,	0x0000,	598.575,	0x0000,
	2016-3-2 09:23:00,	954.605,	0x0000,	955.6,	0x0000,	598.468,	0x0000,
	2016-3-2 09:24:00,	954.605,	0x0000,	955.6,	0x0000,	598.468,	0x0000,
	2016-3-2 09:25:00,	954.605,	0x0000,	955.6,	0x0000,	598.582,	0x0000,
	2016-3-2 09:26:00,	956.318,	0x0000,	955.6,	0x0000,	598.582,	0x0000,
	2016-3-2 09:27:00,	955.462,	0x0000,	955.6,	0x0000,	598.582,	0x0000,
	2016-3-2 09:28:00,	956.318,	0x0000,	955.6,	0x0000,	598.797,	0x0000,
	2016-3-2 09:29:00,	957.175,	0x0000,	955.6,	0x0000,	599.013,	0x0000,
	2016-3-2 09:30:00,	957.175,	0x0000,	955.6,	0x0000,	599.12,	0x0000,
	2016-3-2 09:31:00,	958.031,	0x0000,	955.6,	0x0000,	599.12,	0x0000,
	2016-3-2 09:32:00,	955.462,	0x0000,	955.6,	0x0000,	599.228,	0x0000,
	2016-3-2 09:33:00,	957.175,	0x0000,	955.6,	0x0000,	599.013,	0x0000,
	2016-3-2 09:34:00,	954.605,	0x0000,	955.6,	0x0000,	598.804,	0x0000,
	2016-3-2 09:35:00,	957.175,	0x0000,	955.6,	0x0000,	598.589,	0x0000,
	2016-3-2 09:36:00,	955.462,	0x0000,	955.6,	0x0000,	598.14,	0x0000,
	2016-3-2 09:37:00,	955.462,	0x0000,	955.6,	0x0000,	598.032,	0x0000,
	2016-3-2 09:38:00,	955.462,	0x0000,	955.6,	0x0000,	597.906,	0x0000,
	2016-3-2 09:39:00,	957.175,	0x0000,	955.6,	0x0000,	597.906,	0x0000,
	2016-3-2 09:40:00,	955.462,	0x0000,	955.6,	0x0000,	597.548,	0x0000,
	2016-3-2 09:41:00,	954.605,	0x0000,	955.6,	0x0000,	597.081,	0x0000,
	2016-3-2 09:42:00,	955.462,	0x0000,	955.6,	0x0000,	596.973,	0x0000,
	2016-3-2 09:43:00,	953.749,	0x0000,	955.6,	0x0000,	596.758,	0x0000,
	2016-3-2 09:44:00,	956.318,	0x0000,	955.6,	0x0000,	596.525,	0x0000,
	2016-3-2 09:45:00,	953.749,	0x0000,	955.6,	0x0000,	596.417,	0x0000,
	2016-3-2 09:46:00,	956.318,	0x0000,	955.6,	0x0000,	596.316,	0x0000,
	2016-3-2 09:47:00,	953.749,	0x0000,	955.6,	0x0000,	596.316,	0x0000,
	2016-3-2 09:48:00,	954.605,	0x0000,	955.6,	0x0000,	596.208,	0x0000,
	2016-3-2 09:49:00,	955.462,	0x0000,	955.6,	0x0000,	596.101,	0x0000,
	2016-3-2 09:50:00,	955.462,	0x0000,	955.6,	0x0000,	595.993,	0x0000,
	2016-3-2 09:51:00,	954.605,	0x0000,	955.6,	0x0000,	596.101,	0x0000,
	2016-3-2 09:52:00,	958.031,	0x0000,	955.6,	0x0000,	596.334,	0x0000,
	2016-3-2 09:53:00,	955.462,	0x0000,	955.6,	0x0000,	596.675,	0x0000,
	2016-3-2 09:54:00,	955.462,	0x0000,	955.6,	0x0000,	597.159,	0x0000,
	2016-3-2 09:55:00,	954.605,	0x0000,	952.6,	0x0000,	597.518,	0x0000,
	2016-3-2 09:56:00,	948.61,	0x0000,	950.62,	0x0000,	597.949,	0x0000,
	2016-3-2 09:57:00,	950.323,	0x0000,	950.62,	0x0000,	598.512,	0x0000,
	2016-3-2 09:58:00,	952.036,	0x0000,	950.62,	0x0000,	598.997,	0x0000,
	2016-3-2 09:59:00,	951.179,	0x0000,	950.62,	0x0000,	599.32,	0x0000,
	2016-3-2 10:00:00,	952.036,	0x0000,	950.62,	0x0000,	599.535,	0x0000,
	2016-3-2 10:01:00,	951.179,	0x0000,	950.62,	0x0000,	599.643,	0x0000,
	2016-3-2 10:02:00,	950.323,	0x0000,	950.62,	0x0000,	599.751,	0x0000,
	2016-3-2 10:03:00,	950.323,	0x0000,	950.62,	0x0000,	599.858,	0x0000,
	2016-3-2 10:04:00,	949.466,	0x0000,	950.62,	0x0000,	600.092,	0x0000,
	2016-3-2 10:05:00,	952.892,	0x0000,	950.62,	0x0000,	600.199,	0x0000,
	2016-3-2 10:06:00,	950.323,	0x0000,	950.62,	0x0000,	600.307,	0x0000,
	2016-3-2 10:07:00,	951.179,	0x0000,	950.62,	0x0000,	600.307,	0x0000,
	2016-3-2 10:08:00,	951.179,	0x0000,	950.62,	0x0000,	600.421,	0x0000,
	2016-3-2 10:09:00,	950.323,	0x0000,	950.62,	0x0000,	600.529,	0x0000,
	2016-3-2 10:10:00,	948.61,	0x0000,	950.62,	0x0000,	600.637,	0x0000,
	2016-3-2 10:11:00,	949.466,	0x0000,	950.62,	0x0000,	600.87,	0x0000,
	2016-3-2 10:12:00,	949.466,	0x0000,	950.62,	0x0000,	600.978,	0x0000,
	2016-3-2 10:13:00,	951.179,	0x0000,	950.62,	0x0000,	601.086,	0x0000,
	2016-3-2 10:14:00,	950.323,	0x0000,	950.62,	0x0000,	601.193,	0x0000,
	2016-3-2 10:15:00,	950.323,	0x0000,	950.62,	0x0000,	601.193,	0x0000,
	2016-3-2 10:16:00,	950.323,	0x0000,	950.62,	0x0000,	601.193,	0x0000,
	2016-3-2 10:17:00,	949.466,	0x0000,	950.62,	0x0000,	601.193,	0x0000,
	2016-3-2 10:18:00,	952.892,	0x0000,	950.62,	0x0000,	601.193,	0x0000,
	2016-3-2 10:19:00,	950.323,	0x0000,	950.62,	0x0000,	601.193,	0x0000,
	2016-3-2 10:20:00,	951.179,	0x0000,	950.62,	0x0000,	601.326,	0x0000,
	2016-3-2 10:21:00,	950.323,	0x0000,	950.62,	0x0000,	601.433,	0x0000,
	2016-3-2 10:22:00,	951.179,	0x0000,	950.62,	0x0000,	601.326,	0x0000,
