时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-17 16:00:00,	704.498,	0x0000,	704.267,	0x0000,	589.583,	0x0000,
	2016-3-17 16:01:00,	704.498,	0x0000,	704.267,	0x0000,	589.583,	0x0000,
	2016-3-17 16:02:00,	705.354,	0x0000,	704.267,	0x0000,	589.475,	0x0000,
	2016-3-17 16:03:00,	703.641,	0x0000,	704.267,	0x0000,	589.583,	0x0000,
	2016-3-17 16:04:00,	706.211,	0x0000,	704.267,	0x0000,	589.709,	0x0000,
	2016-3-17 16:05:00,	702.785,	0x0000,	704.267,	0x0000,	589.709,	0x0000,
	2016-3-17 16:06:00,	703.641,	0x0000,	704.267,	0x0000,	589.709,	0x0000,
	2016-3-17 16:07:00,	704.498,	0x0000,	704.267,	0x0000,	589.709,	0x0000,
	2016-3-17 16:08:00,	705.354,	0x0000,	704.267,	0x0000,	589.709,	0x0000,
	2016-3-17 16:09:00,	704.498,	0x0000,	704.267,	0x0000,	589.924,	0x0000,
	2016-3-17 16:10:00,	704.498,	0x0000,	704.267,	0x0000,	590.139,	0x0000,
	2016-3-17 16:11:00,	705.354,	0x0000,	704.267,	0x0000,	590.361,	0x0000,
	2016-3-17 16:12:00,	704.498,	0x0000,	704.267,	0x0000,	590.469,	0x0000,
	2016-3-17 16:13:00,	705.354,	0x0000,	704.267,	0x0000,	590.684,	0x0000,
	2016-3-17 16:14:00,	706.211,	0x0000,	704.267,	0x0000,	590.792,	0x0000,
	2016-3-17 16:15:00,	704.498,	0x0000,	704.267,	0x0000,	590.792,	0x0000,
	2016-3-17 16:16:00,	705.354,	0x0000,	704.267,	0x0000,	591.007,	0x0000,
	2016-3-17 16:17:00,	704.498,	0x0000,	704.267,	0x0000,	591.114,	0x0000,
	2016-3-17 16:18:00,	703.641,	0x0000,	704.267,	0x0000,	591.114,	0x0000,
	2016-3-17 16:19:00,	703.641,	0x0000,	704.267,	0x0000,	591.222,	0x0000,
