时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-3 18:40:00,	986.297,	0x0000,	988.867,	0x0001,	603.573,	0x0000,
	2016-3-3 18:41:00,	987.154,	0x0000,	988.867,	0x0001,	603.573,	0x0000,
	2016-3-3 18:42:00,	988.867,	0x0000,	988.01,	0x0001,	603.681,	0x0000,
	2016-3-3 18:43:00,	987.154,	0x0000,	988.867,	0x0001,	603.788,	0x0000,
	2016-3-3 18:44:00,	988.867,	0x0000,	988.01,	0x0001,	603.788,	0x0000,
	2016-3-3 18:45:00,	988.867,	0x0000,	990.58,	0x0001,	603.788,	0x0000,
	2016-3-3 18:46:00,	988.867,	0x0000,	989.723,	0x0001,	603.788,	0x0000,
	2016-3-3 18:47:00,	990.58,	0x0000,	986.297,	0x0001,	603.788,	0x0000,
	2016-3-3 18:48:00,	989.723,	0x0000,	988.867,	0x0001,	603.788,	0x0000,
	2016-3-3 18:49:00,	990.58,	0x0000,	988.867,	0x0001,	603.788,	0x0000,
	2016-3-3 18:50:00,	988.01,	0x0000,	991.436,	0x0001,	603.896,	0x0000,
	2016-3-3 18:51:00,	991.436,	0x0000,	989.723,	0x0001,	604.112,	0x0000,
	2016-3-3 18:52:00,	987.154,	0x0000,	989.723,	0x0001,	604.327,	0x0000,
	2016-3-3 18:53:00,	990.58,	0x0000,	988.867,	0x0001,	604.327,	0x0000,
	2016-3-3 18:54:00,	988.867,	0x0000,	988.867,	0x0001,	604.327,	0x0000,
	2016-3-3 18:55:00,	987.154,	0x0000,	989.723,	0x0001,	604.327,	0x0000,
	2016-3-3 18:56:00,	990.58,	0x0000,	989.723,	0x0001,	604.435,	0x0000,
	2016-3-3 18:57:00,	990.58,	0x0000,	990.58,	0x0001,	604.549,	0x0000,
	2016-3-3 18:58:00,	991.436,	0x0000,	991.436,	0x0001,	604.765,	0x0000,
	2016-3-3 18:59:00,	992.293,	0x0000,	992.293,	0x0001,	605.088,	0x0000,
	2016-3-3 19:00:00,	992.293,	0x0000,	993.149,	0x0001,	605.429,	0x0000,
	2016-3-3 19:01:00,	993.149,	0x0000,	992.293,	0x0001,	605.537,	0x0000,
	2016-3-3 19:02:00,	988.01,	0x0000,	989.723,	0x0001,	605.537,	0x0000,
	2016-3-3 19:03:00,	988.01,	0x0000,	988.01,	0x0001,	605.537,	0x0000,
	2016-3-3 19:04:00,	990.58,	0x0000,	988.01,	0x0001,	605.537,	0x0000,
	2016-3-3 19:05:00,	990.58,	0x0000,	988.867,	0x0001,	605.645,	0x0000,
	2016-3-3 19:06:00,	989.723,	0x0000,	989.723,	0x0001,	605.753,	0x0000,
	2016-3-3 19:07:00,	990.58,	0x0000,	991.436,	0x0001,	605.86,	0x0000,
	2016-3-3 19:08:00,	989.723,	0x0000,	989.723,	0x0001,	605.86,	0x0000,
	2016-3-3 19:09:00,	988.01,	0x0000,	989.723,	0x0001,	605.86,	0x0000,
	2016-3-3 19:10:00,	990.58,	0x0000,	989.723,	0x0001,	605.645,	0x0000,
	2016-3-3 19:11:00,	989.723,	0x0000,	991.436,	0x0001,	605.645,	0x0000,
	2016-3-3 19:12:00,	988.867,	0x0000,	988.867,	0x0001,	605.537,	0x0000,
	2016-3-3 19:13:00,	989.723,	0x0000,	988.01,	0x0001,	605.429,	0x0000,
	2016-3-3 19:14:00,	989.723,	0x0000,	989.723,	0x0001,	605.322,	0x0000,
	2016-3-3 19:15:00,	986.297,	0x0000,	987.154,	0x0001,	605.429,	0x0000,
	2016-3-3 19:16:00,	986.297,	0x0000,	985.44,	0x0001,	605.429,	0x0000,
	2016-3-3 19:17:00,	982.871,	0x0000,	984.584,	0x0001,	605.544,	0x0000,
	2016-3-3 19:18:00,	988.01,	0x0000,	988.01,	0x0001,	605.759,	0x0000,
	2016-3-3 19:19:00,	987.154,	0x0000,	988.01,	0x0001,	605.652,	0x0000,
	2016-3-3 19:20:00,	991.436,	0x0000,	988.01,	0x0001,	605.544,	0x0000,
	2016-3-3 19:21:00,	987.154,	0x0000,	987.154,	0x0001,	605.328,	0x0000,
	2016-3-3 19:22:00,	987.154,	0x0000,	987.154,	0x0001,	605.328,	0x0000,
	2016-3-3 19:23:00,	986.297,	0x0000,	986.297,	0x0001,	605.328,	0x0000,
	2016-3-3 19:24:00,	988.01,	0x0000,	987.154,	0x0001,	605.113,	0x0000,
	2016-3-3 19:25:00,	986.297,	0x0000,	987.154,	0x0001,	604.79,	0x0000,
	2016-3-3 19:26:00,	985.44,	0x0000,	984.584,	0x0001,	604.574,	0x0000,
	2016-3-3 19:27:00,	984.584,	0x0000,	986.297,	0x0001,	604.251,	0x0000,
	2016-3-3 19:28:00,	984.584,	0x0000,	984.584,	0x0001,	604.251,	0x0000,
	2016-3-3 19:29:00,	985.44,	0x0000,	984.584,	0x0001,	604.359,	0x0000,
	2016-3-3 19:30:00,	983.727,	0x0000,	982.871,	0x0001,	604.466,	0x0000,
