时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-31 13:20:00,	1000,	0x0000,	1000.97,	0x0000,	608.491,	0x0000,
	2016-3-31 13:21:00,	998.288,	0x0000,	1000.97,	0x0000,	608.383,	0x0000,
	2016-3-31 13:22:00,	1001.71,	0x0000,	1000.97,	0x0000,	608.149,	0x0000,
	2016-3-31 13:23:00,	1000.86,	0x0000,	1000.97,	0x0000,	608.024,	0x0000,
	2016-3-31 13:24:00,	1001.71,	0x0000,	1000.97,	0x0000,	608.024,	0x0000,
	2016-3-31 13:25:00,	1001.71,	0x0000,	1000.97,	0x0000,	608.024,	0x0000,
	2016-3-31 13:26:00,	1002.57,	0x0000,	1000.97,	0x0000,	607.916,	0x0000,
	2016-3-31 13:27:00,	999.145,	0x0000,	1000.97,	0x0000,	607.557,	0x0000,
	2016-3-31 13:28:00,	1000.86,	0x0000,	1000.97,	0x0000,	607.323,	0x0000,
	2016-3-31 13:29:00,	999.145,	0x0000,	1000.97,	0x0000,	606.982,	0x0000,
	2016-3-31 13:30:00,	1000.86,	0x0000,	1000.97,	0x0000,	606.712,	0x0000,
	2016-3-31 13:31:00,	1000.86,	0x0000,	1000.97,	0x0000,	606.605,	0x0000,
	2016-3-31 13:32:00,	1001.71,	0x0000,	1000.97,	0x0000,	606.82,	0x0000,
	2016-3-31 13:33:00,	999.145,	0x0000,	1000.97,	0x0000,	606.928,	0x0000,
	2016-3-31 13:34:00,	1000.86,	0x0000,	1000.97,	0x0000,	606.928,	0x0000,
	2016-3-31 13:35:00,	1000.86,	0x0000,	1000.97,	0x0000,	606.928,	0x0000,
	2016-3-31 13:36:00,	1000.86,	0x0000,	1000.97,	0x0000,	607.036,	0x0000,
	2016-3-31 13:37:00,	1001.71,	0x0000,	1000.97,	0x0000,	607.143,	0x0000,
	2016-3-31 13:38:00,	1000.86,	0x0000,	1000.97,	0x0000,	607.251,	0x0000,
	2016-3-31 13:39:00,	1001.71,	0x0000,	1000.97,	0x0000,	607.467,	0x0000,
	2016-3-31 13:40:00,	1002.57,	0x0000,	1000.97,	0x0000,	607.467,	0x0000,
	2016-3-31 13:41:00,	1001.71,	0x0000,	1000.97,	0x0000,	607.233,	0x0000,
	2016-3-31 13:42:00,	1002.57,	0x0000,	1000.97,	0x0000,	607.108,	0x0000,
	2016-3-31 13:43:00,	1001.71,	0x0000,	1000.97,	0x0000,	607.233,	0x0000,
	2016-3-31 13:44:00,	1003.43,	0x0000,	1000.97,	0x0000,	607.359,	0x0000,
	2016-3-31 13:45:00,	1003.43,	0x0000,	1000.97,	0x0000,	607.593,	0x0000,
	2016-3-31 13:46:00,	1000,	0x0000,	1000.97,	0x0000,	607.593,	0x0000,
	2016-3-31 13:47:00,	999.145,	0x0000,	1000.97,	0x0000,	607.485,	0x0000,
	2016-3-31 13:48:00,	1000,	0x0000,	1000.97,	0x0000,	607.485,	0x0000,
	2016-3-31 13:49:00,	998.288,	0x0000,	1000.97,	0x0000,	607.377,	0x0000,
	2016-3-31 13:50:00,	1000,	0x0000,	1000.97,	0x0000,	607.377,	0x0000,
	2016-3-31 13:51:00,	999.145,	0x0000,	1000.97,	0x0000,	607.269,	0x0000,
	2016-3-31 13:52:00,	1000.86,	0x0000,	1000.97,	0x0000,	607.161,	0x0000,
	2016-3-31 13:53:00,	1000.86,	0x0000,	1000.97,	0x0000,	607.161,	0x0000,
	2016-3-31 13:54:00,	1000,	0x0000,	1000.97,	0x0000,	607.161,	0x0000,
	2016-3-31 13:55:00,	999.145,	0x0000,	1000.97,	0x0000,	607.161,	0x0000,
	2016-3-31 13:56:00,	1003.43,	0x0000,	1000.97,	0x0000,	607.395,	0x0000,
	2016-3-31 13:57:00,	1001.71,	0x0000,	1001,	0x0000,	607.682,	0x0000,
	2016-3-31 13:58:00,	1000.86,	0x0000,	1001,	0x0000,	607.934,	0x0000,
	2016-3-31 13:59:00,	1000.86,	0x0000,	1001,	0x0000,	608.15,	0x0000,
	2016-3-31 14:00:00,	1001.71,	0x0000,	1001,	0x0000,	608.365,	0x0000,
	2016-3-31 14:01:00,	1000,	0x0000,	1001,	0x0000,	608.365,	0x0000,
	2016-3-31 14:02:00,	1001.71,	0x0000,	1001,	0x0000,	608.365,	0x0000,
	2016-3-31 14:03:00,	1001.71,	0x0000,	1001,	0x0000,	608.365,	0x0000,
	2016-3-31 14:04:00,	1000.86,	0x0000,	1001,	0x0000,	608.257,	0x0000,
	2016-3-31 14:05:00,	1001.71,	0x0000,	1001,	0x0000,	608.365,	0x0000,
	2016-3-31 14:06:00,	1001.71,	0x0000,	1001,	0x0000,	608.473,	0x0000,
	2016-3-31 14:07:00,	1000.86,	0x0000,	1001,	0x0000,	608.473,	0x0000,
	2016-3-31 14:08:00,	1001.71,	0x0000,	1001,	0x0000,	608.581,	0x0000,
	2016-3-31 14:09:00,	1000.86,	0x0000,	1001,	0x0000,	608.581,	0x0000,
	2016-3-31 14:10:00,	1001.71,	0x0000,	1001,	0x0000,	608.695,	0x0000,
	2016-3-31 14:11:00,	1001.71,	0x0000,	1001,	0x0000,	608.587,	0x0000,
	2016-3-31 14:12:00,	1002.57,	0x0000,	1001,	0x0000,	608.372,	0x0000,
	2016-3-31 14:13:00,	1001.71,	0x0000,	1001,	0x0000,	608.264,	0x0000,
	2016-3-31 14:14:00,	999.145,	0x0000,	1001,	0x0000,	608.264,	0x0000,
	2016-3-31 14:15:00,	1000,	0x0000,	1001,	0x0000,	608.138,	0x0000,
	2016-3-31 14:16:00,	1000,	0x0000,	1001,	0x0000,	608.138,	0x0000,
	2016-3-31 14:17:00,	999.145,	0x0000,	1001,	0x0000,	608.246,	0x0000,
	2016-3-31 14:18:00,	1001.71,	0x0000,	1001,	0x0000,	608.246,	0x0000,
	2016-3-31 14:19:00,	1000.86,	0x0000,	1001,	0x0000,	608.12,	0x0000,
	2016-3-31 14:20:00,	1002.57,	0x0000,	1001,	0x0000,	608.12,	0x0000,
	2016-3-31 14:21:00,	1000.86,	0x0000,	1001,	0x0000,	608.444,	0x0000,
	2016-3-31 14:22:00,	1000,	0x0000,	1001,	0x0000,	608.695,	0x0000,
	2016-3-31 14:23:00,	1000,	0x0000,	1001,	0x0000,	608.911,	0x0000,
	2016-3-31 14:24:00,	999.145,	0x0000,	1001,	0x0000,	609.126,	0x0000,
	2016-3-31 14:25:00,	1000.86,	0x0000,	1001,	0x0000,	609.126,	0x0000,
