时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-19 01:20:00,	872.378,	0x0000,	871.429,	0x0000,	594.896,	0x0000,
	2016-3-19 01:21:00,	874.948,	0x0000,	878.755,	0x0000,	594.526,	0x0000,
	2016-3-19 01:22:00,	875.804,	0x0000,	869.963,	0x0000,	594.401,	0x0000,
	2016-3-19 01:23:00,	868.952,	0x0000,	869.963,	0x0000,	594.167,	0x0000,
	2016-3-19 01:24:00,	872.378,	0x0000,	869.963,	0x0000,	593.916,	0x0000,
	2016-3-19 01:25:00,	869.809,	0x0000,	870.696,	0x0000,	593.557,	0x0000,
	2016-3-19 01:26:00,	870.665,	0x0000,	870.696,	0x0000,	593.234,	0x0000,
	2016-3-19 01:27:00,	869.809,	0x0000,	869.963,	0x0000,	593.019,	0x0000,
	2016-3-19 01:28:00,	869.809,	0x0000,	869.963,	0x0000,	592.912,	0x0000,
	2016-3-19 01:29:00,	871.522,	0x0000,	869.963,	0x0000,	592.678,	0x0000,
	2016-3-19 01:30:00,	869.809,	0x0000,	869.963,	0x0000,	592.678,	0x0000,
	2016-3-19 01:31:00,	870.665,	0x0000,	869.963,	0x0000,	592.571,	0x0000,
	2016-3-19 01:32:00,	870.665,	0x0000,	869.963,	0x0000,	592.355,	0x0000,
	2016-3-19 01:33:00,	869.809,	0x0000,	869.963,	0x0000,	592.23,	0x0000,
	2016-3-19 01:34:00,	868.952,	0x0000,	869.963,	0x0000,	592.015,	0x0000,
	2016-3-19 01:35:00,	868.952,	0x0000,	864.398,	0x0000,	591.656,	0x0000,
	2016-3-19 01:36:00,	868.096,	0x0000,	869.963,	0x0000,	591.19,	0x0000,
	2016-3-19 01:37:00,	868.096,	0x0000,	869.963,	0x0000,	590.974,	0x0000,
	2016-3-19 01:38:00,	868.952,	0x0000,	869.963,	0x0000,	590.508,	0x0000,
	2016-3-19 01:39:00,	864.669,	0x0000,	860.586,	0x0000,	590.185,	0x0000,
	2016-3-19 01:40:00,	867.239,	0x0000,	869.963,	0x0000,	589.755,	0x0000,
	2016-3-19 01:41:00,	873.235,	0x0000,	869.963,	0x0000,	589.521,	0x0000,
	2016-3-19 01:42:00,	870.665,	0x0000,	869.963,	0x0000,	589.306,	0x0000,
	2016-3-19 01:43:00,	870.665,	0x0000,	869.963,	0x0000,	589.199,	0x0000,
	2016-3-19 01:44:00,	870.665,	0x0000,	869.963,	0x0000,	589.199,	0x0000,
	2016-3-19 01:45:00,	869.809,	0x0000,	869.963,	0x0000,	589.199,	0x0000,
	2016-3-19 01:46:00,	868.952,	0x0000,	869.338,	0x0000,	589.199,	0x0000,
	2016-3-19 01:47:00,	868.096,	0x0000,	865.13,	0x0000,	589.306,	0x0000,
	2016-3-19 01:48:00,	865.526,	0x0000,	864.835,	0x0000,	589.521,	0x0000,
	2016-3-19 01:49:00,	861.243,	0x0000,	861.905,	0x0000,	589.629,	0x0000,
	2016-3-19 01:50:00,	862.956,	0x0000,	861.905,	0x0000,	589.862,	0x0000,
	2016-3-19 01:51:00,	861.243,	0x0000,	859.904,	0x0000,	590.095,	0x0000,
	2016-3-19 01:52:00,	856.961,	0x0000,	851.614,	0x0000,	590.418,	0x0000,
	2016-3-19 01:53:00,	849.252,	0x0000,	854.679,	0x0000,	590.663,	0x0000,
	2016-3-19 01:54:00,	863.813,	0x0000,	864.835,	0x0000,	590.806,	0x0000,
	2016-3-19 01:55:00,	858.674,	0x0000,	855.311,	0x0000,	591.272,	0x0000,
	2016-3-19 01:56:00,	855.247,	0x0000,	855.311,	0x0000,	591.38,	0x0000,
	2016-3-19 01:57:00,	853.534,	0x0000,	855.311,	0x0000,	591.488,	0x0000,
	2016-3-19 01:58:00,	854.391,	0x0000,	855.311,	0x0000,	591.488,	0x0000,
	2016-3-19 01:59:00,	854.391,	0x0000,	855.311,	0x0000,	591.595,	0x0000,
	2016-3-19 02:00:00,	854.391,	0x0000,	855.311,	0x0000,	591.488,	0x0000,
	2016-3-19 02:01:00,	846.682,	0x0000,	840.803,	0x0000,	591.488,	0x0000,
	2016-3-19 02:02:00,	847.539,	0x0000,	852.381,	0x0000,	591.38,	0x0000,
	2016-3-19 02:03:00,	850.965,	0x0000,	852.381,	0x0000,	591.255,	0x0000,
	2016-3-19 02:04:00,	852.678,	0x0000,	852.381,	0x0000,	591.255,	0x0000,
	2016-3-19 02:05:00,	851.821,	0x0000,	852.381,	0x0000,	591.021,	0x0000,
	2016-3-19 02:06:00,	851.821,	0x0000,	851.694,	0x0000,	591.021,	0x0000,
	2016-3-19 02:07:00,	854.391,	0x0000,	851.694,	0x0000,	591.021,	0x0000,
	2016-3-19 02:08:00,	852.678,	0x0000,	851.694,	0x0000,	591.021,	0x0000,
	2016-3-19 02:09:00,	851.821,	0x0000,	851.694,	0x0000,	590.914,	0x0000,
	2016-3-19 02:10:00,	853.534,	0x0000,	851.694,	0x0000,	590.914,	0x0000,
	2016-3-19 02:11:00,	857.817,	0x0000,	858.565,	0x0000,	590.914,	0x0000,
	2016-3-19 02:12:00,	855.247,	0x0000,	850.183,	0x0000,	590.914,	0x0000,
	2016-3-19 02:13:00,	848.395,	0x0000,	850.183,	0x0000,	590.806,	0x0000,
	2016-3-19 02:14:00,	850.108,	0x0000,	850.183,	0x0000,	590.573,	0x0000,
	2016-3-19 02:15:00,	849.252,	0x0000,	850.183,	0x0000,	590.34,	0x0000,
	2016-3-19 02:16:00,	848.395,	0x0000,	849.496,	0x0000,	589.873,	0x0000,
	2016-3-19 02:17:00,	850.965,	0x0000,	849.496,	0x0000,	589.55,	0x0000,
	2016-3-19 02:18:00,	850.108,	0x0000,	846.198,	0x0000,	589.335,	0x0000,
	2016-3-19 02:19:00,	845.826,	0x0000,	844.322,	0x0000,	589.228,	0x0000,
	2016-3-19 02:20:00,	845.826,	0x0000,	844.322,	0x0000,	589.12,	0x0000,
	2016-3-19 02:21:00,	844.113,	0x0000,	844.322,	0x0000,	589.12,	0x0000,
	2016-3-19 02:22:00,	844.113,	0x0000,	844.322,	0x0000,	588.912,	0x0000,
	2016-3-19 02:23:00,	844.113,	0x0000,	844.322,	0x0000,	588.912,	0x0000,
	2016-3-19 02:24:00,	844.969,	0x0000,	844.322,	0x0000,	588.912,	0x0000,
	2016-3-19 02:25:00,	844.113,	0x0000,	844.322,	0x0000,	588.912,	0x0000,
	2016-3-19 02:26:00,	844.113,	0x0000,	844.322,	0x0000,	589.019,	0x0000,
	2016-3-19 02:27:00,	844.113,	0x0000,	844.322,	0x0000,	589.127,	0x0000,
	2016-3-19 02:28:00,	837.26,	0x0000,	833.569,	0x0000,	589.234,	0x0000,
	2016-3-19 02:29:00,	839.83,	0x0000,	844.322,	0x0000,	589.45,	0x0000,
	2016-3-19 02:30:00,	844.969,	0x0000,	844.698,	0x0000,	589.557,	0x0000,
	2016-3-19 02:31:00,	843.256,	0x0000,	834.614,	0x0000,	589.898,	0x0000,
	2016-3-19 02:32:00,	838.117,	0x0000,	842.857,	0x0000,	590.131,	0x0000,
	2016-3-19 02:33:00,	841.543,	0x0000,	834.918,	0x0000,	590.364,	0x0000,
	2016-3-19 02:34:00,	836.404,	0x0000,	839.927,	0x0000,	590.49,	0x0000,
	2016-3-19 02:35:00,	842.4,	0x0000,	839.927,	0x0000,	590.49,	0x0000,
	2016-3-19 02:36:00,	838.973,	0x0000,	839.927,	0x0000,	590.49,	0x0000,
	2016-3-19 02:37:00,	838.117,	0x0000,	839.927,	0x0000,	590.257,	0x0000,
	2016-3-19 02:38:00,	844.113,	0x0000,	849.494,	0x0000,	590.149,	0x0000,
	2016-3-19 02:39:00,	843.256,	0x0000,	838.462,	0x0000,	590.149,	0x0000,
	2016-3-19 02:40:00,	837.26,	0x0000,	837.775,	0x0000,	590.041,	0x0000,
	2016-3-19 02:41:00,	836.404,	0x0000,	837.041,	0x0000,	589.934,	0x0000,
	2016-3-19 02:42:00,	836.404,	0x0000,	837.041,	0x0000,	589.701,	0x0000,
	2016-3-19 02:43:00,	835.547,	0x0000,	837.041,	0x0000,	589.485,	0x0000,
	2016-3-19 02:44:00,	833.834,	0x0000,	837.041,	0x0000,	589.378,	0x0000,
