时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-10 17:20:00,	929.766,	0x0000,	930,	0x0000,	602.531,	0x0000,
	2016-3-10 17:21:00,	929.766,	0x0000,	930,	0x0000,	602.423,	0x0000,
	2016-3-10 17:22:00,	930.622,	0x0000,	930,	0x0000,	602.423,	0x0000,
	2016-3-10 17:23:00,	930.622,	0x0000,	930,	0x0000,	602.315,	0x0000,
	2016-3-10 17:24:00,	929.766,	0x0000,	930,	0x0000,	601.992,	0x0000,
	2016-3-10 17:25:00,	929.766,	0x0000,	930,	0x0000,	601.759,	0x0000,
	2016-3-10 17:26:00,	928.909,	0x0000,	930,	0x0000,	601.759,	0x0000,
	2016-3-10 17:27:00,	930.622,	0x0000,	930,	0x0000,	601.633,	0x0000,
	2016-3-10 17:28:00,	930.622,	0x0000,	930,	0x0000,	601.424,	0x0000,
	2016-3-10 17:29:00,	932.335,	0x0000,	930,	0x0000,	601.316,	0x0000,
	2016-3-10 17:30:00,	928.909,	0x0000,	930,	0x0000,	601.209,	0x0000,
	2016-3-10 17:31:00,	929.766,	0x0000,	930,	0x0000,	601.209,	0x0000,
	2016-3-10 17:32:00,	930.622,	0x0000,	930,	0x0000,	601.209,	0x0000,
	2016-3-10 17:33:00,	929.766,	0x0000,	930,	0x0000,	601.209,	0x0000,
	2016-3-10 17:34:00,	932.335,	0x0000,	930,	0x0000,	601.209,	0x0000,
	2016-3-10 17:35:00,	928.909,	0x0000,	930,	0x0000,	601.209,	0x0000,
	2016-3-10 17:36:00,	929.766,	0x0000,	930,	0x0000,	601.094,	0x0000,
	2016-3-10 17:37:00,	929.766,	0x0000,	930,	0x0000,	600.987,	0x0000,
	2016-3-10 17:38:00,	928.909,	0x0000,	930,	0x0000,	600.885,	0x0000,
	2016-3-10 17:39:00,	930.622,	0x0000,	930,	0x0000,	600.885,	0x0000,
	2016-3-10 17:40:00,	928.909,	0x0000,	930,	0x0000,	600.67,	0x0000,
	2016-3-10 17:41:00,	931.479,	0x0000,	930,	0x0000,	600.562,	0x0000,
	2016-3-10 17:42:00,	929.766,	0x0000,	930,	0x0000,	600.347,	0x0000,
	2016-3-10 17:43:00,	931.479,	0x0000,	930,	0x0000,	600.347,	0x0000,
	2016-3-10 17:44:00,	929.766,	0x0000,	930,	0x0000,	600.239,	0x0000,
	2016-3-10 17:45:00,	929.766,	0x0000,	930,	0x0000,	600.132,	0x0000,
	2016-3-10 17:46:00,	931.479,	0x0000,	930,	0x0000,	600.024,	0x0000,
	2016-3-10 17:47:00,	930.622,	0x0000,	930,	0x0000,	600.024,	0x0000,
	2016-3-10 17:48:00,	929.766,	0x0000,	930,	0x0000,	600.024,	0x0000,
	2016-3-10 17:49:00,	929.766,	0x0000,	930,	0x0000,	600.138,	0x0000,
	2016-3-10 17:50:00,	930.622,	0x0000,	930,	0x0000,	600.246,	0x0000,
	2016-3-10 17:51:00,	930.622,	0x0000,	930,	0x0000,	600.246,	0x0000,
	2016-3-10 17:52:00,	927.196,	0x0000,	930,	0x0000,	600.138,	0x0000,
	2016-3-10 17:53:00,	931.479,	0x0000,	930,	0x0000,	600.138,	0x0000,
	2016-3-10 17:54:00,	931.479,	0x0000,	930,	0x0000,	600.138,	0x0000,
	2016-3-10 17:55:00,	932.335,	0x0000,	930,	0x0000,	600.246,	0x0000,
	2016-3-10 17:56:00,	930.622,	0x0000,	930,	0x0000,	600.246,	0x0000,
	2016-3-10 17:57:00,	929.766,	0x0000,	930,	0x0000,	600.246,	0x0000,
	2016-3-10 17:58:00,	929.766,	0x0000,	930,	0x0000,	600.353,	0x0000,
