时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-23 05:20:00,	922.057,	0x0000,	915.96,	0x0000,	577.037,	0x0000,
	2016-3-23 05:21:00,	918.631,	0x0000,	926.278,	0x0000,	576.607,	0x0000,
	2016-3-23 05:22:00,	928.909,	0x0000,	929.564,	0x0000,	576.391,	0x0000,
	2016-3-23 05:23:00,	920.344,	0x0000,	915.307,	0x0000,	576.391,	0x0000,
	2016-3-23 05:24:00,	922.914,	0x0000,	930.314,	0x0000,	576.177,	0x0000,
	2016-3-23 05:25:00,	934.905,	0x0000,	934.432,	0x0000,	575.962,	0x0000,
	2016-3-23 05:26:00,	937.475,	0x0000,	934.432,	0x0000,	576.069,	0x0000,
	2016-3-23 05:27:00,	934.049,	0x0000,	924.991,	0x0000,	576.284,	0x0000,
	2016-3-23 05:28:00,	926.34,	0x0000,	920.066,	0x0000,	576.625,	0x0000,
	2016-3-23 05:29:00,	921.201,	0x0000,	928.068,	0x0000,	576.947,	0x0000,
	2016-3-23 05:30:00,	922.057,	0x0000,	920.067,	0x0000,	577.27,	0x0000,
	2016-3-23 05:31:00,	925.483,	0x0000,	924.694,	0x0000,	577.27,	0x0000,
	2016-3-23 05:32:00,	918.631,	0x0000,	924.925,	0x0000,	577.27,	0x0000,
	2016-3-23 05:33:00,	930.622,	0x0000,	934.432,	0x0000,	577.27,	0x0000,
	2016-3-23 05:34:00,	928.053,	0x0000,	919.989,	0x0000,	577.263,	0x0000,
	2016-3-23 05:35:00,	922.057,	0x0000,	930.257,	0x0000,	577.156,	0x0000,
	2016-3-23 05:36:00,	939.188,	0x0000,	936.281,	0x0000,	577.048,	0x0000,
	2016-3-23 05:37:00,	937.475,	0x0000,	943.111,	0x0000,	577.149,	0x0000,
	2016-3-23 05:38:00,	934.905,	0x0000,	930.037,	0x0000,	577.256,	0x0000,
	2016-3-23 05:39:00,	929.766,	0x0000,	930.037,	0x0000,	577.256,	0x0000,
	2016-3-23 05:40:00,	928.909,	0x0000,	930.037,	0x0000,	577.142,	0x0000,
	2016-3-23 05:41:00,	930.622,	0x0000,	935.351,	0x0000,	576.927,	0x0000,
	2016-3-23 05:42:00,	931.479,	0x0000,	925.285,	0x0000,	576.802,	0x0000,
	2016-3-23 05:43:00,	923.77,	0x0000,	929.164,	0x0000,	576.802,	0x0000,
	2016-3-23 05:44:00,	922.914,	0x0000,	922.12,	0x0000,	576.455,	0x0000,
	2016-3-23 05:45:00,	931.479,	0x0000,	935.877,	0x0000,	576.126,	0x0000,
	2016-3-23 05:46:00,	934.905,	0x0000,	931.521,	0x0000,	576.018,	0x0000,
	2016-3-23 05:47:00,	935.762,	0x0000,	937.166,	0x0000,	575.911,	0x0000,
	2016-3-23 05:48:00,	938.331,	0x0000,	930.749,	0x0000,	575.893,	0x0000,
	2016-3-23 05:49:00,	927.196,	0x0000,	928.401,	0x0000,	576.101,	0x0000,
	2016-3-23 05:50:00,	927.196,	0x0000,	923.443,	0x0000,	575.994,	0x0000,
	2016-3-23 05:51:00,	925.483,	0x0000,	931.508,	0x0000,	576.101,	0x0000,
	2016-3-23 05:52:00,	934.905,	0x0000,	935.884,	0x0000,	575.994,	0x0000,
	2016-3-23 05:53:00,	938.331,	0x0000,	940.293,	0x0000,	575.886,	0x0000,
	2016-3-23 05:54:00,	937.475,	0x0000,	936.63,	0x0000,	575.664,	0x0000,
	2016-3-23 05:55:00,	935.762,	0x0000,	934.442,	0x0000,	575.664,	0x0000,
	2016-3-23 05:56:00,	935.762,	0x0000,	941.174,	0x0000,	575.79,	0x0000,
	2016-3-23 05:57:00,	943.47,	0x0000,	938.06,	0x0000,	575.664,	0x0000,
	2016-3-23 05:58:00,	930.622,	0x0000,	931.808,	0x0000,	575.557,	0x0000,
	2016-3-23 05:59:00,	940.044,	0x0000,	946.068,	0x0000,	575.342,	0x0000,
	2016-3-23 06:00:00,	947.753,	0x0000,	945.716,	0x0000,	575.485,	0x0000,
	2016-3-23 06:01:00,	938.331,	0x0000,	934.779,	0x0000,	575.808,	0x0000,
	2016-3-23 06:02:00,	940.901,	0x0000,	946.776,	0x0000,	576.13,	0x0000,
	2016-3-23 06:03:00,	938.331,	0x0000,	933.769,	0x0000,	576.679,	0x0000,
	2016-3-23 06:04:00,	941.757,	0x0000,	947.086,	0x0000,	577.163,	0x0000,
	2016-3-23 06:05:00,	951.179,	0x0000,	951.282,	0x0000,	577.396,	0x0000,
	2016-3-23 06:06:00,	952.892,	0x0000,	951.282,	0x0000,	577.629,	0x0000,
	2016-3-23 06:07:00,	944.327,	0x0000,	941.466,	0x0000,	577.736,	0x0000,
	2016-3-23 06:08:00,	949.466,	0x0000,	952.693,	0x0000,	577.951,	0x0000,
	2016-3-23 06:09:00,	945.183,	0x0000,	940.25,	0x0000,	578.417,	0x0000,
	2016-3-23 06:10:00,	945.183,	0x0000,	951.616,	0x0000,	578.525,	0x0000,
	2016-3-23 06:11:00,	949.466,	0x0000,	951.282,	0x0000,	578.632,	0x0000,
	2016-3-23 06:12:00,	952.036,	0x0000,	951.282,	0x0000,	578.74,	0x0000,
	2016-3-23 06:13:00,	952.892,	0x0000,	957.452,	0x0000,	578.847,	0x0000,
	2016-3-23 06:14:00,	957.175,	0x0000,	954.535,	0x0000,	578.955,	0x0000,
	2016-3-23 06:15:00,	956.318,	0x0000,	951.84,	0x0000,	579.439,	0x0000,
	2016-3-23 06:16:00,	950.323,	0x0000,	951.319,	0x0000,	579.815,	0x0000,
	2016-3-23 06:17:00,	951.179,	0x0000,	953.574,	0x0000,	580.174,	0x0000,
	2016-3-23 06:18:00,	953.749,	0x0000,	950.783,	0x0000,	580.49,	0x0000,
	2016-3-23 06:19:00,	948.61,	0x0000,	948.783,	0x0000,	580.812,	0x0000,
	2016-3-23 06:20:00,	951.179,	0x0000,	953.783,	0x0000,	580.92,	0x0000,
	2016-3-23 06:21:00,	957.175,	0x0000,	958.785,	0x0000,	580.705,	0x0000,
	2016-3-23 06:22:00,	960.601,	0x0000,	960.073,	0x0000,	580.597,	0x0000,
	2016-3-23 06:23:00,	961.458,	0x0000,	958.677,	0x0000,	580.597,	0x0000,
	2016-3-23 06:24:00,	957.175,	0x0000,	953.677,	0x0000,	580.49,	0x0000,
	2016-3-23 06:25:00,	948.61,	0x0000,	948.676,	0x0000,	580.364,	0x0000,
	2016-3-23 06:26:00,	944.327,	0x0000,	945.447,	0x0000,	580.257,	0x0000,
	2016-3-23 06:27:00,	947.753,	0x0000,	948.13,	0x0000,	580.257,	0x0000,
	2016-3-23 06:28:00,	952.892,	0x0000,	953.13,	0x0000,	580.257,	0x0000,
	2016-3-23 06:29:00,	954.605,	0x0000,	953.442,	0x0000,	580.572,	0x0000,
	2016-3-23 06:30:00,	953.749,	0x0000,	952,	0x0000,	580.787,	0x0000,
	2016-3-23 06:31:00,	951.179,	0x0000,	951.726,	0x0000,	580.913,	0x0000,
	2016-3-23 06:32:00,	947.753,	0x0000,	950.963,	0x0000,	581.021,	0x0000,
	2016-3-23 06:33:00,	955.462,	0x0000,	951.504,	0x0000,	581.128,	0x0000,
	2016-3-23 06:34:00,	952.892,	0x0000,	952.747,	0x0000,	581.128,	0x0000,
	2016-3-23 06:35:00,	952.892,	0x0000,	950.393,	0x0000,	581.128,	0x0000,
	2016-3-23 06:36:00,	947.753,	0x0000,	945.392,	0x0000,	581.236,	0x0000,
	2016-3-23 06:37:00,	944.327,	0x0000,	945.059,	0x0000,	581.229,	0x0000,
	2016-3-23 06:38:00,	942.614,	0x0000,	941.713,	0x0000,	581.444,	0x0000,
	2016-3-23 06:39:00,	942.614,	0x0000,	946.443,	0x0000,	581.444,	0x0000,
	2016-3-23 06:40:00,	948.61,	0x0000,	948.923,	0x0000,	581.659,	0x0000,
	2016-3-23 06:41:00,	947.753,	0x0000,	946.154,	0x0000,	581.91,	0x0000,
	2016-3-23 06:42:00,	949.466,	0x0000,	949.966,	0x0000,	582.143,	0x0000,
	2016-3-23 06:43:00,	953.749,	0x0000,	955.072,	0x0000,	582.717,	0x0000,
	2016-3-23 06:44:00,	958.031,	0x0000,	958.337,	0x0000,	583.075,	0x0000,
	2016-3-23 06:45:00,	954.605,	0x0000,	953.44,	0x0000,	583.29,	0x0000,
	2016-3-23 06:46:00,	952.036,	0x0000,	952.606,	0x0000,	583.183,	0x0000,
	2016-3-23 06:47:00,	954.605,	0x0000,	951.226,	0x0000,	583.29,	0x0000,
	2016-3-23 06:48:00,	949.466,	0x0000,	946.226,	0x0000,	583.649,	0x0000,
	2016-3-23 06:49:00,	944.327,	0x0000,	943.956,	0x0000,	583.649,	0x0000,
	2016-3-23 06:50:00,	946.897,	0x0000,	943.956,	0x0000,	583.308,	0x0000,
	2016-3-23 06:51:00,	946.897,	0x0000,	943.956,	0x0000,	582.961,	0x0000,
	2016-3-23 06:52:00,	946.04,	0x0000,	943.956,	0x0000,	582.746,	0x0000,
	2016-3-23 06:53:00,	945.183,	0x0000,	944.81,	0x0000,	582.746,	0x0000,
	2016-3-23 06:54:00,	943.47,	0x0000,	945.435,	0x0000,	582.853,	0x0000,
