时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-5 04:00:00,	785.868,	0x0000,	784.277,	0x0000,	596.011,	0x0000,
	2016-3-5 04:01:00,	785.012,	0x0000,	784.277,	0x0000,	596.011,	0x0000,
	2016-3-5 04:02:00,	784.155,	0x0000,	784.624,	0x0000,	596.011,	0x0000,
	2016-3-5 04:03:00,	785.012,	0x0000,	785.714,	0x0000,	595.904,	0x0000,
	2016-3-5 04:04:00,	788.438,	0x0000,	787.153,	0x0000,	595.904,	0x0000,
	2016-3-5 04:05:00,	787.581,	0x0000,	787.153,	0x0000,	595.904,	0x0000,
	2016-3-5 04:06:00,	791.008,	0x0000,	789.377,	0x0000,	595.904,	0x0000,
	2016-3-5 04:07:00,	791.008,	0x0000,	789.377,	0x0000,	595.796,	0x0000,
	2016-3-5 04:08:00,	788.438,	0x0000,	787.18,	0x0000,	595.688,	0x0000,
	2016-3-5 04:09:00,	787.581,	0x0000,	787.18,	0x0000,	595.688,	0x0000,
	2016-3-5 04:10:00,	788.438,	0x0000,	787.18,	0x0000,	595.688,	0x0000,
	2016-3-5 04:11:00,	785.012,	0x0000,	784.992,	0x0000,	595.688,	0x0000,
	2016-3-5 04:12:00,	786.725,	0x0000,	787.18,	0x0000,	595.688,	0x0000,
	2016-3-5 04:13:00,	788.438,	0x0000,	788.645,	0x0000,	595.688,	0x0000,
	2016-3-5 04:14:00,	789.295,	0x0000,	790.11,	0x0000,	595.688,	0x0000,
	2016-3-5 04:15:00,	791.864,	0x0000,	791.575,	0x0000,	595.928,	0x0000,
	2016-3-5 04:16:00,	790.151,	0x0000,	791.575,	0x0000,	596.359,	0x0000,
	2016-3-5 04:17:00,	791.864,	0x0000,	791.575,	0x0000,	596.574,	0x0000,
	2016-3-5 04:18:00,	792.721,	0x0000,	792.308,	0x0000,	596.574,	0x0000,
	2016-3-5 04:19:00,	793.577,	0x0000,	792.308,	0x0000,	596.574,	0x0000,
	2016-3-5 04:20:00,	791.864,	0x0000,	792.308,	0x0000,	596.574,	0x0000,
	2016-3-5 04:21:00,	791.864,	0x0000,	792.308,	0x0000,	596.682,	0x0000,
	2016-3-5 04:22:00,	793.577,	0x0000,	792.308,	0x0000,	596.682,	0x0000,
	2016-3-5 04:23:00,	793.577,	0x0000,	792.308,	0x0000,	596.574,	0x0000,
	2016-3-5 04:24:00,	793.577,	0x0000,	794.505,	0x0000,	596.682,	0x0000,
	2016-3-5 04:25:00,	792.721,	0x0000,	794.505,	0x0000,	596.682,	0x0000,
	2016-3-5 04:26:00,	794.434,	0x0000,	794.505,	0x0000,	596.682,	0x0000,
	2016-3-5 04:27:00,	794.434,	0x0000,	794.505,	0x0000,	596.79,	0x0000,
	2016-3-5 04:28:00,	796.147,	0x0000,	790.317,	0x0000,	597.005,	0x0000,
	2016-3-5 04:29:00,	792.721,	0x0000,	790.11,	0x0000,	597.113,	0x0000,
	2016-3-5 04:30:00,	789.295,	0x0000,	790.11,	0x0000,	597.113,	0x0000,
	2016-3-5 04:31:00,	787.581,	0x0000,	790.11,	0x0000,	597.22,	0x0000,
	2016-3-5 04:32:00,	790.151,	0x0000,	790.11,	0x0000,	597.22,	0x0000,
	2016-3-5 04:33:00,	791.008,	0x0000,	790.11,	0x0000,	597.22,	0x0000,
	2016-3-5 04:34:00,	787.581,	0x0000,	780.668,	0x0000,	597.328,	0x0000,
	2016-3-5 04:35:00,	779.016,	0x0000,	784.213,	0x0000,	597.328,	0x0000,
	2016-3-5 04:36:00,	786.725,	0x0000,	787.912,	0x0000,	597.22,	0x0000,
	2016-3-5 04:37:00,	790.151,	0x0000,	787.912,	0x0000,	597.436,	0x0000,
	2016-3-5 04:38:00,	788.438,	0x0000,	787.912,	0x0000,	597.543,	0x0000,
	2016-3-5 04:39:00,	788.438,	0x0000,	787.912,	0x0000,	597.543,	0x0000,
	2016-3-5 04:40:00,	786.725,	0x0000,	787.912,	0x0000,	597.543,	0x0000,
	2016-3-5 04:41:00,	789.295,	0x0000,	787.912,	0x0000,	597.543,	0x0000,
	2016-3-5 04:42:00,	788.438,	0x0000,	787.912,	0x0000,	597.543,	0x0000,
	2016-3-5 04:43:00,	787.581,	0x0000,	787.912,	0x0000,	597.651,	0x0000,
	2016-3-5 04:44:00,	786.725,	0x0000,	787.912,	0x0000,	597.651,	0x0000,
	2016-3-5 04:45:00,	786.725,	0x0000,	787.912,	0x0000,	597.436,	0x0000,
	2016-3-5 04:46:00,	785.012,	0x0000,	787.912,	0x0000,	597.22,	0x0000,
	2016-3-5 04:47:00,	789.295,	0x0000,	787.912,	0x0000,	597.113,	0x0000,
	2016-3-5 04:48:00,	789.295,	0x0000,	788.645,	0x0000,	597.113,	0x0000,
	2016-3-5 04:49:00,	788.438,	0x0000,	788.645,	0x0000,	597.22,	0x0000,
	2016-3-5 04:50:00,	788.438,	0x0000,	788.645,	0x0000,	597.328,	0x0000,
	2016-3-5 04:51:00,	788.438,	0x0000,	790.11,	0x0000,	597.436,	0x0000,
	2016-3-5 04:52:00,	791.008,	0x0000,	790.11,	0x0000,	597.543,	0x0000,
	2016-3-5 04:53:00,	791.864,	0x0000,	790.11,	0x0000,	597.543,	0x0000,
	2016-3-5 04:54:00,	791.864,	0x0000,	790.11,	0x0000,	597.651,	0x0000,
	2016-3-5 04:55:00,	790.151,	0x0000,	790.11,	0x0000,	597.651,	0x0000,
	2016-3-5 04:56:00,	790.151,	0x0000,	790.11,	0x0000,	597.759,	0x0000,
	2016-3-5 04:57:00,	791.008,	0x0000,	790.11,	0x0000,	597.759,	0x0000,
	2016-3-5 04:58:00,	789.295,	0x0000,	790.11,	0x0000,	597.759,	0x0000,
	2016-3-5 04:59:00,	791.008,	0x0000,	790.11,	0x0000,	597.651,	0x0000,
	2016-3-5 05:00:00,	791.008,	0x0000,	790.11,	0x0000,	597.651,	0x0000,
	2016-3-5 05:01:00,	791.864,	0x0000,	794.023,	0x0000,	597.543,	0x0000,
	2016-3-5 05:02:00,	797.86,	0x0000,	798.901,	0x0000,	597.436,	0x0000,
	2016-3-5 05:03:00,	801.286,	0x0000,	803.251,	0x0000,	597.543,	0x0000,
	2016-3-5 05:04:00,	804.712,	0x0000,	807.692,	0x0000,	597.543,	0x0000,
	2016-3-5 05:05:00,	800.43,	0x0000,	795.751,	0x0000,	597.436,	0x0000,
	2016-3-5 05:06:00,	800.43,	0x0000,	808.567,	0x0000,	597.436,	0x0000,
	2016-3-5 05:07:00,	812.421,	0x0000,	814.286,	0x0000,	597.436,	0x0000,
	2016-3-5 05:08:00,	818.417,	0x0000,	814.786,	0x0000,	597.795,	0x0000,
