时间,UNIT3:MW数值,UNIT3:MW状态,UNIT3:MWD2数值,UNIT3:MWD2状态,UNIT3:RRHRTEMPT数值,UNIT3:RRHRTEMPT状态,
	2016-3-24 14:40:00,	828.695,	0x0000,	825.275,	0x0000,	582.489,	0x0000,
	2016-3-24 14:41:00,	828.695,	0x0000,	834.78,	0x0000,	582.883,	0x0000,
	2016-3-24 14:42:00,	830.408,	0x0000,	828.205,	0x0000,	583.098,	0x0000,
	2016-3-24 14:43:00,	832.978,	0x0000,	838.96,	0x0000,	583.547,	0x0000,
	2016-3-24 14:44:00,	840.687,	0x0000,	841.392,	0x0000,	583.905,	0x0000,
	2016-3-24 14:45:00,	847.539,	0x0000,	841.392,	0x0000,	584.443,	0x0000,
	2016-3-24 14:46:00,	847.539,	0x0000,	849.645,	0x0000,	584.802,	0x0000,
	2016-3-24 14:47:00,	846.682,	0x0000,	838.203,	0x0000,	585.268,	0x0000,
	2016-3-24 14:48:00,	845.826,	0x0000,	845.144,	0x0000,	585.723,	0x0000,
	2016-3-24 14:49:00,	845.826,	0x0000,	848.243,	0x0000,	586.297,	0x0000,
	2016-3-24 14:50:00,	853.534,	0x0000,	847.118,	0x0000,	586.745,	0x0000,
	2016-3-24 14:51:00,	841.543,	0x0000,	836.996,	0x0000,	586.96,	0x0000,
	2016-3-24 14:52:00,	842.4,	0x0000,	850.375,	0x0000,	587.068,	0x0000,
	2016-3-24 14:53:00,	849.252,	0x0000,	848.192,	0x0000,	587.301,	0x0000,
	2016-3-24 14:54:00,	850.108,	0x0000,	847.985,	0x0000,	587.648,	0x0000,
	2016-3-24 14:55:00,	850.965,	0x0000,	857.49,	0x0000,	588.15,	0x0000,
	2016-3-24 14:56:00,	858.674,	0x0000,	858.974,	0x0000,	588.366,	0x0000,
	2016-3-24 14:57:00,	859.53,	0x0000,	858.974,	0x0000,	588.473,	0x0000,
	2016-3-24 14:58:00,	859.53,	0x0000,	862.224,	0x0000,	588.688,	0x0000,
	2016-3-24 14:59:00,	862.1,	0x0000,	856.189,	0x0000,	588.814,	0x0000,
	2016-3-24 15:00:00,	859.53,	0x0000,	864.444,	0x0000,	589.155,	0x0000,
	2016-3-24 15:01:00,	872.378,	0x0000,	865.819,	0x0000,	589.639,	0x0000,
	2016-3-24 15:02:00,	859.53,	0x0000,	853.497,	0x0000,	590.171,	0x0000,
	2016-3-24 15:03:00,	851.821,	0x0000,	853.739,	0x0000,	590.285,	0x0000,
	2016-3-24 15:04:00,	860.387,	0x0000,	858.136,	0x0000,	590.285,	0x0000,
