时间,UNIT3:LAE21CG101XQ01数值,UNIT3:LAE21CG101XQ01状态,UNIT3:LAE22CG101XQ01数值,UNIT3:LAE22CG101XQ01状态,UNIT3:LAE23CG101XQ01数值,UNIT3:LAE23CG101XQ01状态,UNIT3:LAE24CG101XQ01数值,UNIT3:LAE24CG101XQ01状态,UNIT3:LAE11CG101XQ01数值,UNIT3:LAE11CG101XQ01状态,UNIT3:LAE12CG101XQ01数值,UNIT3:LAE12CG101XQ01状态,UNIT3:LAE13CG101XQ01数值,UNIT3:LAE13CG101XQ01状态,UNIT3:LAE14CG101XQ01数值,UNIT3:LAE14CG101XQ01状态,
	2016-3-20 10:50:00,	0.885227,	0x0000,	29.2125,	0x0000,	44.7192,	0x0000,	-0.702075,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.1221,	0x0000,	0.763126,	0x0000,
	2016-3-20 10:51:00,	0.885227,	0x0000,	23.9011,	0x0000,	39.7131,	0x0000,	-0.702075,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.1221,	0x0000,	0.824176,	0x0000,
	2016-3-20 10:52:00,	0.946277,	0x0000,	21.2149,	0x0000,	40.812,	0x0000,	-0.702075,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.1221,	0x0000,	0.824176,	0x0000,
	2016-3-20 10:53:00,	0.946277,	0x0000,	13.8278,	0x0000,	40.1404,	0x0000,	-0.702075,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.1832,	0x0000,	0.946277,	0x0000,
	2016-3-20 10:54:00,	0.946277,	0x0000,	6.25763,	0x0000,	38.431,	0x0000,	-0.702075,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.1832,	0x0000,	0.946277,	0x0000,
	2016-3-20 10:55:00,	0.946277,	0x0000,	2.89988,	0x0000,	30.6777,	0x0000,	-0.702075,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.1832,	0x0000,	0.946277,	0x0000,
	2016-3-20 10:56:00,	0.946277,	0x0000,	2.89988,	0x0000,	28.602,	0x0000,	-0.702075,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.1832,	0x0000,	0.946277,	0x0000,
	2016-3-20 10:57:00,	0.946277,	0x0000,	3.02198,	0x0000,	26.16,	0x0000,	-0.763125,	0x1200,	-2.22833,	0x1300,	1.00733,	0x0000,	75.2442,	0x0000,	0.946277,	0x0000,
	2016-3-20 10:58:00,	0.946277,	0x0000,	3.93773,	0x0000,	16.6361,	0x0000,	-0.763125,	0x1200,	-2.22833,	0x1300,	0.946277,	0x0000,	75.2442,	0x0000,	0.946277,	0x0000,
	2016-3-20 10:59:00,	0.946277,	0x0000,	2.77778,	0x0000,	10.7143,	0x0000,	4.60928,	0x0000,	-2.28938,	0x1300,	3.14408,	0x0000,	75.2442,	0x0000,	4.12088,	0x0000,
	2016-3-20 11:00:00,	0.946277,	0x0000,	3.02198,	0x0000,	14.8046,	0x0000,	1.73993,	0x0000,	-2.28938,	0x1300,	6.68498,	0x0000,	75.2442,	0x0000,	7.05128,	0x0000,
	2016-3-20 11:01:00,	0.946277,	0x0000,	5.64713,	0x0000,	21.8864,	0x0000,	4.60928,	0x0000,	-2.28938,	0x1300,	12.6679,	0x0000,	75.2442,	0x0000,	13.0342,	0x0000,
	2016-3-20 11:02:00,	0.946277,	0x0000,	12.1184,	0x0000,	22.1917,	0x0000,	11.2637,	0x0000,	-2.28938,	0x1300,	20.2991,	0x0000,	75.1832,	0x0000,	20.5433,	0x0000,
	2016-3-20 11:03:00,	0.946277,	0x0000,	10.0427,	0x0000,	20.5433,	0x0000,	20.8486,	0x0000,	-2.28938,	0x1300,	26.0989,	0x0000,	75.1832,	0x0000,	26.3431,	0x0000,
	2016-3-20 11:04:00,	0.946277,	0x0000,	10.4701,	0x0000,	22.1917,	0x0000,	24.1453,	0x0000,	-2.35043,	0x1300,	28.8462,	0x0000,	75.1832,	0x0000,	28.9072,	0x0000,
	2016-3-20 11:05:00,	0.946277,	0x0000,	10.7143,	0x0000,	25.5495,	0x0000,	26.5263,	0x0000,	-2.35043,	0x1300,	30.5556,	0x0000,	75.1832,	0x0000,	30.6166,	0x0000,
	2016-3-20 11:06:00,	0.946277,	0x0000,	9.18804,	0x0000,	30.1282,	0x0000,	31.8987,	0x0000,	-2.35043,	0x1300,	32.3871,	0x0000,	75.1832,	0x0000,	32.4481,	0x0000,
	2016-3-20 11:07:00,	0.946277,	0x0000,	11.2027,	0x0000,	32.9365,	0x0000,	35.3785,	0x0000,	-2.28938,	0x1300,	34.4628,	0x0000,	75.1832,	0x0000,	34.768,	0x0000,
	2016-3-20 11:08:00,	0.946277,	0x0000,	10.2869,	0x0000,	37.21,	0x0000,	40.4457,	0x0000,	-2.28938,	0x1300,	37.149,	0x0000,	75.1221,	0x0000,	37.3932,	0x0000,
	2016-3-20 11:09:00,	0.946277,	0x0000,	10.2259,	0x0000,	32.1429,	0x0000,	47.5885,	0x0000,	-2.28938,	0x1300,	41.1172,	0x0000,	75.1221,	0x0000,	41.5446,	0x0000,
	2016-3-20 11:10:00,	1.00733,	0x0000,	11.4469,	0x0000,	37.0269,	0x0000,	54.3651,	0x0000,	-2.28938,	0x1300,	43.3761,	0x0000,	75.1221,	0x0000,	43.4371,	0x0000,
	2016-3-20 11:11:00,	1.00733,	0x0000,	13.9499,	0x0000,	41.1172,	0x0000,	56.746,	0x0000,	-2.28938,	0x1300,	44.2918,	0x0000,	75.1221,	0x0000,	45.2686,	0x0000,
	2016-3-20 11:12:00,	1.00733,	0x0000,	17.7961,	0x0000,	44.3529,	0x0000,	55.7692,	0x0000,	-2.28938,	0x1300,	45.6349,	0x0000,	75.1221,	0x0000,	46.978,	0x0000,
	2016-3-20 11:13:00,	1.00733,	0x0000,	16.3309,	0x0000,	43.4982,	0x0000,	56.5629,	0x0000,	-2.28938,	0x1300,	47.5275,	0x0000,	75.1832,	0x0000,	49.1758,	0x0000,
	2016-3-20 11:14:00,	1.00733,	0x0000,	13.7057,	0x0000,	45.4518,	0x0000,	54.1819,	0x0000,	-2.22833,	0x1300,	48.0769,	0x0000,	75.1832,	0x0000,	49.6642,	0x0000,
	2016-3-20 11:15:00,	1.00733,	0x0000,	8.33333,	0x0000,	44.4139,	0x0000,	51.0073,	0x0000,	-2.22833,	0x1300,	46.3065,	0x0000,	75.1832,	0x0000,	47.9548,	0x0000,
	2016-3-20 11:16:00,	1.00733,	0x0000,	3.14408,	0x0000,	42.9487,	0x0000,	40.4457,	0x0000,	-2.22833,	0x1300,	44.6581,	0x0000,	75.1832,	0x0000,	46.5507,	0x0000,
	2016-3-20 11:17:00,	1.00733,	0x0000,	4.48718,	0x0000,	41.1172,	0x0000,	41.9109,	0x0000,	-2.22833,	0x1300,	48.0769,	0x0000,	75.1832,	0x0000,	49.9695,	0x0000,
	2016-3-20 11:18:00,	1.00733,	0x0000,	2.83883,	0x0000,	40.9341,	0x0000,	33.7912,	0x0000,	-2.22833,	0x1300,	46.3675,	0x0000,	75.1832,	0x0000,	48.3822,	0x0000,
	2016-3-20 11:19:00,	1.00733,	0x0000,	2.71673,	0x0000,	41.6667,	0x0000,	27.5031,	0x0000,	-2.22833,	0x1300,	46.3675,	0x0000,	75.1832,	0x0000,	48.138,	0x0000,
	2016-3-20 11:20:00,	1.00733,	0x0000,	2.65568,	0x0000,	44.0476,	0x0000,	17.8571,	0x0000,	-2.28938,	0x1300,	43.315,	0x0000,	75.1221,	0x0000,	45.3297,	0x0000,
	2016-3-20 11:21:00,	1.00733,	0x0000,	2.65568,	0x0000,	38.8584,	0x0000,	6.31868,	0x0000,	-2.28938,	0x1300,	41.0562,	0x0000,	75.1221,	0x0000,	41.9109,	0x0000,
	2016-3-20 11:22:00,	1.00733,	0x0000,	2.65568,	0x0000,	39.652,	0x0000,	-0.885226,	0x0200,	-2.28938,	0x1300,	38.1258,	0x0000,	75.1221,	0x0000,	38.2479,	0x0000,
	2016-3-20 11:23:00,	1.00733,	0x0000,	3.75458,	0x0000,	39.591,	0x0000,	-1.06838,	0x0200,	-2.35043,	0x1300,	35.0122,	0x0000,	75.0611,	0x0000,	35.6227,	0x0000,
	2016-3-20 11:24:00,	1.00733,	0x0000,	6.25763,	0x0000,	37.3321,	0x0000,	-0.946275,	0x0200,	-2.35043,	0x1300,	35.0122,	0x0000,	75.0611,	0x0000,	35.1954,	0x0000,
	2016-3-20 11:25:00,	1.00733,	0x0000,	4.85348,	0x0000,	35.928,	0x0000,	4.60928,	0x0000,	-2.41148,	0x1300,	35.1343,	0x0000,	75.0611,	0x0000,	35.6227,	0x0000,
	2016-3-20 11:26:00,	1.00733,	0x0000,	4.60928,	0x0000,	32.8144,	0x0000,	4.05983,	0x0000,	-2.41148,	0x1300,	37.6984,	0x0000,	67.0024,	0x0000,	37.9426,	0x0000,
	2016-3-20 11:27:00,	1.00733,	0x0000,	2.59463,	0x0000,	22.9243,	0x0000,	2.89988,	0x0000,	-2.47253,	0x1300,	38.1258,	0x0000,	67.1856,	0x0000,	38.431,	0x0000,
	2016-3-20 11:28:00,	1.00733,	0x0000,	2.53358,	0x0000,	23.9622,	0x0000,	2.47253,	0x0000,	-2.47253,	0x1300,	40.2015,	0x0000,	67.1245,	0x0000,	40.3236,	0x0000,
	2016-3-20 11:29:00,	1.00733,	0x0000,	2.53358,	0x0000,	16.0867,	0x0000,	4.48718,	0x0000,	-2.47253,	0x1300,	41.9719,	0x0000,	67.1245,	0x0000,	42.2161,	0x0000,
	2016-3-20 11:30:00,	1.00733,	0x0000,	2.47253,	0x0000,	14.9878,	0x0000,	9.06593,	0x0000,	-2.53358,	0x1300,	44.2918,	0x0000,	67.0635,	0x0000,	44.5971,	0x0000,
	2016-3-20 11:31:00,	1.00733,	0x0000,	2.47253,	0x0000,	13.1563,	0x0000,	19.5055,	0x0000,	-2.53358,	0x1300,	48.3822,	0x0000,	66.9414,	0x0000,	48.5653,	0x0000,
	2016-3-20 11:32:00,	1.00733,	0x0000,	2.47253,	0x0000,	16.0256,	0x0000,	30.0061,	0x0000,	-2.53358,	0x1300,	50.7631,	0x0000,	73.2906,	0x0000,	51.1905,	0x0000,
	2016-3-20 11:33:00,	1.00733,	0x0000,	2.47253,	0x0000,	9.67643,	0x0000,	42.7045,	0x0000,	-2.59463,	0x1300,	99.2369,	0x0000,	72.8022,	0x0000,	101.19,	0x2200,
	2016-3-20 11:34:00,	1.00733,	0x0000,	2.47253,	0x0000,	10.4701,	0x0000,	54.4872,	0x0000,	21.4591,	0x0000,	99.359,	0x0000,	72.6801,	0x0000,	100.885,	0x2200,
	2016-3-20 11:35:00,	1.00733,	0x0000,	6.56288,	0x0000,	16.6361,	0x0000,	59.8596,	0x0000,	27.381,	0x0000,	80.0672,	0x0000,	72.9243,	0x0000,	81.044,	0x0000,
	2016-3-20 11:36:00,	1.00733,	0x0000,	6.56288,	0x0000,	7.84493,	0x0000,	64.6215,	0x0000,	27.442,	0x0000,	80.1282,	0x0000,	72.9243,	0x0000,	81.044,	0x0000,
	2016-3-20 11:37:00,	1.00733,	0x0000,	3.69353,	0x0000,	6.62393,	0x0000,	67.9182,	0x0000,	40.9341,	0x0000,	79.7619,	0x0000,	72.9243,	0x0000,	81.1661,	0x0000,
	2016-3-20 11:38:00,	1.00733,	0x0000,	2.47253,	0x0000,	2.53358,	0x0000,	68.3455,	0x0000,	40.4457,	0x0000,	80.0061,	0x0000,	72.9243,	0x0000,	81.1661,	0x0000,
	2016-3-20 11:39:00,	1.00733,	0x0000,	2.47253,	0x0000,	1.25153,	0x0000,	72.3138,	0x0000,	40.5067,	0x0000,	80.0061,	0x0000,	72.9243,	0x0000,	81.1661,	0x0000,
	2016-3-20 11:40:00,	1.00733,	0x0000,	2.47253,	0x0000,	4.97558,	0x0000,	75.1221,	0x0000,	40.5067,	0x0000,	80.0061,	0x0000,	72.9243,	0x0000,	81.1661,	0x0000,
	2016-3-20 11:41:00,	1.00733,	0x0000,	2.53358,	0x0000,	5.76923,	0x0000,	72.2527,	0x0000,	40.7509,	0x0000,	79.884,	0x0000,	72.9243,	0x0000,	81.1661,	0x0000,
	2016-3-20 11:42:00,	1.00733,	0x0000,	2.65568,	0x0000,	1.31258,	0x0000,	68.2234,	0x0000,	40.7509,	0x0000,	79.884,	0x0000,	72.9853,	0x0000,	81.1661,	0x0000,
	2016-3-20 11:43:00,	1.00733,	0x0000,	2.65568,	0x0000,	1.25153,	0x0000,	60.9585,	0x0000,	40.5678,	0x0000,	79.884,	0x0000,	72.9853,	0x0000,	81.044,	0x0000,
	2016-3-20 11:44:00,	1.00733,	0x0000,	2.65568,	0x0000,	1.25153,	0x0000,	59.127,	0x0000,	40.5678,	0x0000,	79.9451,	0x0000,	72.9853,	0x0000,	81.044,	0x0000,
	2016-3-20 11:45:00,	1.00733,	0x0000,	2.71673,	0x0000,	1.25153,	0x0000,	49.359,	0x0000,	40.5678,	0x0000,	79.823,	0x0000,	72.9853,	0x0000,	81.044,	0x0000,
	2016-3-20 11:46:00,	1.00733,	0x0000,	2.71673,	0x0000,	1.25153,	0x0000,	40.7509,	0x0000,	40.812,	0x0000,	79.823,	0x0000,	73.0464,	0x0000,	81.044,	0x0000,
	2016-3-20 11:47:00,	1.06837,	0x0000,	2.77778,	0x0000,	1.25153,	0x0000,	23.7179,	0x0000,	40.812,	0x0000,	79.9451,	0x0000,	73.0464,	0x0000,	81.1661,	0x0000,
	2016-3-20 11:48:00,	1.06837,	0x0000,	2.77778,	0x0000,	1.25153,	0x0000,	12.5458,	0x0000,	40.7509,	0x0000,	79.9451,	0x0000,	73.0464,	0x0000,	81.105,	0x0000,
	2016-3-20 11:49:00,	1.06837,	0x0000,	2.83883,	0x0000,	1.25153,	0x0000,	-0.824176,	0x0200,	40.7509,	0x0000,	80.0061,	0x0000,	73.1074,	0x0000,	81.105,	0x0000,
	2016-3-20 11:50:00,	1.06837,	0x0000,	2.83883,	0x0000,	1.25153,	0x0000,	-0.824176,	0x0200,	40.7509,	0x0000,	80.0061,	0x0000,	40.5678,	0x0000,	81.105,	0x0000,
	2016-3-20 11:51:00,	1.06837,	0x0000,	2.71673,	0x0000,	1.25153,	0x0000,	-0.824176,	0x0200,	40.7509,	0x0000,	19.7497,	0x0000,	40.812,	0x0000,	66.5751,	0x0000,
	2016-3-20 11:52:00,	1.06837,	0x0000,	2.77778,	0x0000,	1.25153,	0x0000,	-0.824176,	0x0200,	40.7509,	0x0000,	10.7143,	0x0000,	40.9341,	0x0000,	66.6972,	0x0000,
	2016-3-20 11:53:00,	1.06837,	0x0000,	2.77778,	0x0000,	1.31258,	0x0000,	-0.824176,	0x0200,	40.812,	0x0000,	10.8364,	0x0000,	40.9341,	0x0000,	66.2698,	0x0000,
	2016-3-20 11:54:00,	1.06837,	0x0000,	2.77778,	0x0000,	1.31258,	0x0000,	-0.824176,	0x0200,	40.812,	0x0000,	10.8974,	0x0000,	40.9341,	0x0000,	66.453,	0x0000,
	2016-3-20 11:55:00,	1.06837,	0x0000,	2.77778,	0x0000,	1.31258,	0x0000,	-0.885226,	0x0200,	40.812,	0x0000,	10.8974,	0x0000,	40.9341,	0x0000,	66.453,	0x0000,
	2016-3-20 11:56:00,	1.06837,	0x0000,	2.77778,	0x0000,	4.42613,	0x0000,	-0.824176,	0x0200,	40.812,	0x0000,	10.8974,	0x0000,	40.9341,	0x0000,	71.2759,	0x0000,
	2016-3-20 11:57:00,	1.06837,	0x0000,	2.83883,	0x0000,	1.31258,	0x0000,	4.42613,	0x0000,	40.812,	0x0000,	10.8974,	0x0000,	40.9951,	0x0000,	82.6923,	0x0000,
	2016-3-20 11:58:00,	1.06837,	0x0000,	2.83883,	0x0000,	1.31258,	0x0000,	7.35653,	0x0000,	40.812,	0x0000,	10.8974,	0x0000,	40.9951,	0x0000,	81.8376,	0x0000,
	2016-3-20 11:59:00,	1.06837,	0x0000,	2.83883,	0x0000,	1.31258,	0x0000,	7.90598,	0x0000,	40.812,	0x0000,	10.8974,	0x0000,	40.9951,	0x0000,	82.0208,	0x0000,
	2016-3-20 12:00:00,	1.06837,	0x0000,	2.83883,	0x0000,	1.31258,	0x0000,	8.76068,	0x0000,	40.812,	0x0000,	10.8974,	0x0000,	40.9951,	0x0000,	81.9597,	0x0000,
	2016-3-20 12:01:00,	1.06837,	0x0000,	2.89988,	0x0000,	3.38828,	0x0000,	3.51038,	0x0000,	40.812,	0x0000,	10.8974,	0x0000,	40.9951,	0x0000,	82.265,	0x0000,
	2016-3-20 12:02:00,	1.06837,	0x0000,	2.89988,	0x0000,	8.76068,	0x0000,	-0.824176,	0x0200,	27.7473,	0x0000,	1.73993,	0x0000,	40.9951,	0x0000,	66.2698,	0x0000,
	2016-3-20 12:03:00,	1.06837,	0x0000,	2.89988,	0x0000,	18.956,	0x0000,	-0.763125,	0x0200,	27.8083,	0x0000,	1.73993,	0x0000,	40.9951,	0x0000,	66.453,	0x0000,
	2016-3-20 12:04:00,	1.06837,	0x0000,	10.6532,	0x0000,	26.7705,	0x0000,	-0.641026,	0x0200,	27.8694,	0x0000,	1.73993,	0x0000,	40.9951,	0x0000,	51.2515,	0x0000,
	2016-3-20 12:05:00,	1.06837,	0x0000,	6.19658,	0x0000,	24.8168,	0x0000,	4.85348,	0x0000,	27.9915,	0x0000,	1.73993,	0x0000,	41.0562,	0x0000,	51.4957,	0x0000,
	2016-3-20 12:06:00,	1.06837,	0x0000,	2.96093,	0x0000,	22.558,	0x0000,	10.1038,	0x0000,	27.9915,	0x0000,	1.73993,	0x0000,	41.0562,	0x0000,	46.4896,	0x0000,
	2016-3-20 12:07:00,	1.06837,	0x0000,	2.96093,	0x0000,	14.2552,	0x0000,	11.63,	0x0000,	28.1136,	0x0000,	1.73993,	0x0000,	41.0562,	0x0000,	46.4896,	0x0000,
	2016-3-20 12:08:00,	1.06837,	0x0000,	2.96093,	0x0000,	17.4298,	0x0000,	2.71673,	0x0000,	-1.92308,	0x1300,	1.73993,	0x0000,	31.7155,	0x0000,	21.5812,	0x0000,
	2016-3-20 12:09:00,	1.12943,	0x0000,	2.96093,	0x0000,	12.79,	0x0000,	3.57143,	0x0000,	-1.92308,	0x1300,	1.73993,	0x0000,	31.8376,	0x0000,	21.5812,	0x0000,
	2016-3-20 12:10:00,	1.12943,	0x0000,	2.96093,	0x0000,	3.14408,	0x0000,	-0.824176,	0x0200,	-1.92308,	0x1300,	1.73993,	0x0000,	31.9597,	0x0000,	21.7643,	0x0000,
	2016-3-20 12:11:00,	1.12943,	0x0000,	2.96093,	0x0000,	8.27228,	0x0000,	-0.702075,	0x0200,	-1.92308,	0x1300,	1.19048,	0x0000,	31.9597,	0x0000,	20.4823,	0x0000,
	2016-3-20 12:12:00,	1.12943,	0x0000,	2.96093,	0x0000,	14.8046,	0x0000,	-0.702075,	0x0200,	-1.92308,	0x1300,	1.19048,	0x0000,	31.9597,	0x0000,	20.6654,	0x0000,
	2016-3-20 12:13:00,	1.12943,	0x0000,	2.96093,	0x0000,	22.8632,	0x0000,	2.71673,	0x0000,	-1.92308,	0x1300,	4.42613,	0x0000,	32.0208,	0x0000,	24.0843,	0x0000,
	2016-3-20 12:14:00,	1.12943,	0x0000,	3.02198,	0x0000,	18.5897,	0x0000,	2.22833,	0x0000,	-1.92308,	0x1300,	6.74603,	0x0000,	32.0208,	0x0000,	26.6484,	0x0000,
	2016-3-20 12:15:00,	1.12943,	0x0000,	3.02198,	0x0000,	14.4383,	0x0000,	3.51038,	0x0000,	-1.92308,	0x1300,	12.3626,	0x0000,	32.0208,	0x0000,	31.8376,	0x0000,
	2016-3-20 12:16:00,	1.12943,	0x0000,	3.02198,	0x0000,	22.4969,	0x0000,	3.57143,	0x0000,	-1.92308,	0x1300,	16.514,	0x0000,	32.0208,	0x0000,	36.1111,	0x0000,
	2016-3-20 12:17:00,	1.12943,	0x0000,	3.02198,	0x0000,	25.6105,	0x0000,	5.52503,	0x0000,	-1.92308,	0x1300,	23.1075,	0x0000,	32.0208,	0x0000,	42.6435,	0x0000,
	2016-3-20 12:18:00,	1.12943,	0x0000,	4.67033,	0x0000,	29.7619,	0x0000,	6.92918,	0x0000,	-1.92308,	0x1300,	29.2735,	0x0000,	32.0208,	0x0000,	48.9927,	0x0000,
	2016-3-20 12:19:00,	1.12943,	0x0000,	3.02198,	0x0000,	37.6984,	0x0000,	-0.763125,	0x0200,	-1.92308,	0x1300,	30.2503,	0x0000,	32.0208,	0x0000,	51.1294,	0x0000,
	2016-3-20 12:20:00,	1.12943,	0x0000,	3.02198,	0x0000,	41.6667,	0x0000,	4.54823,	0x0000,	3.26618,	0x0000,	34.5238,	0x0000,	33.7912,	0x0000,	55.6471,	0x0000,
	2016-3-20 12:21:00,	1.12943,	0x0000,	3.08303,	0x0000,	50.9463,	0x0000,	-0.763125,	0x0200,	6.62393,	0x0000,	36.9048,	0x0000,	37.5763,	0x0000,	57.7228,	0x0000,
	2016-3-20 12:22:00,	1.12943,	0x0000,	5.34188,	0x0000,	54.3651,	0x0000,	-0.824176,	0x0200,	98.3211,	0x0000,	37.5153,	0x0000,	100.946,	0x0200,	44.4139,	0x0000,
	2016-3-20 12:23:00,	1.12943,	0x0000,	3.20513,	0x0000,	56.2576,	0x0000,	-1.00733,	0x0200,	98.3211,	0x0000,	37.7595,	0x0000,	100.946,	0x0200,	44.7802,	0x0000,
	2016-3-20 12:24:00,	1.06837,	0x0000,	3.20513,	0x0000,	57.7839,	0x0000,	-1.00733,	0x0200,	40.6288,	0x0000,	39.1026,	0x0000,	81.4103,	0x0000,	46.0012,	0x0000,
	2016-3-20 12:25:00,	1.06837,	0x0000,	5.28083,	0x0000,	56.9292,	0x0000,	-1.12943,	0x0200,	40.7509,	0x0000,	41.8498,	0x0000,	81.1661,	0x0000,	48.8706,	0x0000,
	2016-3-20 12:26:00,	1.06837,	0x0000,	9.06593,	0x0000,	51.5568,	0x0000,	-1.00733,	0x0200,	11.1416,	0x0000,	43.3761,	0x0000,	81.2882,	0x0000,	50.2747,	0x0000,
	2016-3-20 12:27:00,	1.06837,	0x0000,	10.8364,	0x0000,	50.2137,	0x0000,	-0.885226,	0x0200,	11.0806,	0x0000,	43.0708,	0x0000,	81.2882,	0x0000,	42.9487,	0x0000,
	2016-3-20 12:28:00,	1.06837,	0x0000,	14.6825,	0x0000,	49.8474,	0x0000,	-0.946275,	0x0200,	11.0806,	0x0000,	45.5128,	0x0000,	81.2882,	0x0000,	40.5067,	0x0000,
	2016-3-20 12:29:00,	1.06837,	0x0000,	14.7436,	0x0000,	49.1148,	0x0000,	-0.946275,	0x0200,	-1.80098,	0x1300,	46.8559,	0x0000,	81.2882,	0x0000,	39.4078,	0x0000,
	2016-3-20 12:30:00,	1.06837,	0x0000,	8.69963,	0x0000,	49.359,	0x0000,	-0.946275,	0x0200,	-1.80098,	0x1300,	44.9634,	0x0000,	81.2271,	0x0000,	38.1868,	0x0000,
	2016-3-20 12:31:00,	1.06837,	0x0000,	11.0806,	0x0000,	48.9316,	0x0000,	-0.763125,	0x0200,	-1.80098,	0x1300,	46.6728,	0x0000,	81.2271,	0x0000,	32.0208,	0x0000,
	2016-3-20 12:32:00,	1.06837,	0x0000,	11.2027,	0x0000,	49.6642,	0x0000,	-0.885226,	0x0200,	-1.80098,	0x1300,	51.2515,	0x0000,	81.2271,	0x0000,	36.8437,	0x0000,
	2016-3-20 12:33:00,	1.06837,	0x0000,	17.1245,	0x0000,	53.083,	0x0000,	-0.946275,	0x0200,	-1.80098,	0x1300,	56.0745,	0x0000,	81.2271,	0x0000,	41.7277,	0x0000,
	2016-3-20 12:34:00,	1.06837,	0x0000,	19.0781,	0x0000,	50.9463,	0x0000,	-0.824176,	0x0200,	-1.80098,	0x1300,	62.7289,	0x0000,	81.2271,	0x0000,	48.138,	0x0000,
	2016-3-20 12:35:00,	1.06837,	0x0000,	17.8571,	0x0000,	51.5568,	0x0000,	-0.885226,	0x0200,	-1.80098,	0x1300,	67.4298,	0x0000,	81.2882,	0x0000,	52.7167,	0x0000,
	2016-3-20 12:36:00,	1.06837,	0x0000,	20.5433,	0x0000,	49.9695,	0x0000,	-0.641026,	0x0200,	-1.80098,	0x1300,	68.7729,	0x0000,	81.2882,	0x0000,	54.4261,	0x0000,
	2016-3-20 12:37:00,	1.06837,	0x0000,	20.5433,	0x0000,	53.7546,	0x0000,	-0.885226,	0x0200,	-1.80098,	0x1300,	69.5055,	0x0000,	81.2882,	0x0000,	54.8535,	0x0000,
	2016-3-20 12:38:00,	1.06837,	0x0000,	20.2991,	0x0000,	56.9292,	0x0000,	-1.00733,	0x0200,	-1.80098,	0x1300,	72.3138,	0x0000,	81.2882,	0x0000,	57.7228,	0x0000,
