时间,UNIT3:LAE21CG101XQ01数值,UNIT3:LAE21CG101XQ01状态,UNIT3:LAE22CG101XQ01数值,UNIT3:LAE22CG101XQ01状态,UNIT3:LAE23CG101XQ01数值,UNIT3:LAE23CG101XQ01状态,UNIT3:LAE24CG101XQ01数值,UNIT3:LAE24CG101XQ01状态,UNIT3:LAE11CG101XQ01数值,UNIT3:LAE11CG101XQ01状态,UNIT3:LAE12CG101XQ01数值,UNIT3:LAE12CG101XQ01状态,UNIT3:LAE13CG101XQ01数值,UNIT3:LAE13CG101XQ01状态,UNIT3:LAE14CG101XQ01数值,UNIT3:LAE14CG101XQ01状态,
	2016-3-5 04:10:00,	19.4444,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	95.0244,	0x0000,	21.5201,	0x0000,	45.5739,	0x0000,	24.3284,	0x0000,	43.254,	0x0000,
	2016-3-5 04:11:00,	15.1709,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	93.6813,	0x0000,	22.1917,	0x0000,	45.8791,	0x0000,	24.7558,	0x0000,	43.5592,	0x0000,
	2016-3-5 04:12:00,	12.79,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	94.5971,	0x0000,	22.3748,	0x0000,	45.8791,	0x0000,	25,	0x0000,	43.6813,	0x0000,
	2016-3-5 04:13:00,	8.27228,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	93.6813,	0x0000,	23.1685,	0x0000,	45.0855,	0x0000,	25.6716,	0x0000,	43.1319,	0x0000,
	2016-3-5 04:14:00,	11.2637,	0x0000,	2.59463,	0x0000,	1.49573,	0x0000,	98.138,	0x0000,	27.1978,	0x0000,	48.9316,	0x0000,	29.7009,	0x0000,	46.6117,	0x0000,
	2016-3-5 04:15:00,	14.1941,	0x0000,	2.65568,	0x0000,	4.36508,	0x0000,	100.214,	0x0200,	31.7766,	0x0000,	51.3736,	0x0000,	34.4628,	0x0000,	49.1758,	0x0000,
	2016-3-5 04:16:00,	13.7668,	0x0000,	2.77778,	0x0000,	4.48718,	0x0000,	96.6728,	0x0000,	33.3028,	0x0000,	51.862,	0x0000,	35.989,	0x0000,	49.4811,	0x0000,
	2016-3-5 04:17:00,	10.2259,	0x0000,	2.77778,	0x0000,	-0.518925,	0x0200,	93.8645,	0x0000,	31.1661,	0x0000,	50.0305,	0x0000,	33.8523,	0x0000,	47.7717,	0x0000,
	2016-3-5 04:18:00,	9.79854,	0x0000,	2.77778,	0x0000,	-0.763125,	0x0200,	93.9255,	0x0000,	31.8987,	0x0000,	50.5189,	0x0000,	34.5849,	0x0000,	48.199,	0x0000,
	2016-3-5 04:19:00,	11.6911,	0x0000,	2.77778,	0x0000,	-0.763125,	0x0200,	92.5824,	0x0000,	33.1807,	0x0000,	50.641,	0x0000,	35.8669,	0x0000,	48.2601,	0x0000,
	2016-3-5 04:20:00,	11.3248,	0x0000,	2.77778,	0x0000,	-0.763125,	0x0200,	93.6813,	0x0000,	33.4249,	0x0000,	48.9316,	0x0000,	36.1722,	0x0000,	46.6728,	0x0000,
	2016-3-5 04:21:00,	7.84493,	0x0000,	2.77778,	0x0000,	-0.763125,	0x0200,	89.7741,	0x0000,	31.8987,	0x0000,	48.2601,	0x0000,	34.5849,	0x0000,	45.9402,	0x0000,
	2016-3-5 04:22:00,	6.68498,	0x0000,	2.77778,	0x0000,	-0.763125,	0x0200,	89.9573,	0x0000,	32.3871,	0x0000,	48.2601,	0x0000,	35.0122,	0x0000,	45.9402,	0x0000,
	2016-3-5 04:23:00,	8.27228,	0x0000,	2.77778,	0x0000,	-0.763125,	0x0200,	90.9951,	0x0000,	34.2186,	0x0000,	49.0537,	0x0000,	37.0879,	0x0000,	46.978,	0x0000,
	2016-3-5 04:24:00,	6.44078,	0x0000,	2.71673,	0x0000,	-0.641026,	0x0200,	90.4457,	0x0000,	34.0354,	0x0000,	49.4811,	0x0000,	36.5995,	0x0000,	47.2222,	0x0000,
	2016-3-5 04:25:00,	2.22833,	0x0000,	2.71673,	0x0000,	-0.641026,	0x0200,	88.0647,	0x0000,	34.2186,	0x0000,	48.5043,	0x0000,	36.9048,	0x0000,	46.4896,	0x0000,
	2016-3-5 04:26:00,	2.59463,	0x0000,	2.71673,	0x0000,	-0.641026,	0x0200,	88.5531,	0x0000,	35.0733,	0x0000,	49.1758,	0x0000,	37.8205,	0x0000,	46.978,	0x0000,
	2016-3-5 04:27:00,	5.46398,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	90.4457,	0x0000,	36.1111,	0x0000,	49.5421,	0x0000,	38.7973,	0x0000,	47.2833,	0x0000,
	2016-3-5 04:28:00,	4.30403,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	88.4921,	0x0000,	34.707,	0x0000,	49.9695,	0x0000,	37.3321,	0x0000,	47.5885,	0x0000,
	2016-3-5 04:29:00,	0.518926,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	86.7216,	0x0000,	33.3028,	0x0000,	48.3211,	0x0000,	35.8059,	0x0000,	45.696,	0x0000,
	2016-3-5 04:30:00,	0.518926,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	88.2479,	0x0000,	32.6923,	0x0000,	47.5275,	0x0000,	35.5006,	0x0000,	45.5128,	0x0000,
	2016-3-5 04:31:00,	2.71673,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	87.0879,	0x0000,	32.8755,	0x0000,	46.7338,	0x0000,	35.5617,	0x0000,	44.4139,	0x0000,
	2016-3-5 04:32:00,	1.06837,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	88.1868,	0x0000,	31.9597,	0x0000,	47.2833,	0x0000,	34.768,	0x0000,	44.9023,	0x0000,
	2016-3-5 04:33:00,	3.08303,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	90.0794,	0x0000,	33.1807,	0x0000,	46.8559,	0x0000,	35.6838,	0x0000,	44.7802,	0x0000,
	2016-3-5 04:34:00,	6.01343,	0x0000,	2.65568,	0x0000,	-0.702075,	0x0200,	93.5592,	0x0000,	34.707,	0x0000,	48.8095,	0x0000,	37.3321,	0x0000,	46.4286,	0x0000,
	2016-3-5 04:35:00,	0.518926,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	89.1026,	0x0000,	31.5934,	0x0000,	46.7949,	0x0000,	34.1575,	0x0000,	44.2918,	0x0000,
	2016-3-5 04:36:00,	8.02808,	0x0000,	2.65568,	0x0000,	4.79243,	0x0000,	94.5971,	0x0000,	35.8059,	0x0000,	49.5421,	0x0000,	38.5531,	0x0000,	47.0391,	0x0000,
	2016-3-5 04:37:00,	10.2259,	0x0000,	2.65568,	0x0000,	2.47253,	0x0000,	95.5128,	0x0000,	35.6227,	0x0000,	49.9084,	0x0000,	38.6142,	0x0000,	47.2833,	0x0000,
	2016-3-5 04:38:00,	11.0195,	0x0000,	2.65568,	0x0000,	-0.518925,	0x0200,	96.3675,	0x0000,	34.4628,	0x0000,	48.138,	0x0000,	37.0269,	0x0000,	45.696,	0x0000,
	2016-3-5 04:39:00,	11.0806,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	95.2686,	0x0000,	33.3028,	0x0000,	46.8559,	0x0000,	35.8669,	0x0000,	44.4139,	0x0000,
	2016-3-5 04:40:00,	12.6679,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	97.1612,	0x0000,	33.6691,	0x0000,	47.7717,	0x0000,	36.2943,	0x0000,	45.6349,	0x0000,
	2016-3-5 04:41:00,	15.4151,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	98.8095,	0x0000,	33.6691,	0x0000,	48.7485,	0x0000,	36.4164,	0x0000,	46.4286,	0x0000,
	2016-3-5 04:42:00,	17.7961,	0x0000,	2.65568,	0x0000,	-0.579976,	0x0200,	99.9084,	0x0000,	34.707,	0x0000,	48.5043,	0x0000,	37.21,	0x0000,	45.6349,	0x0000,
	2016-3-5 04:43:00,	17.7961,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	100.275,	0x0200,	32.0818,	0x0000,	46.3675,	0x0000,	34.768,	0x0000,	43.9866,	0x0000,
	2016-3-5 04:44:00,	16.0867,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	97.7717,	0x0000,	29.7009,	0x0000,	45.2686,	0x0000,	32.1429,	0x0000,	43.1319,	0x0000,
	2016-3-5 04:45:00,	15.5372,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	96.4896,	0x0000,	29.1514,	0x0000,	44.9634,	0x0000,	31.7766,	0x0000,	42.6435,	0x0000,
	2016-3-5 04:46:00,	14.3162,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	96.917,	0x0000,	27.9304,	0x0000,	45.4518,	0x0000,	30.5556,	0x0000,	43.1319,	0x0000,
	2016-3-5 04:47:00,	15.7814,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	97.2833,	0x0000,	27.8694,	0x0000,	44.475,	0x0000,	30.2503,	0x0000,	42.2161,	0x0000,
	2016-3-5 04:48:00,	14.3773,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	98.6264,	0x0000,	25.9768,	0x0000,	45.2686,	0x0000,	28.4799,	0x0000,	42.8266,	0x0000,
	2016-3-5 04:49:00,	14.072,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	99.2369,	0x0000,	26.16,	0x0000,	44.2918,	0x0000,	28.663,	0x0000,	42.033,	0x0000,
	2016-3-5 04:50:00,	11.9353,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	99.5421,	0x0000,	23.6569,	0x0000,	43.315,	0x0000,	26.2821,	0x0000,	40.873,	0x0000,
	2016-3-5 04:51:00,	12.4847,	0x0000,	2.65568,	0x0000,	-0.763125,	0x0200,	99.9084,	0x0000,	23.3516,	0x0000,	42.5824,	0x0000,	25.9768,	0x0000,	40.0794,	0x0000,
	2016-3-5 04:52:00,	12.79,	0x0000,	2.65568,	0x0000,	1.67888,	0x0000,	99.9084,	0x0000,	23.3516,	0x0000,	40.2625,	0x0000,	25.9768,	0x0000,	38.0037,	0x0000,
	2016-3-5 04:53:00,	13.3394,	0x0000,	2.65568,	0x0000,	-0.702075,	0x0200,	99.2369,	0x0000,	21.9475,	0x0000,	40.6899,	0x0000,	24.3895,	0x0000,	38.1868,	0x0000,
	2016-3-5 04:54:00,	12.3626,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	99.9084,	0x0000,	20.0549,	0x0000,	40.9341,	0x0000,	22.1917,	0x0000,	38.4921,	0x0000,
	2016-3-5 04:55:00,	11.0806,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	99.9695,	0x0000,	18.0403,	0x0000,	41.8498,	0x0000,	20.4823,	0x0000,	39.5299,	0x0000,
	2016-3-5 04:56:00,	11.6911,	0x0000,	2.65568,	0x0000,	-0.702075,	0x0200,	100.397,	0x0200,	16.8803,	0x0000,	39.5299,	0x0000,	19.6276,	0x0000,	37.0879,	0x0000,
	2016-3-5 04:57:00,	9.55433,	0x0000,	2.65568,	0x0000,	-0.641026,	0x0200,	97.7717,	0x0000,	13.7057,	0x0000,	37.3932,	0x0000,	16.3919,	0x0000,	35.1954,	0x0000,
	2016-3-5 04:58:00,	9.85959,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	98.3822,	0x0000,	11.9963,	0x0000,	35.989,	0x0000,	14.6825,	0x0000,	33.7912,	0x0000,
	2016-3-5 04:59:00,	10.4701,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	98.138,	0x0000,	10.409,	0x0000,	35.989,	0x0000,	12.79,	0x0000,	33.486,	0x0000,
	2016-3-5 05:00:00,	7.41758,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	96.917,	0x0000,	7.47863,	0x0000,	35.5006,	0x0000,	10.2869,	0x0000,	33.1197,	0x0000,
	2016-3-5 05:01:00,	4.73138,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	97.3443,	0x0000,	4.73138,	0x0000,	34.8901,	0x0000,	7.29548,	0x0000,	32.6923,	0x0000,
	2016-3-5 05:02:00,	5.89133,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	98.6874,	0x0000,	3.87668,	0x0000,	35.8669,	0x0000,	6.25763,	0x0000,	33.486,	0x0000,
	2016-3-5 05:03:00,	2.04518,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	94.7192,	0x0000,	-1.80098,	0x1300,	32.9976,	0x0000,	3.51038,	0x0000,	30.4945,	0x0000,
	2016-3-5 05:04:00,	0.518926,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	92.4603,	0x0000,	-1.92308,	0x1300,	30.4945,	0x0000,	3.51038,	0x0000,	28.0525,	0x0000,
	2016-3-5 05:05:00,	0.518926,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	91.7277,	0x0000,	-1.92308,	0x1300,	26.221,	0x0000,	3.51038,	0x0000,	23.9011,	0x0000,
	2016-3-5 05:06:00,	1.31258,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	85.989,	0x0000,	-1.92308,	0x1300,	23.0464,	0x0000,	3.51038,	0x0000,	19.3834,	0x0000,
	2016-3-5 05:07:00,	5.89133,	0x0000,	2.59463,	0x0000,	-0.579976,	0x0200,	88.7363,	0x0000,	2.65568,	0x0000,	24.2674,	0x0000,	4.97558,	0x0000,	20.9707,	0x0000,
	2016-3-5 05:08:00,	3.87668,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	86.7216,	0x0000,	-1.80098,	0x1300,	24.2674,	0x0000,	3.51038,	0x0000,	20.6044,	0x0000,
	2016-3-5 05:09:00,	7.53968,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	88.3089,	0x0000,	3.87668,	0x0000,	24.8168,	0x0000,	4.73138,	0x0000,	21.0317,	0x0000,
	2016-3-5 05:10:00,	10.1038,	0x0000,	2.59463,	0x0000,	-0.641026,	0x0200,	90.7509,	0x0000,	3.02198,	0x0000,	25.2442,	0x0000,	5.83028,	0x0000,	21.8864,	0x0000,
	2016-3-5 05:11:00,	10.1038,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	89.2247,	0x0000,	1.49573,	0x0000,	23.3516,	0x0000,	4.30403,	0x0000,	19.8718,	0x0000,
	2016-3-5 05:12:00,	10.5922,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	92.2772,	0x0000,	-1.86203,	0x1300,	22.2527,	0x0000,	3.38828,	0x0000,	18.6508,	0x0000,
	2016-3-5 05:13:00,	9.55433,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	90.6899,	0x0000,	-1.86203,	0x1300,	20.116,	0x0000,	3.51038,	0x0000,	16.453,	0x0000,
	2016-3-5 05:14:00,	8.02808,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	93.4982,	0x0000,	-1.86203,	0x1300,	18.5897,	0x0000,	3.51038,	0x0000,	14.8046,	0x0000,
	2016-3-5 05:15:00,	8.39439,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	92.7656,	0x0000,	-1.86203,	0x1300,	16.2088,	0x0000,	3.51038,	0x0000,	12.5458,	0x0000,
	2016-3-5 05:16:00,	7.11233,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	95.0244,	0x0000,	-1.86203,	0x1300,	15.1709,	0x0000,	3.51038,	0x0000,	11.3248,	0x0000,
	2016-3-5 05:17:00,	5.03663,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	95.8181,	0x0000,	-1.86203,	0x1300,	14.1331,	0x0000,	3.51038,	0x0000,	10.2259,	0x0000,
	2016-3-5 05:18:00,	1.55678,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	95.9402,	0x0000,	-1.86203,	0x1300,	12.3626,	0x0000,	3.51038,	0x0000,	8.63858,	0x0000,
	2016-3-5 05:19:00,	2.10623,	0x0000,	2.83883,	0x0000,	-0.763125,	0x0200,	98.0769,	0x0000,	-1.86203,	0x1300,	12.851,	0x0000,	3.51038,	0x0000,	9.00488,	0x0000,
	2016-3-5 05:20:00,	2.16728,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	99.5421,	0x0000,	-1.86203,	0x1300,	13.1563,	0x0000,	3.51038,	0x0000,	9.18804,	0x0000,
	2016-3-5 05:21:00,	0.518926,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	99.9084,	0x0000,	-1.86203,	0x1300,	11.2027,	0x0000,	3.63248,	0x0000,	7.41758,	0x0000,
	2016-3-5 05:22:00,	0.518926,	0x0000,	2.59463,	0x0000,	-0.763125,	0x0200,	99.9084,	0x0000,	-1.86203,	0x1300,	11.9353,	0x0000,	3.69353,	0x0000,	8.21123,	0x0000,
	2016-3-5 05:23:00,	0.518926,	0x0000,	2.71673,	0x0000,	-0.763125,	0x0200,	100.153,	0x0200,	-1.86203,	0x1300,	12.9731,	0x0000,	3.81563,	0x0000,	9.06593,	0x0000,
	2016-3-5 05:24:00,	4.30403,	0x0000,	2.59463,	0x0000,	2.28938,	0x0000,	100.031,	0x0200,	3.63248,	0x0000,	12.9731,	0x0000,	5.95238,	0x0000,	9.06593,	0x0000,
	2016-3-5 05:25:00,	7.72283,	0x0000,	2.59463,	0x0000,	-0.518925,	0x0200,	100.031,	0x0200,	4.30403,	0x0000,	14.1331,	0x0000,	7.05128,	0x0000,	10.409,	0x0000,
	2016-3-5 05:26:00,	11.3858,	0x0000,	2.59463,	0x0000,	-0.518925,	0x0200,	100.275,	0x0200,	4.85348,	0x0000,	15.0488,	0x0000,	7.35653,	0x0000,	11.3248,	0x0000,
	2016-3-5 05:27:00,	12.6679,	0x0000,	2.71673,	0x0000,	-0.641026,	0x0200,	100.031,	0x0200,	4.05983,	0x0000,	16.7582,	0x0000,	6.56288,	0x0000,	12.851,	0x0000,
	2016-3-5 05:28:00,	17.2466,	0x0000,	3.81563,	0x0000,	-0.518925,	0x0200,	100.031,	0x0200,	4.73138,	0x0000,	19.5055,	0x0000,	7.29548,	0x0000,	15.3541,	0x0000,
	2016-3-5 05:29:00,	21.6422,	0x0000,	2.71673,	0x0000,	-0.396824,	0x0200,	99.9695,	0x0000,	5.83028,	0x0000,	21.1538,	0x0000,	8.69963,	0x0000,	17.2466,	0x0000,
	2016-3-5 05:30:00,	26.221,	0x0000,	2.71673,	0x0000,	2.59463,	0x0000,	100.214,	0x0200,	7.29548,	0x0000,	22.2527,	0x0000,	9.92064,	0x0000,	18.4676,	0x0000,
	2016-3-5 05:31:00,	31.7155,	0x0000,	2.59463,	0x0000,	2.10623,	0x0000,	100.214,	0x0200,	9.37119,	0x0000,	25.2442,	0x0000,	11.8742,	0x0000,	21.9475,	0x0000,
	2016-3-5 05:32:00,	38.2479,	0x0000,	4.30403,	0x0000,	4.85348,	0x0000,	99.9084,	0x0000,	12.1184,	0x0000,	28.1746,	0x0000,	14.4994,	0x0000,	25.6716,	0x0000,
	2016-3-5 05:33:00,	42.3382,	0x0000,	2.77778,	0x0000,	6.99023,	0x0000,	100.397,	0x0200,	14.5604,	0x0000,	30.8608,	0x0000,	16.9414,	0x0000,	28.3578,	0x0000,
	2016-3-5 05:34:00,	49.6032,	0x0000,	2.71673,	0x0000,	7.72283,	0x0000,	100.214,	0x0200,	15.8425,	0x0000,	32.9976,	0x0000,	18.3455,	0x0000,	30.4335,	0x0000,
	2016-3-5 05:35:00,	55.8913,	0x0000,	2.59463,	0x0000,	9.79854,	0x0000,	100.031,	0x0200,	17.9792,	0x0000,	35.2564,	0x0000,	20.2991,	0x0000,	32.8755,	0x0000,
	2016-3-5 05:36:00,	61.7521,	0x0000,	2.59463,	0x0000,	12.0574,	0x0000,	99.9084,	0x0000,	19.5665,	0x0000,	36.5995,	0x0000,	22.0696,	0x0000,	34.0354,	0x0000,
	2016-3-5 05:37:00,	67.735,	0x0000,	2.59463,	0x0000,	14.3773,	0x0000,	100.031,	0x0200,	21.8864,	0x0000,	39.591,	0x0000,	24.4506,	0x0000,	36.9048,	0x0000,
	2016-3-5 05:38:00,	72.619,	0x0000,	2.59463,	0x0000,	15.7814,	0x0000,	100.092,	0x0200,	24.2674,	0x0000,	41.7888,	0x0000,	26.7094,	0x0000,	39.2247,	0x0000,
	2016-3-5 05:39:00,	74.5116,	0x0000,	2.59463,	0x0000,	16.2698,	0x0000,	99.9695,	0x0000,	25.0611,	0x0000,	42.5824,	0x0000,	27.442,	0x0000,	39.9573,	0x0000,
	2016-3-5 05:40:00,	79.2125,	0x0000,	2.59463,	0x0000,	19.9939,	0x0000,	99.9695,	0x0000,	29.1514,	0x0000,	44.8413,	0x0000,	31.7766,	0x0000,	42.3382,	0x0000,
	2016-3-5 05:41:00,	83.2418,	0x0000,	2.59463,	0x0000,	22.6801,	0x0000,	100.214,	0x0200,	32.8144,	0x0000,	47.4664,	0x0000,	35.3785,	0x0000,	45.3297,	0x0000,
	2016-3-5 05:42:00,	83.7302,	0x0000,	2.59463,	0x0000,	23.3516,	0x0000,	100.153,	0x0200,	34.4017,	0x0000,	49.1758,	0x0000,	37.21,	0x0000,	46.8559,	0x0000,
	2016-3-5 05:43:00,	83.7302,	0x0000,	2.65568,	0x0000,	24.6948,	0x0000,	100.153,	0x0200,	36.7827,	0x0000,	51.9841,	0x0000,	39.5299,	0x0000,	49.8474,	0x0000,
	2016-3-5 05:44:00,	82.2039,	0x0000,	2.65568,	0x0000,	28.602,	0x0000,	99.9695,	0x0000,	41.1172,	0x0000,	55.2808,	0x0000,	44.1087,	0x0000,	52.6557,	0x0000,
	2016-3-5 05:45:00,	86.5995,	0x0000,	2.65568,	0x0000,	30.9829,	0x0000,	99.9695,	0x0000,	45.0855,	0x0000,	58.3944,	0x0000,	48.5043,	0x0000,	56.0134,	0x0000,
	2016-3-5 05:46:00,	88.7363,	0x0000,	2.47253,	0x0000,	33.1807,	0x0000,	99.9695,	0x0000,	49.2369,	0x0000,	62.7289,	0x0000,	52.7778,	0x0000,	60.2259,	0x0000,
	2016-3-5 05:47:00,	87.7595,	0x0000,	2.47253,	0x0000,	33.6691,	0x0000,	99.8474,	0x0000,	51.3126,	0x0000,	66.3919,	0x0000,	55.525,	0x0000,	64.072,	0x0000,
	2016-3-5 05:48:00,	86.2332,	0x0000,	2.65568,	0x0000,	35.5006,	0x0000,	100.153,	0x0200,	55.525,	0x0000,	70.7876,	0x0000,	60.2259,	0x0000,	68.2234,	0x0000,
	2016-3-5 05:49:00,	84.5849,	0x0000,	2.65568,	0x0000,	36.9048,	0x0000,	100.092,	0x0200,	59.0659,	0x0000,	74.5116,	0x0000,	63.9499,	0x0000,	72.0085,	0x0000,
	2016-3-5 05:50:00,	82.2039,	0x0000,	2.53358,	0x0000,	36.4774,	0x0000,	100.153,	0x0200,	61.3858,	0x0000,	76.8926,	0x0000,	66.453,	0x0000,	74.5727,	0x0000,
	2016-3-5 05:51:00,	77.8693,	0x0000,	2.53358,	0x0000,	32.0818,	0x0000,	100.092,	0x0200,	62.7289,	0x0000,	80.1282,	0x0000,	67.5519,	0x0000,	77.6252,	0x0000,
	2016-3-5 05:52:00,	74.4506,	0x0000,	2.59463,	0x0000,	31.3492,	0x0000,	99.7253,	0x0000,	63.7668,	0x0000,	82.1429,	0x0000,	68.7118,	0x0000,	79.884,	0x0000,
	2016-3-5 05:53:00,	76.7705,	0x0000,	6.56288,	0x0000,	35.7448,	0x0000,	99.9084,	0x0000,	71.5812,	0x0000,	92.2772,	0x0000,	76.3431,	0x0000,	89.652,	0x0000,
	2016-3-5 05:54:00,	78.7241,	0x0000,	7.05128,	0x0000,	37.2711,	0x0000,	99.9084,	0x0000,	78.602,	0x0000,	99.0537,	0x0000,	83.486,	0x0000,	97.5885,	0x0000,
	2016-3-5 05:55:00,	76.16,	0x0000,	6.68498,	0x0000,	36.7827,	0x0000,	99.7863,	0x0000,	82.9365,	0x0000,	99.1758,	0x0000,	87.9426,	0x0000,	97.5885,	0x0000,
	2016-3-5 05:56:00,	75.7326,	0x0000,	3.20513,	0x0000,	33.6691,	0x0000,	99.9695,	0x0000,	84.2796,	0x0000,	99.1758,	0x0000,	89.2857,	0x0000,	97.2833,	0x0000,
	2016-3-5 05:57:00,	71.8864,	0x0000,	2.71673,	0x0000,	31.3492,	0x0000,	100.031,	0x0200,	86.3553,	0x0000,	99.2979,	0x0000,	91.6056,	0x0000,	97.2833,	0x0000,
	2016-3-5 05:58:00,	71.8864,	0x0000,	2.71673,	0x0000,	30.3114,	0x0000,	99.7863,	0x0000,	89.652,	0x0000,	99.2979,	0x0000,	95.3907,	0x0000,	97.2833,	0x0000,
	2016-3-5 05:59:00,	67.4908,	0x0000,	2.71673,	0x0000,	26.16,	0x0000,	99.7863,	0x0000,	90.9951,	0x0000,	99.42,	0x0000,	96.4896,	0x0000,	97.3443,	0x0000,
