date,MWValue,MWState,SELMWValue,SELMWState,MSP,MSPState,MSPS,MSPSState,THRTEMP,THRTEMPState
2016-3-2 11:46:00, 857.817,0x0000, 857.817,0x0000, 28.6325,0x0000, 27.9213,0x0000, 594.464,0x0000
2016-3-2 11:47:00, 854.391,0x0000, 854.391,0x0000, 28.5714,0x0000, 27.9213,0x0000, 594.464,0x0000
2016-3-2 11:48:00, 850.965,0x0000, 850.965,0x0000, 28.5104,0x0000, 27.9213,0x0000, 594.788,0x0000
2016-3-2 11:49:00, 851.821,0x0000, 851.821,0x0000, 28.5104,0x0000, 27.9213,0x0000, 594.788,0x0000
2016-3-2 11:50:00, 847.539,0x0000, 847.539,0x0000, 28.5104,0x0000, 27.9213,0x0000, 595.09, 0x0000
2016-3-2 11:51:00, 844.113,0x0000, 844.113,0x0000, 28.5104,0x0000, 27.9213,0x0000, 595.397,0x0000
2016-3-2 11:52:00, 846.682,0x0000, 846.682,0x0000, 28.4493,0x0000, 27.871, 0x0000, 595.703,0x0000
2016-3-2 11:53:00, 844.113,0x0000, 844.113,0x0000, 28.4005,0x0000, 27.7539,0x0000, 595.825,0x0000
2016-3-2 11:54:00, 840.687,0x0000, 840.687,0x0000, 28.2784,0x0000, 27.7024,0x0000, 596.454,0x0000
2016-3-2 11:55:00, 836.404,0x0000, 836.404,0x0000, 28.2173,0x0000, 27.652, 0x0000, 597.091,0x0000
2016-3-2 11:56:00, 838.117,0x0000, 838.117,0x0000, 28.1563,0x0000, 27.5496,0x0000, 598.024,0x0000
2016-3-2 11:57:00, 837.26, 0x0000, 837.26, 0x0000, 28.1563,0x0000, 27.4991,0x0000, 598.957,0x0000
2016-3-2 11:58:00, 838.973,0x0000, 838.973,0x0000, 28.0952,0x0000, 27.3961,0x0000, 599.586,0x0000
2016-3-2 11:59:00, 835.547,0x0000, 835.547,0x0000, 28.0342,0x0000, 27.3961,0x0000, 600.214,0x0000
2016-3-2 12:00:00, 831.265,0x0000, 831.265,0x0000, 28.0342,0x0000, 27.346, 0x0000, 600.519,0x0000
2016-3-2 12:01:00, 831.265,0x0000, 831.265,0x0000, 27.9731,0x0000, 27.346, 0x0000, 600.519,0x0000
2016-3-2 12:02:00, 829.552,0x0000, 829.552,0x0000, 27.9121,0x0000, 27.2448,0x0000, 599.909,0x0000
2016-3-2 12:03:00, 827.839,0x0000, 827.839,0x0000, 27.851, 0x0000, 27.1945,0x0000, 598.957,0x0000
2016-3-2 12:04:00, 831.265,0x0000, 831.265,0x0000, 27.79,  0x0000, 27.0431,0x0000, 597.709,0x0000
2016-3-2 12:05:00, 832.121,0x0000, 831.265,0x0000, 27.6679,0x0000, 27.0431,0x0000, 596.461,0x0000
2016-3-2 12:06:00, 832.121,0x0000, 832.121,0x0000, 27.6679,0x0000, 27.0431,0x0000, 595.133,0x0000
2016-3-2 12:07:00, 832.121,0x0000, 832.121,0x0000, 27.6679,0x0000, 27.0942,0x0000, 594.173,0x0000
2016-3-2 12:08:00, 833.834,0x0000, 833.834,0x0000, 27.6679,0x0000, 27.1442,0x0000, 593.545,0x0000
2016-3-2 12:09:00, 833.834,0x0000, 833.834,0x0000, 27.6679,0x0000, 27.195, 0x0000, 593.545,0x0000
2016-3-2 12:10:00, 833.834,0x0000, 833.834,0x0000, 27.6679,0x0000, 27.195, 0x0000, 593.545,0x0000
2016-3-2 12:11:00, 833.834,0x0000, 832.978,0x0000, 27.7289,0x0000, 27.2455,0x0000, 593.545,0x0000
2016-3-2 12:12:00, 831.265,0x0000, 831.265,0x0000, 27.7289,0x0000, 27.2455,0x0000, 593.851,0x0000
2016-3-2 12:13:00, 834.691,0x0000, 834.691,0x0000, 27.7289,0x0000, 27.2455,0x0000, 593.851,0x0000
2016-3-2 12:14:00, 831.265,0x0000, 831.265,0x0000, 27.7289,0x0000, 27.2956,0x0000, 594.156,0x0000
2016-3-2 12:15:00, 833.834,0x0000, 833.834,0x0000, 27.6068,0x0000, 27.2956,0x0000, 594.156,0x0000
2016-3-2 12:16:00, 833.834,0x0000, 833.834,0x0000, 27.5458,0x0000, 27.2956,0x0000, 594.156,0x0000
2016-3-2 12:17:00, 833.834,0x0000, 833.834,0x0000, 27.4847,0x0000, 27.2956,0x0000, 594.47, 0x0000
2016-3-2 12:18:00, 836.404,0x0000, 836.404,0x0000, 27.4847,0x0000, 27.3459,0x0000, 594.47, 0x0000
2016-3-2 12:19:00, 837.26, 0x0000, 837.26, 0x0000, 27.3626,0x0000, 27.3459,0x0000, 594.793,0x0000
2016-3-2 12:20:00, 838.117,0x0000, 838.117,0x0000, 27.3626,0x0000, 27.3962,0x0000, 595.107,0x0000
2016-3-2 12:21:00, 841.543,0x0000, 841.543,0x0000, 27.3626,0x0000, 27.4462,0x0000, 595.43, 0x0000
2016-3-2 12:22:00, 841.543,0x0000, 841.543,0x0000, 27.3626,0x0000, 27.5468,0x0000, 596.059,0x0000
2016-3-2 12:23:00, 844.113,0x0000, 844.113,0x0000, 27.3626,0x0000, 27.5972,0x0000, 596.364,0x0000
2016-3-2 12:24:00, 843.256,0x0000, 842.4,  0x0000, 27.3626,0x0000, 27.5972,0x0000, 596.676,0x0000
2016-3-2 12:25:00, 847.539,0x0000, 847.539,0x0000, 27.3626,0x0000, 27.6476,0x0000, 596.989,0x0000
2016-3-2 12:26:00, 847.539,0x0000, 847.539,0x0000, 27.4237,0x0000, 27.6981,0x0000, 597.295,0x0000
2016-3-2 12:27:00, 850.965,0x0000, 850.965,0x0000, 27.4237,0x0000, 27.6981,0x0000, 597.6,  0x0000
2016-3-2 12:28:00, 849.252,0x0000, 849.252,0x0000, 27.5458,0x0000, 27.7489,0x0000, 598.228,0x0000
2016-3-2 12:29:00, 850.108,0x0000, 850.108,0x0000, 27.6679,0x0000, 27.799, 0x0000, 598.847,0x0000
2016-3-2 12:30:00, 852.678,0x0000, 852.678,0x0000, 27.7289,0x0000, 27.799, 0x0000, 599.458,0x0000
2016-3-2 12:31:00, 850.965,0x0000, 850.965,0x0000, 27.79,  0x0000, 27.799, 0x0000, 600.068,0x0000
2016-3-2 12:32:00, 857.817,0x0000, 857.817,0x0000, 27.851, 0x0000, 27.8493,0x0000, 600.382,0x0000
2016-3-2 12:33:00, 856.961,0x0000, 856.961,0x0000, 28.0342,0x0000, 28.003, 0x0000, 600.382,0x0000
2016-3-2 12:34:00, 856.961,0x0000, 856.961,0x0000, 28.1563,0x0000, 28.003, 0x0000, 600.382,0x0000
2016-3-2 12:35:00, 859.53, 0x0000, 859.53, 0x0000, 28.1563,0x0000, 28.0538,0x0000, 600.076,0x0000
2016-3-2 12:36:00, 865.526,0x0000, 865.526,0x0000, 28.2173,0x0000, 28.105, 0x0000, 599.771,0x0000
2016-3-2 12:37:00, 866.382,0x0000, 866.382,0x0000, 28.3394,0x0000, 28.2609,0x0000, 599.466,0x0000
2016-3-2 12:38:00, 867.239,0x0000, 867.239,0x0000, 28.5226,0x0000, 28.2609,0x0000, 598.826,0x0000
2016-3-2 12:39:00, 869.809,0x0000, 869.809,0x0000, 28.5836,0x0000, 28.311, 0x0000, 598.189,0x0000
2016-3-2 12:40:00, 870.665,0x0000, 870.665,0x0000, 28.7057,0x0000, 28.3613,0x0000, 597.264,0x0000
2016-3-2 12:41:00, 871.522,0x0000, 871.522,0x0000, 28.7668,0x0000, 28.4115,0x0000, 596.636,0x0000
2016-3-2 12:42:00, 872.378,0x0000, 872.378,0x0000, 28.7668,0x0000, 28.4618,0x0000, 596.008,0x0000
2016-3-2 12:43:00, 874.091,0x0000, 874.091,0x0000, 28.7668,0x0000, 28.512, 0x0000, 595.075,0x0000
2016-3-2 12:44:00, 875.804,0x0000, 875.804,0x0000, 28.7668,0x0000, 28.5624,0x0000, 594.133,0x0000
2016-3-2 12:45:00, 876.661,0x0000, 876.661,0x0000, 28.7668,0x0000, 28.5624,0x0000, 593.514,0x0000
2016-3-2 12:46:00, 877.517,0x0000, 877.517,0x0000, 28.7057,0x0000, 28.6125,0x0000, 593.514,0x0000
2016-3-2 12:47:00, 878.374,0x0000, 878.374,0x0000, 28.7057,0x0000, 28.6625,0x0000, 593.514,0x0000
2016-3-2 12:48:00, 879.23, 0x0000, 879.23, 0x0000, 28.7668,0x0000, 28.7127,0x0000, 593.819,0x0000
2016-3-2 12:49:00, 877.517,0x0000, 877.517,0x0000, 28.8278,0x0000, 28.7127,0x0000, 594.447,0x0000
2016-3-2 12:50:00, 880.944,0x0000, 880.944,0x0000, 28.9499,0x0000, 28.7127,0x0000, 595.075,0x0000
2016-3-2 12:51:00, 877.517,0x0000, 877.517,0x0000, 28.9499,0x0000, 28.7127,0x0000, 595.38, 0x0000
2016-3-2 12:52:00, 880.087,0x0000, 880.087,0x0000, 28.9499,0x0000, 28.7127,0x0000, 595.38, 0x0000
2016-3-2 12:53:00, 881.8,  0x0000, 881.8,  0x0000, 28.9499,0x0000, 28.7127,0x0000, 595.38, 0x0000
2016-3-2 12:54:00, 881.8,  0x0000, 881.8,  0x0000, 28.9499,0x0000, 28.8636,0x0000, 595.38, 0x0000
2016-3-2 12:55:00, 879.23, 0x0000, 879.23, 0x0000, 29.011, 0x0000, 28.9143,0x0000, 595.073,0x0000
2016-3-2 12:56:00, 880.944,0x0000, 880.944,0x0000, 29.011, 0x0000, 28.864, 0x0000, 595.378,0x0000
2016-3-2 12:57:00, 879.23, 0x0000, 879.23, 0x0000, 29.011, 0x0000, 28.864, 0x0000, 596.348,0x0000
2016-3-2 12:58:00, 881.8,  0x0000, 881.8,  0x0000, 29.011, 0x0000, 28.814, 0x0000, 597.29, 0x0000
2016-3-2 12:59:00, 879.23, 0x0000, 879.23, 0x0000, 28.9499,0x0000, 28.814, 0x0000, 598.242,0x0000
2016-3-2 13:00:00, 879.23, 0x0000, 879.23, 0x0000, 28.8889,0x0000, 28.814, 0x0000, 598.566,0x0000
2016-3-2 13:01:00, 880.087,0x0000, 880.087,0x0000, 28.8889,0x0000, 28.814, 0x0000, 598.88, 0x0000
2016-3-2 13:02:00, 883.513,0x0000, 883.513,0x0000, 28.9499,0x0000, 28.814, 0x0000, 599.185,0x0000
2016-3-2 13:03:00, 883.513,0x0000, 883.513,0x0000, 29.072, 0x0000, 28.9187,0x0000, 599.499,0x0000
2016-3-2 13:04:00, 882.657,0x0000, 882.657,0x0000, 29.1941,0x0000, 28.9187,0x0000, 599.813,0x0000
2016-3-2 13:05:00, 884.37, 0x0000, 884.37, 0x0000, 29.3162,0x0000, 28.8682,0x0000, 599.813,0x0000
2016-3-2 13:06:00, 886.939,0x0000, 886.939,0x0000, 29.2552,0x0000, 28.8682,0x0000, 599.507,0x0000
2016-3-2 13:07:00, 886.083,0x0000, 886.083,0x0000, 29.1331,0x0000, 28.9194,0x0000, 598.268,0x0000
2016-3-2 13:08:00, 890.365,0x0000, 890.365,0x0000, 29.072, 0x0000, 28.9702,0x0000, 596.679,0x0000
2016-3-2 13:09:00, 888.652,0x0000, 888.652,0x0000, 29.1331,0x0000, 29.0209,0x0000, 595.403,0x0000
2016-3-2 13:10:00, 892.935,0x0000, 892.935,0x0000, 29.1331,0x0000, 29.0715,0x0000, 594.156,0x0000
2016-3-2 13:11:00, 892.935,0x0000, 892.935,0x0000, 29.1331,0x0000, 29.1219,0x0000, 593.214,0x0000
2016-3-2 13:12:00, 895.505,0x0000, 895.505,0x0000, 29.1331,0x0000, 29.1219,0x0000, 592.909,0x0000
2016-3-2 13:13:00, 898.074,0x0000, 898.074,0x0000, 29.1331,0x0000, 29.1728,0x0000, 592.299,0x0000
2016-3-2 13:14:00, 905.783,0x0000, 905.783,0x0008, 29.1331,0x0000, 29.2747,0x0000, 592.299,0x0000
2016-3-2 13:15:00, 910.066,0x0000, 910.066,0x0008, 29.1941,0x0000, 29.4289,0x0000, 592.614,0x0000
2016-3-2 13:16:00, 914.348,0x0000, 914.348,0x0008, 29.1941,0x0000, 29.5814,0x0000, 592.928,0x0000
2016-3-2 13:17:00, 913.492,0x0000, 913.492,0x0008, 29.2552,0x0000, 29.6825,0x0000, 593.233,0x0000
2016-3-2 13:18:00, 913.492,0x0000, 913.492,0x0008, 29.2552,0x0000, 29.7845,0x0000, 593.233,0x0000
2016-3-2 13:19:00, 914.348,0x0000, 914.348,0x0008, 29.2552,0x0000, 29.8351,0x0000, 593.233,0x0000
2016-3-2 13:20:00, 915.205,0x0000, 915.205,0x0008, 29.3162,0x0000, 29.8858,0x0000, 593.536,0x0000
2016-3-2 13:21:00, 918.631,0x0000, 918.631,0x0008, 29.3162,0x0000, 29.988, 0x0000, 593.85, 0x0000
2016-3-2 13:22:00, 918.631,0x0000, 918.631,0x0008, 29.3773,0x0000, 30.0388,0x0000, 594.469,0x0000
2016-3-2 13:23:00, 917.774,0x0000, 917.774,0x0008, 29.4383,0x0000, 30.09,  0x0000, 595.411,0x0000
2016-3-2 13:24:00, 918.631,0x0000, 918.631,0x0008, 29.4383,0x0000, 30.1402,0x0000, 596.03, 0x0000
2016-3-2 13:25:00, 916.918,0x0000, 916.918,0x0008, 29.4383,0x0000, 30.1402,0x0000, 596.647,0x0000
2016-3-2 13:26:00, 916.061,0x0000, 916.061,0x0008, 29.4383,0x0000, 30.1402,0x0000, 596.647,0x0000
2016-3-2 13:27:00, 915.205,0x0000, 915.205,0x0008, 29.4383,0x0000, 30.1402,0x0000, 597.257,0x0000
2016-3-2 13:28:00, 917.774,0x0000, 917.774,0x0008, 29.4994,0x0000, 30.1402,0x0000, 598.199,0x0000
2016-3-2 13:29:00, 916.918,0x0000, 916.918,0x0008, 29.4994,0x0000, 30.1402,0x0000, 599.437,0x0000
2016-3-2 13:30:00, 921.201,0x0000, 921.201,0x0008, 29.6215,0x0000, 30.1402,0x0000, 600.703,0x0000
2016-3-2 13:31:00, 923.77, 0x0000, 923.77, 0x0008, 29.6825,0x0000, 30.1402,0x0000, 601.349,0x0000
2016-3-2 13:32:00, 924.627,0x0000, 924.627,0x0008, 29.7436,0x0000, 30.1402,0x0000, 601.654,0x0000
2016-3-2 13:33:00, 926.34, 0x0000, 926.34, 0x0008, 29.8046,0x0000, 30.1402,0x0000, 601.654,0x0000
2016-3-2 13:34:00, 928.909,0x0000, 928.909,0x0008, 29.9267,0x0000, 30.1911,0x0000, 601.035,0x0000
2016-3-2 13:35:00, 928.909,0x0000, 928.909,0x0008, 29.9878,0x0000, 30.2416,0x0000, 600.415,0x0000
2016-3-2 13:36:00, 927.196,0x0000, 927.196,0x0008, 30.1709,0x0000, 30.2918,0x0000, 599.461,0x0000
2016-3-2 13:37:00, 934.905,0x0000, 934.905,0x0008, 30.1709,0x0000, 30.2918,0x0000, 598.85, 0x0000
2016-3-2 13:38:00, 934.049,0x0000, 934.049,0x0008, 30.293, 0x0000, 30.3933,0x0000, 598.231,0x0000
2016-3-2 13:39:00, 936.618,0x0000, 936.618,0x0008, 30.293, 0x0000, 30.4444,0x0000, 597.586,0x0000
2016-3-2 13:40:00, 940.044,0x0000, 940.044,0x0008, 30.3541,0x0000, 30.4957,0x0000, 597.281,0x0000
2016-3-2 13:41:00, 938.331,0x0000, 938.331,0x0008, 30.4762,0x0000, 30.5968,0x0000, 596.652,0x0000
2016-3-2 13:42:00, 938.331,0x0000, 938.331,0x0008, 30.5372,0x0000, 30.5968,0x0000, 596.033,0x0000
2016-3-2 13:43:00, 938.331,0x0000, 938.331,0x0008, 30.5983,0x0000, 30.5968,0x0000, 595.728,0x0000
2016-3-2 13:44:00, 939.188,0x0000, 939.188,0x0008, 30.5983,0x0000, 30.5968,0x0000, 595.414,0x0000
2016-3-2 13:45:00, 938.331,0x0000, 938.331,0x0008, 30.6593,0x0000, 30.5968,0x0000, 595.109,0x0000
2016-3-2 13:46:00, 937.475,0x0000, 937.475,0x0008, 30.6593,0x0000, 30.5968,0x0000, 594.804,0x0000
2016-3-2 13:47:00, 937.475,0x0000, 937.475,0x0008, 30.7204,0x0000, 30.5968,0x0000, 594.804,0x0000
2016-3-2 13:48:00, 938.331,0x0000, 938.331,0x0008, 30.7814,0x0000, 30.5968,0x0000, 594.804,0x0000
2016-3-2 13:49:00, 939.188,0x0000, 939.188,0x0008, 30.7814,0x0000, 30.5968,0x0000, 594.804,0x0000
2016-3-2 13:50:00, 937.475,0x0000, 937.475,0x0008, 30.7814,0x0000, 30.5968,0x0000, 595.421,0x0000
2016-3-2 13:51:00, 940.044,0x0000, 940.044,0x0008, 30.8425,0x0000, 30.5968,0x0000, 596.336,0x0000
2016-3-2 13:52:00, 938.331,0x0000, 938.331,0x0008, 30.8425,0x0000, 30.5968,0x0000, 596.955,0x0000
2016-3-2 13:53:00, 937.475,0x0000, 937.475,0x0008, 30.8425,0x0000, 30.5968,0x0000, 597.898,0x0000
2016-3-2 13:54:00, 944.327,0x0000, 944.327,0x0008, 30.8425,0x0000, 30.6472,0x0000, 598.212,0x0000
2016-3-2 13:55:00, 942.614,0x0000, 942.614,0x0008, 30.9035,0x0000, 30.6976,0x0000, 598.513,0x0000
2016-3-2 13:56:00, 943.47, 0x0000, 943.47, 0x0008, 30.9646,0x0000, 30.7483,0x0000, 598.513,0x0000
2016-3-2 13:57:00, 942.614,0x0000, 942.614,0x0008, 30.9035,0x0000, 30.7483,0x0000, 598.513,0x0000
2016-3-2 13:58:00, 941.757,0x0000, 941.757,0x0008, 30.9035,0x0000, 30.7483,0x0000, 598.513,0x0000
2016-3-2 13:59:00, 941.757,0x0000, 941.757,0x0008, 30.9035,0x0000, 30.7483,0x0000, 598.513,0x0000
2016-3-2 14:00:00, 945.183,0x0000, 945.183,0x0008, 30.9035,0x0000, 30.7483,0x0000, 598.206,0x0000
2016-3-2 14:01:00, 943.47, 0x0000, 943.47, 0x0008, 30.9035,0x0000, 30.7483,0x0000, 597.579,0x0000
2016-3-2 14:02:00, 941.757,0x0000, 941.757,0x0008, 30.9035,0x0000, 30.7483,0x0000, 596.329,0x0000
2016-3-2 14:03:00, 943.47, 0x0000, 943.47, 0x0008, 30.9035,0x0000, 30.7483,0x0000, 595.055,0x0000
2016-3-2 14:04:00, 945.183,0x0000, 945.183,0x0008, 30.8425,0x0000, 30.7483,0x0000, 594.095,0x0000
2016-3-2 14:05:00, 943.47, 0x0000, 943.47, 0x0008, 30.8425,0x0000, 30.7483,0x0000, 593.14, 0x0000
2016-3-2 14:06:00, 942.614,0x0000, 942.614,0x0008, 30.9035,0x0000, 30.7483,0x0000, 592.529,0x0000
2016-3-2 14:07:00, 944.327,0x0000, 944.327,0x0008, 30.9035,0x0000, 30.7483,0x0000, 592.228,0x0000
2016-3-2 14:08:00, 943.47, 0x0000, 943.47, 0x0008, 30.8425,0x0000, 30.7483,0x0000, 591.59, 0x0000
2016-3-2 14:09:00, 942.614,0x0000, 942.614,0x0008, 30.7814,0x0000, 30.7483,0x0000, 591.276,0x0000
2016-3-2 14:10:00, 942.614,0x0000, 942.614,0x0008, 30.7204,0x0000, 30.7483,0x0000, 590.971,0x0000
2016-3-2 14:11:00, 941.757,0x0000, 941.757,0x0008, 30.6593,0x0000, 30.7483,0x0000, 590.35, 0x0000
2016-3-2 14:12:00, 942.614,0x0000, 942.614,0x0008, 30.6593,0x0000, 30.7483,0x0000, 590.046,0x0000
2016-3-2 14:13:00, 946.04, 0x0000, 946.04, 0x0008, 30.5372,0x0000, 30.7483,0x0000, 589.427,0x0000
2016-3-2 14:14:00, 947.753,0x0000, 947.753,0x0008, 30.4762,0x0000, 30.7987,0x0000, 588.512,0x0000
2016-3-2 14:15:00, 947.753,0x0000, 947.753,0x0008, 30.4151,0x0000, 30.8496,0x0000, 587.894,0x0000
2016-3-2 14:16:00, 946.04, 0x0000, 946.04, 0x0008, 30.3541,0x0000, 30.8998,0x0000, 587.285,0x0000
2016-3-2 14:17:00, 944.327,0x0000, 944.327,0x0008, 30.3541,0x0000, 30.8998,0x0000, 586.962,0x0000
2016-3-2 14:18:00, 943.47, 0x0000, 943.47, 0x0008, 30.293, 0x0000, 30.8998,0x0000, 586.655,0x0000
2016-3-2 14:19:00, 940.901,0x0000, 940.901,0x0008, 30.293, 0x0000, 30.8998,0x0000, 586.324,0x0000
2016-3-2 14:20:00, 938.331,0x0000, 938.331,0x0008, 30.232, 0x0000, 30.8998,0x0000, 586.63, 0x0000
2016-3-2 14:21:00, 935.762,0x0000, 935.762,0x0008, 30.232, 0x0000, 30.8998,0x0000, 587.562,0x0000
2016-3-2 14:22:00, 940.901,0x0000, 940.901,0x0008, 30.232, 0x0000, 30.8998,0x0000, 588.531,0x0000
2016-3-2 14:23:00, 940.901,0x0000, 940.901,0x0008, 30.232, 0x0000, 30.8998,0x0000, 590.101,0x0000
2016-3-2 14:24:00, 943.47, 0x0000, 943.47, 0x0008, 30.293, 0x0000, 30.8998,0x0000, 592.062,0x0000
2016-3-2 14:25:00, 942.614,0x0000, 942.614,0x0008, 30.293, 0x0000, 30.8998,0x0000, 593.963,0x0000
2016-3-2 14:26:00, 945.183,0x0000, 945.183,0x0008, 30.3541,0x0000, 30.8998,0x0000, 595.201,0x0000
2016-3-2 14:27:00, 947.753,0x0000, 947.753,0x0008, 30.4151,0x0000, 30.8998,0x0000, 595.515,0x0000
2016-3-2 14:28:00, 947.753,0x0000, 947.753,0x0008, 30.4151,0x0000, 30.8998,0x0000, 594.886,0x0000
2016-3-2 14:29:00, 948.61, 0x0000, 948.61, 0x0008, 30.4151,0x0000, 30.8998,0x0000, 593.917,0x0000
2016-3-2 14:30:00, 952.036,0x0000, 952.036,0x0008, 30.4762,0x0000, 30.8998,0x0000, 593.289,0x0000
2016-3-2 14:31:00, 950.323,0x0000, 950.323,0x0008, 30.5372,0x0000, 30.8998,0x0000, 593.289,0x0000
2016-3-2 14:32:00, 948.61, 0x0000, 948.61, 0x0008, 30.5983,0x0000, 30.8998,0x0000, 593.611,0x0000
2016-3-2 14:33:00, 947.753,0x0000, 947.753,0x0008, 30.7204,0x0000, 30.8998,0x0000, 594.23, 0x0000
2016-3-2 14:34:00, 948.61, 0x0000, 948.61, 0x0008, 30.8425,0x0000, 30.8998,0x0000, 594.535,0x0000
2016-3-2 14:35:00, 949.466,0x0000, 949.466,0x0008, 30.9035,0x0000, 30.8998,0x0000, 594.535,0x0000
2016-3-2 14:36:00, 948.61, 0x0000, 948.61, 0x0008, 31.0256,0x0000, 30.8998,0x0000, 594.218,0x0000
2016-3-2 14:37:00, 949.466,0x0000, 949.466,0x0008, 31.1477,0x0000, 30.8998,0x0000, 593.296,0x0000
2016-3-2 14:38:00, 949.466,0x0000, 949.466,0x0008, 31.2088,0x0000, 30.8998,0x0000, 592.337,0x0000
2016-3-2 14:39:00, 948.61, 0x0000, 948.61, 0x0008, 31.2698,0x0000, 30.8998,0x0000, 591.709,0x0000
2016-3-2 14:40:00, 950.323,0x0000, 950.323,0x0008, 31.3919,0x0000, 30.8998,0x0000, 591.404,0x0000
2016-3-2 14:41:00, 948.61, 0x0000, 948.61, 0x0008, 31.453, 0x0000, 30.8998,0x0000, 591.404,0x0000
2016-3-2 14:42:00, 948.61, 0x0000, 948.61, 0x0008, 31.453, 0x0000, 30.8998,0x0000, 591.404,0x0000
2016-3-2 14:43:00, 950.323,0x0000, 950.323,0x0008, 31.514, 0x0000, 30.8998,0x0000, 591.097,0x0000
2016-3-2 14:44:00, 952.036,0x0000, 952.036,0x0008, 31.514, 0x0000, 30.8998,0x0000, 591.097,0x0000
2016-3-2 14:45:00, 952.892,0x0000, 952.892,0x0008, 31.514, 0x0000, 30.8998,0x0000, 591.097,0x0000
2016-3-2 14:46:00, 952.892,0x0000, 952.892,0x0008, 31.514, 0x0000, 30.8998,0x0000, 591.097,0x0000
2016-3-2 14:47:00, 953.749,0x0000, 953.749,0x0008, 31.5751,0x0000, 30.8998,0x0000, 591.097,0x0000
2016-3-2 14:48:00, 951.179,0x0000, 951.179,0x0008, 31.6361,0x0000, 31.0019,0x0000, 591.43, 0x0000
2016-3-2 14:49:00, 944.327,0x0000, 944.327,0x0008, 31.6972,0x0000, 31.1021,0x0000, 591.753,0x0000
2016-3-2 14:50:00, 942.614,0x0000, 942.614,0x0008, 31.6972,0x0000, 30.9435,0x0000, 591.753,0x0000
2016-3-2 14:51:00, 943.47, 0x0000, 943.47, 0x0008, 31.514, 0x0000, 30.8413,0x0000, 591.427,0x0000
2016-3-2 14:52:00, 934.905,0x0000, 934.905,0x0008, 31.514, 0x0000, 30.8413,0x0000, 590.809,0x0000
2016-3-2 14:53:00, 937.475,0x0000, 937.475,0x0008, 31.453, 0x0000, 30.6814,0x0000, 590.181,0x0000
2016-3-2 14:54:00, 938.331,0x0000, 938.331,0x0008, 31.2698,0x0000, 30.5225,0x0000, 589.571,0x0000
2016-3-2 14:55:00, 935.762,0x0000, 935.762,0x0008, 31.0867,0x0000, 30.4191,0x0000, 589.266,0x0000
2016-3-2 14:56:00, 934.049,0x0000, 934.049,0x0008, 31.0256,0x0000, 30.3688,0x0000, 588.646,0x0000
2016-3-2 14:57:00, 931.479,0x0000, 931.479,0x0008, 30.9646,0x0000, 30.3688,0x0000, 588.015,0x0000
2016-3-2 14:58:00, 925.483,0x0000, 925.483,0x0008, 31.0256,0x0000, 30.4206,0x0000, 587.369,0x0000
2016-3-2 14:59:00, 927.196,0x0000, 927.196,0x0008, 30.9646,0x0000, 30.3163,0x0000, 586.446,0x0000
2016-3-2 15:00:00, 923.77, 0x0000, 923.77, 0x0008, 30.7204,0x0000, 30.2646,0x0000, 585.155,0x0000
2016-3-2 15:01:00, 921.201,0x0000, 921.201,0x0008, 30.5372,0x0000, 30.2142,0x0000, 584.222,0x0000
2016-3-2 15:02:00, 923.77, 0x0000, 923.77, 0x0008, 30.3541,0x0000, 30.2142,0x0000, 583.891,0x0000
2016-3-2 15:03:00, 925.483,0x0000, 925.483,0x0008, 30.3541,0x0000, 30.2142,0x0000, 585.136,0x0000
2016-3-2 15:04:00, 922.914,0x0000, 922.914,0x0008, 30.293, 0x0000, 30.1642,0x0000, 587.342,0x0000
2016-3-2 15:05:00, 923.77, 0x0000, 923.77, 0x0008, 30.3541,0x0000, 30.1642,0x0000, 589.251,0x0000
2016-3-2 15:06:00, 922.914,0x0000, 922.914,0x0008, 30.3541,0x0000, 30.1642,0x0000, 590.184,0x0000
2016-3-2 15:07:00, 921.201,0x0000, 921.201,0x0008, 30.3541,0x0000, 30.2645,0x0000, 590.821,0x0000
2016-3-2 15:08:00, 912.635,0x0000, 912.635,0x0008, 30.3541,0x0000, 30.2645,0x0000, 591.449,0x0000
2016-3-2 15:09:00, 912.635,0x0000, 912.635,0x0008, 30.3541,0x0000, 30.1095,0x0000, 592.085,0x0000
2016-3-2 15:10:00, 914.348,0x0000, 914.348,0x0008, 30.4151,0x0000, 29.9552,0x0000, 592.433,0x0000
2016-3-2 15:11:00, 912.635,0x0000, 912.635,0x0008, 30.4151,0x0000, 29.9049,0x0000, 593.069,0x0000
2016-3-2 15:12:00, 911.779,0x0000, 911.779,0x0008, 30.293, 0x0000, 29.9049,0x0000, 594.03, 0x0000
2016-3-2 15:13:00, 913.492,0x0000, 913.492,0x0008, 30.293, 0x0000, 29.8548,0x0000, 595.277,0x0000
2016-3-2 15:14:00, 914.348,0x0000, 914.348,0x0008, 30.232, 0x0000, 29.8548,0x0000, 596.255,0x0000
2016-3-2 15:15:00, 909.209,0x0000, 909.209,0x0008, 30.3541,0x0000, 29.9574,0x0000, 597.206,0x0000
2016-3-2 15:16:00, 910.066,0x0000, 910.066,0x0008, 30.4151,0x0000, 29.8547,0x0000, 597.816,0x0000
2016-3-2 15:17:00, 916.061,0x0000, 916.061,0x0008, 30.4151,0x0000, 29.7538,0x0000, 598.121,0x0000
2016-3-2 15:18:00, 913.492,0x0000, 913.492,0x0008, 30.3541,0x0000, 29.7538,0x0000, 597.484,0x0000
