date,MWValue,MWState,SELMWValue,SELMWState,MSP,MSPState,MSPS,MSPSState,THRTEMP,THRTEMPState
2016-3-4 06:05:00, 849.252,0x0000, 849.252,0x0000, 27.8144,0x0000, 27.9434,0x0000, 599.618,0x0000
2016-3-4 06:10:00, 861.243,0x0000, 861.243,0x0000, 27.8755,0x0000, 28.0427,0x0000, 598.674,0x0000
2016-3-4 06:15:00, 869.809,0x0000, 869.809,0x0000, 28.1807,0x0000, 28.2957,0x0000, 599.913,0x0000
2016-3-4 06:20:00, 875.804,0x0000, 875.804,0x0000, 28.6081,0x0000, 28.4991,0x0000, 600.846,0x0000
2016-3-4 06:25:00, 882.657,0x0000, 882.657,0x0000, 28.7302,0x0000, 28.7516,0x0000, 598.343,0x0000
2016-3-4 06:30:00, 894.648,0x0000, 894.648,0x0000, 29.1087,0x0000, 29.2696,0x0000, 599.911,0x0000
2016-3-4 06:35:00, 898.931,0x0000, 898.931,0x0000, 29.3529,0x0000, 29.5448,0x0000, 598.968,0x0000
2016-3-4 06:40:00, 910.922,0x0000, 910.922,0x0008, 29.1697,0x0000, 29.5394,0x0000, 598.323,0x0000
2016-3-4 06:45:00, 916.061,0x0000, 916.061,0x0008, 29.5971,0x0000, 29.8458,0x0000, 598.017,0x0000
2016-3-4 06:50:00, 921.201,0x0000, 921.201,0x0008, 29.7192,0x0000, 29.9959,0x0000, 599.271,0x0000
2016-3-4 06:55:00, 929.766,0x0000, 929.766,0x0008, 29.7802,0x0000, 30.1986,0x0000, 598.966,0x0000
2016-3-4 07:00:00, 927.196,0x0000, 927.196,0x0008, 30.2076,0x0000, 30.3,   0x0000, 598.356,0x0000
2016-3-4 07:05:00, 934.049,0x0000, 934.049,0x0008, 30.2076,0x0000, 30.4002,0x0000, 599.642,0x0000
2016-3-4 07:10:00, 946.04, 0x0000, 946.04, 0x0008, 30.1465,0x0000, 30.7045,0x0000, 598.733,0x0000
2016-3-4 07:15:00, 951.179,0x0000, 951.179,0x0008, 30.4518,0x0000, 30.9562,0x0000, 597.485,0x0000
2016-3-4 07:20:00, 952.892,0x0000, 952.892,0x0008, 30.5128,0x0000, 31.0067,0x0000, 597.16, 0x0000
2016-3-4 07:25:00, 959.745,0x0000, 959.745,0x0008, 30.696, 0x0000, 30.9473,0x0000, 601.252,0x0000
2016-3-4 07:30:00, 954.605,0x0000, 954.605,0x0008, 30.8791,0x0000, 31.1986,0x0000, 599.672,0x0000
2016-3-4 07:35:00, 967.453,0x0000, 967.453,0x0008, 30.6349,0x0000, 31.0382,0x0000, 597.184,0x0000
2016-3-4 07:40:00, 984.584,0x0000, 984.584,0x0008, 30.6349,0x0000, 31.0382,0x0000, 599.706,0x0000
2016-3-4 07:45:00, 982.014,0x0000, 982.014,0x0008, 30.5739,0x0000, 31.0893,0x0000, 597.176,0x0000
2016-3-4 07:50:00, 961.458,0x0000, 965.74, 0x0008, 30.5739,0x0000, 31.1915,0x0000, 596.18, 0x0000
2016-3-4 07:55:00, 946.04, 0x0000, 946.04, 0x0008, 31.3065,0x0000, 31.1403,0x0000, 604.545,0x0000
2016-3-4 08:00:00, 928.909,0x0000, 928.909,0x0008, 31.3065,0x0000, 30.6243,0x0000, 599.748,0x0000
2016-3-4 08:05:00, 906.64, 0x0000, 906.64, 0x0008, 30.6105,0x0000, 29.79,  0x0000, 598.482,0x0000
2016-3-4 08:10:00, 884.37, 0x0000, 884.37, 0x0000, 29.8779,0x0000, 29.0629,0x0000, 596.912,0x0000
2016-3-4 08:15:00, 857.817,0x0000, 857.817,0x0000, 29.072, 0x0000, 28.34,  0x0000, 593.135,0x0000
2016-3-4 08:20:00, 850.965,0x0000, 850.965,0x0000, 28.4005,0x0000, 27.7725,0x0000, 592.812,0x0000
2016-3-4 08:25:00, 843.256,0x0000, 843.256,0x0000, 28.2173,0x0000, 27.6722,0x0000, 593.737,0x0000
2016-3-4 08:30:00, 846.682,0x0000, 846.682,0x0000, 28.2173,0x0000, 27.779, 0x0000, 594.366,0x0000
2016-3-4 08:35:00, 847.539,0x0000, 847.539,0x0000, 27.851, 0x0000, 27.779, 0x0000, 593.119,0x0000
2016-3-4 08:40:00, 848.395,0x0000, 848.395,0x0000, 27.6679,0x0000, 27.779, 0x0000, 594.357,0x0000
2016-3-4 08:45:00, 846.682,0x0000, 846.682,0x0000, 27.79,  0x0000, 27.8289,0x0000, 595.927,0x0000
2016-3-4 08:50:00, 844.113,0x0000, 844.113,0x0000, 27.79,  0x0000, 27.6754,0x0000, 597.46, 0x0000
2016-3-4 08:55:00, 841.543,0x0000, 841.543,0x0000, 27.9121,0x0000, 27.5744,0x0000, 602.143,0x0000
2016-3-4 09:00:00, 841.543,0x0000, 841.543,0x0000, 27.9121,0x0000, 27.5744,0x0000, 602.439,0x0000
2016-3-4 09:05:00, 843.256,0x0000, 843.256,0x0000, 27.79,  0x0000, 27.5744,0x0000, 599.602,0x0000
2016-3-4 09:10:00, 841.543,0x0000, 841.543,0x0000, 27.6679,0x0000, 27.7264,0x0000, 597.431,0x0000
2016-3-4 09:15:00, 842.4,  0x0000, 842.4,  0x0000, 27.4237,0x0000, 27.5713,0x0000, 595.879,0x0000
2016-3-4 09:20:00, 843.256,0x0000, 843.256,0x0000, 27.5458,0x0000, 27.6216,0x0000, 594.037,0x0000
2016-3-4 09:25:00, 875.804,0x0000, 875.804,0x0000, 27.9121,0x0000, 27.9366,0x0000, 596.217,0x0000
2016-3-4 09:30:00, 907.496,0x0000, 907.496,0x0008, 29.4383,0x0000, 29.1264,0x0000, 602.309,0x0000
2016-3-4 09:35:00, 949.466,0x0000, 949.466,0x0008, 30.6105,0x0000, 30.5389,0x0000, 600.127,0x0000
2016-3-4 09:40:00, 970.879,0x0000, 970.879,0x0008, 30.9768,0x0000, 30.9503,0x0000, 596.35, 0x0000
2016-3-4 09:45:00, 979.445,0x0000, 979.445,0x0008, 30.4273,0x0000, 30.9503,0x0000, 596.044,0x0000
2016-3-4 09:50:00, 970.879,0x0000, 973.449,0x0008, 30.2442,0x0000, 30.9503,0x0000, 595.73, 0x0000
2016-3-4 09:55:00, 971.736,0x0000, 971.736,0x0008, 30.3663,0x0000, 31.1018,0x0000, 600.173,0x0000
2016-3-4 10:00:00, 973.449,0x0000, 973.449,0x0008, 30.3663,0x0000, 31.0013,0x0000, 601.122,0x0000
2016-3-4 10:05:00, 985.44, 0x0000, 985.44, 0x0008, 30.6105,0x0000, 31.0013,0x0000, 602.091,0x0000
2016-3-4 10:10:00, 987.154,0x0000, 987.154,0x0008, 30.6105,0x0000, 31.0013,0x0000, 600.26, 0x0000
2016-3-4 10:15:00, 987.154,0x0000, 987.154,0x0008, 30.6105,0x0000, 31.0013,0x0000, 599.342,0x0000
2016-3-4 10:20:00, 989.723,0x0000, 989.723,0x0008, 30.6105,0x0000, 31.0013,0x0000, 601.2,  0x0000
2016-3-4 10:25:00, 987.154,0x0000, 987.154,0x0008, 30.6105,0x0000, 31.054, 0x0000, 601.505,0x0000
2016-3-4 10:30:00, 984.584,0x0000, 984.584,0x0008, 31.16,  0x0000, 31.0039,0x0000, 601.209,0x0000
2016-3-4 10:35:00, 984.584,0x0000, 984.584,0x0008, 31.5263,0x0000, 31.0039,0x0000, 600.607,0x0000
2016-3-4 10:40:00, 982.871,0x0000, 982.871,0x0008, 31.4042,0x0000, 31.0039,0x0000, 597.114,0x0000
2016-3-4 10:45:00, 983.727,0x0000, 983.727,0x0008, 31.0378,0x0000, 31.0039,0x0000, 594.288,0x0000
2016-3-4 10:50:00, 982.871,0x0000, 982.871,0x0008, 30.8547,0x0000, 31.0039,0x0000, 596.172,0x0000
2016-3-4 10:55:00, 983.727,0x0000, 983.727,0x0008, 30.7936,0x0000, 31.0039,0x0000, 596.486,0x0000
2016-3-4 11:00:00, 983.727,0x0000, 983.727,0x0008, 30.8547,0x0000, 31.0039,0x0000, 598.712,0x0000
2016-3-4 11:05:00, 961.458,0x0000, 961.458,0x0008, 30.9158,0x0000, 31.1595,0x0000, 598.092,0x0000
2016-3-4 11:10:00, 922.914,0x0000, 922.914,0x0008, 31.453, 0x0000, 30.4728,0x0000, 597.016,0x0000
2016-3-4 11:15:00, 913.492,0x0000, 913.492,0x0008, 30.5128,0x0000, 29.6771,0x0000, 598.254,0x0000
2016-3-4 11:20:00, 882.657,0x0000, 882.657,0x0000, 30.0122,0x0000, 29.1568,0x0000, 596.71, 0x0000
2016-3-4 11:25:00, 852.678,0x0000, 852.678,0x0000, 28.8767,0x0000, 28.1877,0x0000, 591.03, 0x0000
2016-3-4 11:30:00, 804.712,0x0000, 804.712,0x0000, 27.7411,0x0000, 27.0343,0x0000, 588.51, 0x0000
2016-3-4 11:35:00, 779.873,0x0000, 779.873,0x0000, 26.2271,0x0000, 25.4209,0x0000, 587.555,0x0000
2016-3-4 11:40:00, 740.472,0x0000, 740.472,0x0000, 25.4701,0x0000, 24.8041,0x0000, 594.047,0x0000
2016-3-4 11:45:00, 741.329,0x0000, 741.329,0x0000, 24.8596,0x0000, 24.3403,0x0000, 593.724,0x0000
2016-3-4 11:50:00, 740.472,0x0000, 740.472,0x0000, 24.7985,0x0000, 24.2922,0x0000, 592.146,0x0000
2016-3-4 11:55:00, 746.468,0x0000, 746.468,0x0000, 24.7985,0x0000, 24.7719,0x0000, 587.016,0x0000
2016-3-4 12:00:00, 746.468,0x0000, 746.468,0x0000, 24.9206,0x0000, 24.7205,0x0000, 585.795,0x0000
2016-3-4 12:05:00, 762.742,0x0000, 762.742,0x0000, 24.7985,0x0000, 25.1494,0x0000, 582.353,0x0000
2016-3-4 12:10:00, 770.451,0x0000, 770.451,0x0000, 24.8596,0x0000, 25.3739,0x0000, 580.435,0x0000
2016-3-4 12:15:00, 781.586,0x0000, 781.586,0x0000, 25.1038,0x0000, 25.5759,0x0000, 580.101,0x0000
2016-3-4 12:20:00, 781.586,0x0000, 781.586,0x0000, 25.4701,0x0000, 25.727, 0x0000, 585.147,0x0000
2016-3-4 12:25:00, 789.295,0x0000, 789.295,0x0000, 25.8364,0x0000, 25.8279,0x0000, 592.202,0x0000
2016-3-4 12:30:00, 800.43, 0x0000, 800.43, 0x0000, 26.3248,0x0000, 26.1349,0x0000, 594.076,0x0000
2016-3-4 12:35:00, 813.278,0x0000, 813.278,0x0000, 26.63,  0x0000, 26.49,  0x0000, 592.767,0x0000
2016-3-4 12:40:00, 821.843,0x0000, 821.843,0x0000, 27.0574,0x0000, 26.8036,0x0000, 588.919,0x0000
2016-3-4 12:45:00, 823.556,0x0000, 823.556,0x0000, 27.0574,0x0000, 27.0067,0x0000, 590.45, 0x0000
2016-3-4 12:50:00, 832.978,0x0000, 832.978,0x0000, 26.9963,0x0000, 27.0572,0x0000, 591.375,0x0000
2016-3-4 12:55:00, 827.839,0x0000, 827.839,0x0000, 27.3016,0x0000, 27.2327,0x0000, 594.565,0x0000
2016-3-4 13:00:00, 833.834,0x0000, 833.834,0x0000, 27.3626,0x0000, 27.2327,0x0000, 599.516,0x0000
2016-3-4 13:05:00, 871.522,0x0000, 871.522,0x0000, 28.0952,0x0000, 27.9664,0x0000, 603.357,0x0000
2016-3-4 13:10:00, 910.066,0x0000, 910.066,0x0008, 29.4994,0x0000, 29.327, 0x0000, 599.908,0x0000
2016-3-4 13:15:00, 934.049,0x0000, 934.049,0x0008, 30.293, 0x0000, 30.1083,0x0000, 597.396,0x0000
2016-3-4 13:20:00, 956.318,0x0000, 956.318,0x0008, 30.8425,0x0000, 30.8889,0x0000, 596.481,0x0000
2016-3-4 13:25:00, 972.592,0x0000, 972.592,0x0008, 30.7814,0x0000, 30.9898,0x0000, 596.46, 0x0000
2016-3-4 13:30:00, 980.301,0x0000, 980.301,0x0008, 30.4151,0x0000, 30.9898,0x0000, 595.895,0x0000
2016-3-4 13:35:00, 981.158,0x0000, 981.158,0x0008, 30.4151,0x0000, 30.9898,0x0000, 601.997,0x0000
2016-3-4 13:40:00, 978.588,0x0000, 978.588,0x0008, 30.7814,0x0000, 31.0922,0x0000, 602.617,0x0000
2016-3-4 13:45:00, 974.306,0x0000, 974.306,0x0008, 31.0256,0x0000, 31.042, 0x0000, 600.714,0x0000
2016-3-4 13:50:00, 976.875,0x0000, 976.875,0x0008, 31.0256,0x0000, 31.042, 0x0000, 597.232,0x0000
2016-3-4 13:55:00, 980.301,0x0000, 980.301,0x0008, 30.8425,0x0000, 31.042, 0x0000, 597.229,0x0000
2016-3-4 14:00:00, 982.871,0x0000, 982.871,0x0008, 30.7204,0x0000, 31.042, 0x0000, 597.839,0x0000
2016-3-4 14:05:00, 982.014,0x0000, 982.014,0x0008, 30.7204,0x0000, 31.042, 0x0000, 597.846,0x0000
2016-3-4 14:10:00, 982.871,0x0000, 982.871,0x0008, 30.7814,0x0000, 31.042, 0x0000, 595.971,0x0000
2016-3-4 14:15:00, 983.727,0x0000, 983.727,0x0008, 30.7814,0x0000, 31.042, 0x0000, 595.657,0x0000
2016-3-4 14:20:00, 982.871,0x0000, 982.871,0x0008, 31.2088,0x0000, 31.042, 0x0000, 599.372,0x0000
2016-3-4 14:25:00, 981.158,0x0000, 981.158,0x0008, 31.3919,0x0000, 31.042, 0x0000, 600.608,0x0000
2016-3-4 14:30:00, 982.871,0x0000, 982.871,0x0008, 31.514, 0x0000, 31.042, 0x0000, 602.198,0x0000
2016-3-4 14:35:00, 984.584,0x0000, 984.584,0x0008, 31.5751,0x0000, 31.042, 0x0000, 600.626,0x0000
2016-3-4 14:40:00, 980.301,0x0000, 980.301,0x0008, 31.453, 0x0000, 31.042, 0x0000, 599.047,0x0000
2016-3-4 14:45:00, 980.301,0x0000, 980.301,0x0008, 31.1477,0x0000, 31.042, 0x0000, 596.559,0x0000
2016-3-4 14:50:00, 982.014,0x0000, 982.014,0x0008, 30.9646,0x0000, 31.042, 0x0000, 595.928,0x0000
2016-3-4 14:55:00, 967.453,0x0000, 967.453,0x0008, 30.9646,0x0000, 31.198, 0x0000, 594.005,0x0000
2016-3-4 15:00:00, 966.597,0x0000, 966.597,0x0008, 30.9646,0x0000, 31.0433,0x0000, 593.09, 0x0000
2016-3-4 15:05:00, 969.166,0x0000, 969.166,0x0008, 31.0867,0x0000, 31.0433,0x0000, 596.632,0x0000
2016-3-4 15:10:00, 975.162,0x0000, 975.162,0x0008, 31.1477,0x0000, 31.0433,0x0000, 597.242,0x0000
2016-3-4 15:15:00, 974.306,0x0000, 974.306,0x0008, 31.0867,0x0000, 31.0433,0x0000, 595.375,0x0000
2016-3-4 15:20:00, 978.588,0x0000, 978.588,0x0008, 31.0256,0x0000, 31.0433,0x0000, 595.059,0x0000
2016-3-4 15:25:00, 976.019,0x0000, 976.019,0x0008, 31.0256,0x0000, 31.0433,0x0000, 595.669,0x0000
2016-3-4 15:30:00, 980.301,0x0000, 980.301,0x0008, 30.8425,0x0000, 31.0433,0x0000, 594.109,0x0000
2016-3-4 15:35:00, 981.158,0x0000, 981.158,0x0008, 30.7204,0x0000, 31.0433,0x0000, 594.414,0x0000
2016-3-4 15:40:00, 980.301,0x0000, 980.301,0x0008, 30.7204,0x0000, 31.0433,0x0000, 594.414,0x0000
2016-3-4 15:45:00, 985.44, 0x0000, 985.44, 0x0008, 30.7814,0x0000, 31.0433,0x0000, 595.66, 0x0000
2016-3-4 15:50:00, 988.01, 0x0000, 988.01, 0x0008, 30.7814,0x0000, 31.0433,0x0000, 593.749,0x0000
2016-3-4 15:55:00, 986.297,0x0000, 986.297,0x0008, 30.7814,0x0000, 31.0433,0x0000, 594.734,0x0000
2016-3-4 16:00:00, 982.014,0x0000, 982.014,0x0008, 31.1477,0x0000, 31.0425,0x0000, 596.316,0x0000
2016-3-4 16:05:00, 981.158,0x0000, 981.158,0x0008, 31.453, 0x0000, 31.0425,0x0000, 598.544,0x0000
2016-3-4 16:10:00, 982.014,0x0000, 982.014,0x0008, 31.514, 0x0000, 31.0425,0x0000, 600.096,0x0000
2016-3-4 16:15:00, 979.445,0x0000, 979.445,0x0008, 31.514, 0x0000, 31.0425,0x0000, 599.174,0x0000
2016-3-4 16:20:00, 982.014,0x0000, 982.014,0x0008, 31.3919,0x0000, 31.0425,0x0000, 598.259,0x0000
2016-3-4 16:25:00, 980.301,0x0000, 980.301,0x0008, 31.1477,0x0000, 31.0425,0x0000, 597.012,0x0000
2016-3-4 16:30:00, 981.158,0x0000, 981.158,0x0008, 31.0867,0x0000, 31.0425,0x0000, 598.562,0x0000
2016-3-4 16:35:00, 981.158,0x0000, 981.158,0x0008, 30.9646,0x0000, 31.0425,0x0000, 597.611,0x0000
2016-3-4 16:40:00, 977.732,0x0000, 977.732,0x0008, 30.7814,0x0000, 31.0934,0x0000, 592.856,0x0000
2016-3-4 16:45:00, 958.031,0x0000, 958.031,0x0008, 30.9646,0x0000, 31.197, 0x0000, 593.242,0x0000
2016-3-4 16:50:00, 935.762,0x0000, 935.762,0x0008, 31.514, 0x0000, 31.0426,0x0000, 596.047,0x0000
2016-3-4 16:55:00, 912.635,0x0000, 912.635,0x0008, 30.9646,0x0000, 30.2644,0x0000, 594.782,0x0000
2016-3-4 17:00:00, 864.669,0x0000, 864.669,0x0000, 29.5726,0x0000, 28.8841,0x0000, 596.317,0x0000
2016-3-4 17:05:00, 822.699,0x0000, 822.699,0x0000, 28.0342,0x0000, 27.403, 0x0000, 595.402,0x0000
2016-3-4 17:10:00, 798.716,0x0000, 798.716,0x0000, 26.9841,0x0000, 26.4658,0x0000, 596.01, 0x0000
2016-3-4 17:15:00, 801.286,0x0000, 801.286,0x0000, 26.3736,0x0000, 26.3144,0x0000, 595.685,0x0000
2016-3-4 17:20:00, 800.43, 0x0000, 800.43, 0x0000, 26.6178,0x0000, 26.3354,0x0000, 597.291,0x0000
2016-3-4 17:25:00, 800.43, 0x0000, 800.43, 0x0000, 26.4347,0x0000, 26.3354,0x0000, 596.005,0x0000
2016-3-4 17:30:00, 794.434,0x0000, 794.434,0x0000, 26.7399,0x0000, 26.3533,0x0000, 598.23, 0x0000
2016-3-4 17:35:00, 785.868,0x0000, 785.868,0x0000, 26.4957,0x0000, 26.3067,0x0000, 596.666,0x0000
2016-3-4 17:40:00, 788.438,0x0000, 787.581,0x0000, 25.7021,0x0000, 25.8909,0x0000, 594.8,  0x0000
2016-3-4 17:45:00, 786.725,0x0000, 786.725,0x0000, 25.6654,0x0000, 25.9735,0x0000, 594.019,0x0000
2016-3-4 17:50:00, 794.434,0x0000, 794.434,0x0000, 25.6654,0x0000, 26.1561,0x0000, 594.098,0x0000
2016-3-4 17:55:00, 786.725,0x0000, 786.725,0x0000, 26.1661,0x0000, 25.8268,0x0000, 599.284,0x0000
2016-3-4 18:00:00, 784.155,0x0000, 784.155,0x0000, 26.1661,0x0000, 26.1356,0x0000, 601.49, 0x0000
2016-3-4 18:05:00, 799.573,0x0000, 799.573,0x0000, 26.5324,0x0000, 26.0791,0x0000, 600.206,0x0000
2016-3-4 18:10:00, 808.138,0x0000, 808.138,0x0000, 26.3492,0x0000, 26.3829,0x0000, 596.76, 0x0000
2016-3-4 18:15:00, 808.995,0x0000, 808.995,0x0000, 26.6545,0x0000, 26.5021,0x0000, 597.056,0x0000
2016-3-4 18:20:00, 815.847,0x0000, 815.847,0x0000, 26.4103,0x0000, 26.6528,0x0000, 596.74, 0x0000
2016-3-4 18:25:00, 818.417,0x0000, 818.417,0x0000, 26.4103,0x0000, 26.8254,0x0000, 596.74, 0x0000
2016-3-4 18:30:00, 815.847,0x0000, 815.847,0x0000, 26.7155,0x0000, 26.8271,0x0000, 597.377,0x0000
2016-3-4 18:35:00, 831.265,0x0000, 831.265,0x0000, 27.0208,0x0000, 27.1826,0x0000, 599.573,0x0000
2016-3-4 18:40:00, 832.121,0x0000, 832.121,0x0000, 27.0818,0x0000, 27.1826,0x0000, 596.145,0x0000
2016-3-4 18:45:00, 830.408,0x0000, 830.408,0x0000, 27.0208,0x0000, 27.1826,0x0000, 595.804,0x0000
2016-3-4 18:50:00, 830.408,0x0000, 830.408,0x0000, 27.1429,0x0000, 27.1826,0x0000, 598.951,0x0000
2016-3-4 18:55:00, 830.408,0x0000, 830.408,0x0000, 27.2039,0x0000, 27.1826,0x0000, 600.513,0x0000
2016-3-4 19:00:00, 831.265,0x0000, 831.265,0x0000, 27.265, 0x0000, 27.1826,0x0000, 603.341,0x0000
2016-3-4 19:05:00, 827.839,0x0000, 827.839,0x0000, 27.326, 0x0000, 27.1826,0x0000, 604.65, 0x0000
2016-3-4 19:10:00, 827.839,0x0000, 827.839,0x0000, 27.3871,0x0000, 27.1826,0x0000, 605.574,0x0000
2016-3-4 19:15:00, 828.695,0x0000, 828.695,0x0000, 27.326, 0x0000, 27.1826,0x0000, 604.038,0x0000
2016-3-4 19:20:00, 829.552,0x0000, 829.552,0x0000, 27.265, 0x0000, 27.1826,0x0000, 603.428,0x0000
2016-3-4 19:25:00, 830.408,0x0000, 830.408,0x0000, 27.0818,0x0000, 27.1826,0x0000, 603.438,0x0000
2016-3-4 19:30:00, 830.408,0x0000, 830.408,0x0000, 27.1429,0x0000, 27.1826,0x0000, 603.13, 0x0000
2016-3-4 19:35:00, 830.408,0x0000, 830.408,0x0000, 27.0818,0x0000, 27.1826,0x0000, 601.9,  0x0000
2016-3-4 19:40:00, 830.408,0x0000, 830.408,0x0000, 27.2039,0x0000, 27.1826,0x0000, 603.136,0x0000
2016-3-4 19:45:00, 829.552,0x0000, 829.552,0x0000, 27.265, 0x0000, 27.1826,0x0000, 604.357,0x0000
2016-3-4 19:50:00, 830.408,0x0000, 830.408,0x0000, 27.326, 0x0000, 27.1826,0x0000, 604.662,0x0000
2016-3-4 19:55:00, 829.552,0x0000, 829.552,0x0000, 27.265, 0x0000, 27.1826,0x0000, 603.747,0x0000
2016-3-4 20:00:00, 830.408,0x0000, 830.408,0x0000, 27.2039,0x0000, 27.1826,0x0000, 604.681,0x0000
2016-3-4 20:05:00, 831.265,0x0000, 831.265,0x0000, 27.265, 0x0000, 27.1826,0x0000, 604.992,0x0000
2016-3-4 20:10:00, 831.265,0x0000, 831.265,0x0000, 27.2039,0x0000, 27.1826,0x0000, 603.744,0x0000
2016-3-4 20:15:00, 828.695,0x0000, 828.695,0x0000, 27.1429,0x0000, 27.1826,0x0000, 606.572,0x0000
2016-3-4 20:20:00, 830.408,0x0000, 830.408,0x0000, 27.3871,0x0000, 27.1826,0x0000, 607.858,0x0000
2016-3-4 20:25:00, 829.552,0x0000, 829.552,0x0000, 27.5702,0x0000, 27.1826,0x0000, 602.702,0x0000
2016-3-4 20:30:00, 830.408,0x0000, 830.408,0x0000, 27.326, 0x0000, 27.1826,0x0000, 597.899,0x0000
2016-3-4 20:35:00, 827.839,0x0000, 827.839,0x0000, 27.326, 0x0000, 27.1826,0x0000, 599.793,0x0000
2016-3-4 20:40:00, 830.408,0x0000, 830.408,0x0000, 27.265, 0x0000, 27.1826,0x0000, 598.222,0x0000
2016-3-4 20:45:00, 830.408,0x0000, 830.408,0x0000, 27.1429,0x0000, 27.1826,0x0000, 600.479,0x0000
2016-3-4 20:50:00, 829.552,0x0000, 829.552,0x0000, 27.0208,0x0000, 27.1826,0x0000, 597.318,0x0000
2016-3-4 20:55:00, 831.265,0x0000, 831.265,0x0000, 27.0208,0x0000, 27.1826,0x0000, 598.539,0x0000
2016-3-4 21:00:00, 831.265,0x0000, 831.265,0x0000, 27.0818,0x0000, 27.1826,0x0000, 599.15, 0x0000
2016-3-4 21:05:00, 843.256,0x0000, 843.256,0x0000, 27.0818,0x0000, 27.3337,0x0000, 600.11, 0x0000
2016-3-4 21:10:00, 831.265,0x0000, 831.265,0x0000, 27.5702,0x0000, 27.5538,0x0000, 597.633,0x0000
2016-3-4 21:15:00, 828.695,0x0000, 828.695,0x0000, 27.1429,0x0000, 27.4187,0x0000, 597.927,0x0000
2016-3-4 21:20:00, 837.26, 0x0000, 837.26, 0x0000, 26.8376,0x0000, 27.3158,0x0000, 602.028,0x0000
2016-3-4 21:25:00, 843.256,0x0000, 843.256,0x0000, 27.265, 0x0000, 27.5696,0x0000, 602.953,0x0000
2016-3-4 21:30:00, 847.539,0x0000, 847.539,0x0000, 27.5092,0x0000, 27.7205,0x0000, 599.174,0x0000
2016-3-4 21:35:00, 853.534,0x0000, 853.534,0x0000, 27.8144,0x0000, 27.7792,0x0000, 601.382,0x0000
2016-3-4 21:40:00, 849.252,0x0000, 849.252,0x0000, 28.1807,0x0000, 27.8866,0x0000, 602.639,0x0000
2016-3-4 21:45:00, 852.678,0x0000, 852.678,0x0000, 28.1197,0x0000, 27.937, 0x0000, 603.929,0x0000
2016-3-4 21:50:00, 854.391,0x0000, 854.391,0x0000, 28.2418,0x0000, 27.9876,0x0000, 604.251,0x0000
2016-3-4 21:55:00, 857.817,0x0000, 857.817,0x0000, 28.0586,0x0000, 28.0376,0x0000, 599.807,0x0000
2016-3-4 22:00:00, 853.534,0x0000, 853.534,0x0000, 28.1807,0x0000, 28.1484,0x0000, 601.351,0x0000
2016-3-4 22:05:00, 841.543,0x0000, 841.543,0x0000, 27.9976,0x0000, 27.8896,0x0000, 597.525,0x0000
2016-3-4 22:10:00, 843.256,0x0000, 843.256,0x0000, 27.6313,0x0000, 27.6828,0x0000, 600.656,0x0000
2016-3-4 22:15:00, 837.26, 0x0000, 837.26, 0x0000, 27.8755,0x0000, 27.6435,0x0000, 602.884,0x0000
2016-3-4 22:20:00, 841.543,0x0000, 841.543,0x0000, 27.8755,0x0000, 27.4924,0x0000, 601.95, 0x0000
2016-3-4 22:25:00, 830.408,0x0000, 830.408,0x0000, 27.6923,0x0000, 27.5477,0x0000, 602.883,0x0000
2016-3-4 22:30:00, 828.695,0x0000, 828.695,0x0000, 27.2039,0x0000, 27.2443,0x0000, 600.091,0x0000
2016-3-4 22:35:00, 815.847,0x0000, 815.847,0x0000, 27.4481,0x0000, 27.3471,0x0000, 603.294,0x0000
2016-3-4 22:40:00, 805.569,0x0000, 805.569,0x0000, 27.326, 0x0000, 27.0656,0x0000, 602.001,0x0000
2016-3-4 22:45:00, 808.995,0x0000, 808.995,0x0000, 26.8987,0x0000, 26.6336,0x0000, 601.04, 0x0000
2016-3-4 22:50:00, 801.286,0x0000, 801.286,0x0000, 26.6545,0x0000, 26.7502,0x0000, 601.666,0x0000
2016-3-4 22:55:00, 797.003,0x0000, 797.003,0x0000, 26.1661,0x0000, 26.2588,0x0000, 600.419,0x0000
2016-3-4 23:00:00, 796.147,0x0000, 796.147,0x0000, 26.105, 0x0000, 26.3141,0x0000, 600.111,0x0000
2016-3-4 23:05:00, 796.147,0x0000, 796.147,0x0000, 25.9829,0x0000, 26.38,  0x0000, 603.28, 0x0000
2016-3-4 23:10:00, 789.295,0x0000, 789.295,0x0000, 26.044, 0x0000, 26.2412,0x0000, 602.679,0x0000
2016-3-4 23:15:00, 782.442,0x0000, 782.442,0x0000, 25.9829,0x0000, 25.8141,0x0000, 598.529,0x0000
2016-3-4 23:20:00, 779.016,0x0000, 779.016,0x0000, 25.6166,0x0000, 25.8752,0x0000, 598.835,0x0000
2016-3-4 23:25:00, 778.16, 0x0000, 778.16, 0x0000, 25.4945,0x0000, 25.6184,0x0000, 601.653,0x0000
2016-3-4 23:30:00, 779.873,0x0000, 779.873,0x0000, 25.6166,0x0000, 25.6184,0x0000, 603.835,0x0000
2016-3-4 23:35:00, 783.299,0x0000, 783.299,0x0000, 25.7387,0x0000, 25.7189,0x0000, 602.854,0x0000
2016-3-4 23:40:00, 783.299,0x0000, 783.299,0x0000, 25.8608,0x0000, 25.7695,0x0000, 601.623,0x0000
2016-3-4 23:45:00, 780.729,0x0000, 780.729,0x0000, 25.9219,0x0000, 25.8259,0x0000, 601.623,0x0000
