时间,UNIT3:HHA71AS001XQ01数值,UNIT3:HHA71AS001XQ01状态,UNIT3:HHA72AS001XQ01数值,UNIT3:HHA72AS001XQ01状态,UNIT3:HHA73AS001XQ01数值,UNIT3:HHA73AS001XQ01状态,UNIT3:HHA74AS001XQ01数值,UNIT3:HHA74AS001XQ01状态,UNIT3:HHA81AS001XQ01数值,UNIT3:HHA81AS001XQ01状态,UNIT3:HHA82AS001XQ01数值,UNIT3:HHA82AS001XQ01状态,UNIT3:HHA83AS001XQ01数值,UNIT3:HHA83AS001XQ01状态,UNIT3:HHA84AS001XQ01数值,UNIT3:HHA84AS001XQ01状态,
	2016-3-4 14:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 14:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 14:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 15:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 15:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 15:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 15:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 15:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 15:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 16:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 16:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 16:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 16:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 16:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 16:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 17:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 17:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 17:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 17:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 17:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 17:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 18:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 18:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 18:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 18:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 18:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 18:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 19:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 19:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 19:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 19:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 19:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 19:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 20:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 20:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 20:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 20:30:00,	80,	0x0000,	80,	0x0000,	80,	0x0000,	80,	0x0000,	80,	0x0000,	80,	0x0000,	80,	0x0000,	80,	0x0000,
	2016-3-4 20:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 20:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 21:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 21:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 21:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 21:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 21:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 21:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 22:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 22:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 22:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 22:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 22:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 22:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 23:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 23:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 23:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 23:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 23:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-4 23:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 00:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 00:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 00:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 00:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 00:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 00:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 01:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 01:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 01:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 01:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 01:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 01:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 02:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 02:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 02:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 02:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 02:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 02:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 03:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 03:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 03:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 03:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 03:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 03:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 04:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 04:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 04:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 04:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 04:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 04:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 05:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 05:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 05:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 05:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 05:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 05:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 06:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 06:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 06:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 06:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 06:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 06:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 07:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 07:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 07:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 07:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 07:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 07:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 08:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 08:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 08:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 08:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 08:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 08:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 09:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 09:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 09:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 09:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 09:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 09:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 10:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 10:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 10:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 10:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 10:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 10:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 11:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 11:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 11:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 11:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 11:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 11:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 12:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 12:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 12:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 12:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 12:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 12:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 13:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 13:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 13:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 13:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 13:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 13:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 14:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 14:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 14:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 14:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 14:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 14:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 15:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 15:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 15:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 15:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 15:40:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 15:50:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 16:00:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 16:10:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 16:20:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
	2016-3-5 16:30:00,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,	85,	0x0000,
