时间,UNIT3:LAE11CG101XQ01数值,UNIT3:LAE11CG101XQ01状态,UNIT3:LAE12CG101XQ01数值,UNIT3:LAE12CG101XQ01状态,UNIT3:LAE13CG101XQ01数值,UNIT3:LAE13CG101XQ01状态,UNIT3:LAE14CG101XQ01数值,UNIT3:LAE14CG101XQ01状态,UNIT3:LAE21CG101XQ01数值,UNIT3:LAE21CG101XQ01状态,UNIT3:LAE22CG101XQ01数值,UNIT3:LAE22CG101XQ01状态,UNIT3:LAE23CG101XQ01数值,UNIT3:LAE23CG101XQ01状态,UNIT3:LAE24CG101XQ01数值,UNIT3:LAE24CG101XQ01状态,
	2016-3-9 08:28:00,	79.4567,	0x0000,	100.641,	0x0200,	85.0733,	0x0000,	99.6032,	0x0000,	31.2271,	0x0000,	45.4518,	0x0000,	45.8181,	0x0000,	81.4103,	0x0000,
	2016-3-9 08:29:00,	88.1868,	0x0000,	100.885,	0x0200,	93.8645,	0x0000,	99.6032,	0x0000,	38.6752,	0x0000,	45.2076,	0x0000,	47.5885,	0x0000,	92.8266,	0x0000,
	2016-3-9 08:30:00,	98.3211,	0x0000,	100.885,	0x0200,	100.031,	0x0200,	99.7253,	0x0000,	48.6264,	0x0000,	46.4896,	0x0000,	50.8242,	0x0000,	98.138,	0x0000,
	2016-3-9 08:31:00,	98.3822,	0x0000,	100.946,	0x0200,	100.031,	0x0200,	99.8474,	0x0000,	58.4554,	0x0000,	46.7949,	0x0000,	53.022,	0x0000,	98.5653,	0x0000,
	2016-3-9 08:32:00,	98.3211,	0x0000,	100.946,	0x0200,	100.092,	0x0200,	99.8474,	0x0000,	69.7497,	0x0000,	51.3126,	0x0000,	54.8535,	0x0000,	98.6874,	0x0000,
	2016-3-9 08:33:00,	98.3211,	0x0000,	101.435,	0x2300,	100.092,	0x0200,	99.8474,	0x0000,	72.1306,	0x0000,	54.0598,	0x0000,	53.7546,	0x0000,	98.5653,	0x0000,
	2016-3-9 08:34:00,	98.3211,	0x0000,	101.129,	0x2200,	100.092,	0x0200,	99.8474,	0x0000,	73.6569,	0x0000,	53.9377,	0x0000,	54.7314,	0x0000,	98.5653,	0x0000,
	2016-3-9 08:35:00,	98.3211,	0x0000,	101.435,	0x2300,	100.092,	0x0200,	99.8474,	0x0000,	73.9622,	0x0000,	52.5336,	0x0000,	52.2283,	0x0000,	96.1233,	0x0000,
	2016-3-9 08:36:00,	98.4432,	0x0000,	101.435,	0x2300,	99.9695,	0x0000,	99.8474,	0x0000,	67.1856,	0x0000,	49.6642,	0x0000,	48.3822,	0x0000,	91.2393,	0x0000,
	2016-3-9 08:37:00,	98.4432,	0x0000,	101.435,	0x2300,	100.031,	0x0200,	99.8474,	0x0000,	61.9353,	0x0000,	47.4054,	0x0000,	49.9084,	0x0000,	88.9194,	0x0000,
	2016-3-9 08:38:00,	98.4432,	0x0000,	101.435,	0x2300,	100.031,	0x0200,	99.9084,	0x0000,	55.5861,	0x0000,	45.2686,	0x0000,	47.1001,	0x0000,	86.5385,	0x0000,
	2016-3-9 08:39:00,	96.6117,	0x0000,	101.435,	0x2300,	100.031,	0x0200,	99.7863,	0x0000,	46.2454,	0x0000,	42.033,	0x0000,	43.7424,	0x0000,	84.2186,	0x0000,
	2016-3-9 08:40:00,	94.475,	0x0000,	101.435,	0x2300,	100.092,	0x0200,	99.7863,	0x0000,	35.5006,	0x0000,	39.3468,	0x0000,	39.5299,	0x0000,	84.5849,	0x0000,
	2016-3-9 08:41:00,	90.6899,	0x0000,	101.496,	0x2300,	96.978,	0x0000,	99.7863,	0x0000,	17.7961,	0x0000,	34.0354,	0x0000,	34.4628,	0x0000,	78.663,	0x0000,
	2016-3-9 08:42:00,	81.9597,	0x0000,	101.496,	0x2300,	87.5153,	0x0000,	99.8474,	0x0000,	0.518926,	0x0000,	26.8926,	0x0000,	23.5348,	0x0000,	71.1538,	0x0000,
	2016-3-9 08:43:00,	77.3199,	0x0000,	101.435,	0x2300,	83.1197,	0x0000,	99.42,	0x0000,	0.641025,	0x0000,	20.6044,	0x0000,	17.2466,	0x0000,	67.4908,	0x0000,
	2016-3-9 08:44:00,	73.84,	0x0000,	101.496,	0x2300,	79.2735,	0x0000,	99.9084,	0x0000,	0.641025,	0x0000,	19.1392,	0x0000,	12.4847,	0x0000,	67.9792,	0x0000,
	2016-3-9 08:45:00,	73.5348,	0x0000,	101.435,	0x2300,	80.0672,	0x0000,	98.0769,	0x0000,	0.641025,	0x0000,	18.895,	0x0000,	15.6593,	0x0000,	65.9035,	0x0000,
	2016-3-9 08:46:00,	68.7118,	0x0000,	101.435,	0x2300,	74.3895,	0x0000,	98.4432,	0x0000,	0.641025,	0x0000,	23.1075,	0x0000,	21.0317,	0x0000,	59.188,	0x0000,
	2016-3-9 08:47:00,	68.7118,	0x0000,	101.435,	0x2300,	74.5116,	0x0000,	99.9084,	0x0000,	0.641025,	0x0000,	28.1746,	0x0000,	28.7851,	0x0000,	55.9524,	0x0000,
	2016-3-9 08:48:00,	72.3748,	0x0000,	101.435,	0x2300,	77.8083,	0x0000,	99.9084,	0x0000,	0.641025,	0x0000,	32.6313,	0x0000,	39.8962,	0x0000,	48.6874,	0x0000,
	2016-3-9 08:49:00,	67.1245,	0x0000,	101.435,	0x2300,	73.3516,	0x0000,	99.9084,	0x0000,	0.641025,	0x0000,	45.3297,	0x0000,	40.812,	0x0000,	36.5995,	0x0000,
	2016-3-9 08:50:00,	66.7582,	0x0000,	101.129,	0x2200,	72.3138,	0x0000,	99.7253,	0x0000,	0.641025,	0x0000,	54.7924,	0x0000,	49.5421,	0x0000,	31.4103,	0x0000,
	2016-3-9 08:51:00,	70.4212,	0x0000,	101.435,	0x2300,	76.0989,	0x0000,	99.9695,	0x0000,	0.641025,	0x0000,	59.9817,	0x0000,	57.7839,	0x0000,	28.4799,	0x0000,
	2016-3-9 08:52:00,	81.4103,	0x0000,	101.435,	0x2300,	87.5763,	0x0000,	99.9695,	0x0000,	0.641025,	0x0000,	69.8107,	0x0000,	70.9707,	0x0000,	24.6337,	0x0000,
	2016-3-9 08:53:00,	98.6264,	0x0000,	101.435,	0x2300,	100.153,	0x0200,	99.9084,	0x0000,	0.641025,	0x0000,	85.5006,	0x0000,	90.6899,	0x0000,	28.2357,	0x0000,
	2016-3-9 08:54:00,	98.5043,	0x0000,	101.435,	0x2300,	100.153,	0x0200,	99.9695,	0x0000,	0.641025,	0x0000,	98.6264,	0x0000,	99.4811,	0x0000,	27.8694,	0x0000,
	2016-3-9 08:55:00,	98.5043,	0x0000,	101.435,	0x2300,	100.153,	0x0200,	99.9695,	0x0000,	0.579976,	0x0000,	98.7485,	0x0000,	99.4811,	0x0000,	26.16,	0x0000,
	2016-3-9 08:56:00,	98.5653,	0x0000,	101.435,	0x2300,	100.153,	0x0200,	99.9695,	0x0000,	0.641025,	0x0000,	98.7485,	0x0000,	99.4811,	0x0000,	15.4762,	0x0000,
	2016-3-9 08:57:00,	90.5678,	0x0000,	101.496,	0x2300,	96.7949,	0x0000,	99.9695,	0x0000,	0.641025,	0x0000,	98.8706,	0x0000,	99.4811,	0x0000,	4.36508,	0x0000,
	2016-3-9 08:58:00,	88.9805,	0x0000,	101.374,	0x2300,	94.9023,	0x0000,	95.5739,	0x0000,	0.641025,	0x0000,	98.8706,	0x0000,	99.4811,	0x0000,	-2.04518,	0x1300,
	2016-3-9 08:59:00,	84.5238,	0x0000,	90.3236,	0x0000,	90.1404,	0x0000,	88.9194,	0x0000,	0.641025,	0x0000,	81.8376,	0x0000,	99.5421,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:00:00,	81.2882,	0x0000,	82.9365,	0x0000,	86.9048,	0x0000,	81.7766,	0x0000,	0.641025,	0x0000,	68.5897,	0x0000,	98.199,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:01:00,	78.2357,	0x0000,	75,	0x0000,	84.0354,	0x0000,	74.5116,	0x0000,	0.641025,	0x0000,	54.9756,	0x0000,	85.5006,	0x0000,	-1.86203,	0x1300,
	2016-3-9 09:02:00,	69.1392,	0x0000,	64.5604,	0x0000,	74.4506,	0x0000,	64.6215,	0x0000,	0.641025,	0x0000,	44.1697,	0x0000,	66.5751,	0x0000,	-1.92308,	0x1300,
	2016-3-9 09:03:00,	58.6996,	0x0000,	52.1673,	0x0000,	64.3773,	0x0000,	51.862,	0x0000,	0.641025,	0x0000,	26.0989,	0x0000,	52.5946,	0x0000,	-1.86203,	0x1300,
	2016-3-9 09:04:00,	47.1001,	0x0000,	40.0183,	0x0000,	52.7167,	0x0000,	40.3236,	0x0000,	0.641025,	0x0000,	7.72283,	0x0000,	39.2857,	0x0000,	-1.86203,	0x1300,
	2016-3-9 09:05:00,	42.7656,	0x0000,	32.1429,	0x0000,	48.4432,	0x0000,	32.3871,	0x0000,	0.641025,	0x0000,	1.19048,	0x0000,	32.4481,	0x0000,	-1.92308,	0x1300,
	2016-3-9 09:06:00,	37.8816,	0x0000,	29.3346,	0x0000,	43.5592,	0x0000,	29.7009,	0x0000,	0.641025,	0x0000,	1.19048,	0x0000,	24.5116,	0x0000,	-1.92308,	0x1300,
	2016-3-9 09:07:00,	36.9658,	0x0000,	25.3663,	0x0000,	42.4603,	0x0000,	25.9768,	0x0000,	0.641025,	0x0000,	1.12943,	0x0000,	22.8022,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:08:00,	-3.75458,	0x1300,	13.4005,	0x0000,	3.75458,	0x0000,	14.4994,	0x0000,	0.641025,	0x0000,	4.42613,	0x0000,	0.213675,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:09:00,	-3.87668,	0x1300,	7.35653,	0x0000,	3.93773,	0x0000,	8.69963,	0x0000,	0.641025,	0x0000,	8.57753,	0x0000,	9.85959,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:10:00,	-3.75458,	0x1300,	4.48718,	0x0000,	3.93773,	0x0000,	5.76923,	0x0000,	0.641025,	0x0000,	17.0635,	0x0000,	22.9853,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:11:00,	-3.81563,	0x1300,	3.75458,	0x0000,	20.9707,	0x0000,	24.2674,	0x0000,	0.641025,	0x0000,	27.381,	0x0000,	30.6777,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:12:00,	2.10623,	0x0000,	27.8694,	0x0000,	20.9707,	0x0000,	19.6886,	0x0000,	0.641025,	0x0000,	40.6288,	0x0000,	40.4457,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:13:00,	3.08303,	0x0000,	29.3956,	0x0000,	20.9707,	0x0000,	11.6911,	0x0000,	0.641025,	0x0000,	61.8742,	0x0000,	58.4554,	0x0000,	-2.22833,	0x1300,
	2016-3-9 09:14:00,	6.44078,	0x0000,	55.2198,	0x0000,	27.2589,	0x0000,	22.1306,	0x0000,	0.641025,	0x0000,	60.9585,	0x0000,	62.2405,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:15:00,	11.5079,	0x0000,	70.7876,	0x0000,	39.1636,	0x0000,	36.6606,	0x0000,	0.641025,	0x0000,	73.4127,	0x0000,	70.9096,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:16:00,	14.6825,	0x0000,	70.9096,	0x0000,	80.0672,	0x0000,	36.6606,	0x0000,	0.641025,	0x0000,	72.558,	0x0000,	70.2381,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:17:00,	20.6044,	0x0000,	70.9096,	0x0000,	80.0672,	0x0000,	36.8437,	0x0000,	0.641025,	0x0000,	8.69963,	0x0000,	29.7619,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:18:00,	22.1917,	0x0000,	49.6032,	0x0000,	80.1893,	0x0000,	16.5751,	0x0000,	0.641025,	0x0000,	9.79854,	0x0000,	0.091576,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:19:00,	24.9389,	0x0000,	29.2735,	0x0000,	60.1648,	0x0000,	-0.0915753,	0x0200,	0.641025,	0x0000,	6.44078,	0x0000,	2.47253,	0x0000,	1.49573,	0x0000,
	2016-3-9 09:20:00,	29.2125,	0x0000,	29.3346,	0x0000,	60.2869,	0x0000,	-0.152624,	0x0200,	0.641025,	0x0000,	14.8046,	0x0000,	10.1648,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:21:00,	33.1807,	0x0000,	42.094,	0x0000,	60.2869,	0x0000,	10.1648,	0x0000,	0.641025,	0x0000,	29.7009,	0x0000,	20.177,	0x0000,	0.396825,	0x0000,
	2016-3-9 09:22:00,	36.3553,	0x0000,	42.094,	0x0000,	60.2869,	0x0000,	8.82174,	0x0000,	0.641025,	0x0000,	49.7863,	0x0000,	38.37,	0x0000,	0.641025,	0x0000,
	2016-3-9 09:23:00,	40.4457,	0x0000,	43.5592,	0x0000,	60.2869,	0x0000,	10.8364,	0x0000,	0.641025,	0x0000,	70.8486,	0x0000,	65.7204,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:24:00,	47.2833,	0x0000,	43.7424,	0x0000,	60.2869,	0x0000,	10.8364,	0x0000,	0.641025,	0x0000,	69.6887,	0x0000,	65.232,	0x0000,	1.19048,	0x0000,
	2016-3-9 09:25:00,	52.6557,	0x0000,	43.7424,	0x0000,	60.2869,	0x0000,	10.8364,	0x0000,	0.641025,	0x0000,	69.9939,	0x0000,	65.3541,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:26:00,	54.4261,	0x0000,	60.8364,	0x0000,	66.7582,	0x0000,	10.8364,	0x0000,	0.641025,	0x0000,	70.116,	0x0000,	65.5372,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:27:00,	58.9438,	0x0000,	100.763,	0x0200,	79.823,	0x0000,	10.8364,	0x0000,	0.641025,	0x0000,	70.116,	0x0000,	65.5372,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:28:00,	58.2112,	0x0000,	100.824,	0x0200,	80.1282,	0x0000,	10.8364,	0x0000,	0.641025,	0x0000,	70.116,	0x0000,	65.5372,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:29:00,	58.5775,	0x0000,	100.824,	0x0200,	80.1893,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	70.116,	0x0000,	65.5372,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:30:00,	58.6386,	0x0000,	100.824,	0x0200,	80.1893,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	70.116,	0x0000,	65.5983,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:31:00,	58.6386,	0x0000,	100.946,	0x0200,	80.1893,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	37.7595,	0x0000,	35.4396,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:32:00,	58.5165,	0x0000,	79.3346,	0x0000,	80.1893,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	10.5922,	0x0000,	13.4005,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:33:00,	38.37,	0x0000,	40.1404,	0x0000,	60.2259,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	0.946277,	0x0000,	13.2173,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:34:00,	38.37,	0x0000,	39.7741,	0x0000,	60.348,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	0.946277,	0x0000,	0.091576,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:35:00,	38.4921,	0x0000,	39.591,	0x0000,	60.348,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	0.946277,	0x0000,	0.0305256,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:36:00,	8.69963,	0x0000,	39.591,	0x0000,	39.9573,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	2.16728,	0x0000,	0.0305256,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:37:00,	8.69963,	0x0000,	39.591,	0x0000,	40.0183,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	6.37973,	0x0000,	5.95238,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:38:00,	8.69963,	0x0000,	81.1661,	0x0000,	61.0195,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	16.6972,	0x0000,	15.8425,	0x0000,	-2.22833,	0x1300,
	2016-3-9 09:39:00,	8.57753,	0x0000,	81.1661,	0x0000,	59.9817,	0x0000,	10.7143,	0x0000,	0.641025,	0x0000,	50.641,	0x0000,	50.1526,	0x0000,	-1.73993,	0x1300,
	2016-3-9 09:40:00,	8.57753,	0x0000,	80.5556,	0x0000,	60.409,	0x0000,	11.9963,	0x0000,	0.641025,	0x0000,	53.083,	0x0000,	69.4445,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:41:00,	15.7814,	0x0000,	81.1661,	0x0000,	67.7961,	0x0000,	29.884,	0x0000,	0.641025,	0x0000,	52.9609,	0x0000,	99.42,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:42:00,	15.1099,	0x0000,	81.1661,	0x0000,	67.0635,	0x0000,	30.0672,	0x0000,	0.641025,	0x0000,	56.746,	0x0000,	79.6398,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:43:00,	15.5983,	0x0000,	81.2271,	0x0000,	67.3077,	0x0000,	30.0672,	0x0000,	0.641025,	0x0000,	44.8413,	0x0000,	79.7619,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:44:00,	20.5433,	0x0000,	81.2271,	0x0000,	72.3138,	0x0000,	30.0672,	0x0000,	0.641025,	0x0000,	45.0244,	0x0000,	59.7985,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:45:00,	20.5433,	0x0000,	81.2271,	0x0000,	72.3138,	0x0000,	30.0672,	0x0000,	0.641025,	0x0000,	20.5433,	0x0000,	39.7131,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:46:00,	28.7851,	0x0000,	81.2271,	0x0000,	80.3114,	0x0000,	30.0061,	0x0000,	0.641025,	0x0000,	20.4212,	0x0000,	39.7131,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:47:00,	28.1136,	0x0000,	81.2271,	0x0000,	79.884,	0x0000,	30.0672,	0x0000,	0.641025,	0x0000,	20.4212,	0x0000,	40.0183,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:48:00,	28.4799,	0x0000,	81.2271,	0x0000,	80.4335,	0x0000,	30.0672,	0x0000,	2.16728,	0x0000,	20.4212,	0x0000,	40.0183,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:49:00,	28.4799,	0x0000,	81.2271,	0x0000,	80.3724,	0x0000,	30.1282,	0x0000,	3.44933,	0x0000,	40.6288,	0x0000,	60.5311,	0x0000,	0.335776,	0x0000,
	2016-3-9 09:50:00,	32.6313,	0x0000,	81.2271,	0x0000,	83.9744,	0x0000,	30.1282,	0x0000,	1.43468,	0x0000,	50.0305,	0x0000,	59.9206,	0x0000,	-1.86203,	0x1300,
	2016-3-9 09:51:00,	32.4481,	0x0000,	81.2271,	0x0000,	84.1575,	0x0000,	30.1282,	0x0000,	0.702076,	0x0000,	50.0305,	0x0000,	59.9817,	0x0000,	-1.86203,	0x1300,
	2016-3-9 09:52:00,	42.5824,	0x0000,	81.2271,	0x0000,	93.9866,	0x0000,	30.1282,	0x0000,	4.73138,	0x0000,	60.2869,	0x0000,	59.9817,	0x0000,	1.73993,	0x0000,
	2016-3-9 09:53:00,	42.5824,	0x0000,	81.2271,	0x0000,	94.1087,	0x0000,	30.1893,	0x0000,	5.76923,	0x0000,	59.4322,	0x0000,	60.1038,	0x0000,	1.43468,	0x0000,
	2016-3-9 09:54:00,	42.4603,	0x0000,	101.068,	0x2200,	94.2918,	0x0000,	50.3968,	0x0000,	1.73993,	0x0000,	59.8596,	0x0000,	60.348,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:55:00,	75.3663,	0x0000,	101.435,	0x2300,	99.7863,	0x0000,	69.9328,	0x0000,	0.641025,	0x0000,	59.9206,	0x0000,	59.9817,	0x0000,	-2.04518,	0x1300,
	2016-3-9 09:56:00,	88.37,	0x0000,	101.435,	0x2300,	99.9695,	0x0000,	100.336,	0x0200,	0.641025,	0x0000,	60.0427,	0x0000,	59.9206,	0x0000,	-2.10623,	0x1300,
	2016-3-9 09:57:00,	98.3211,	0x0000,	101.435,	0x2300,	99.9695,	0x0000,	99.6642,	0x0000,	0.641025,	0x0000,	39.9573,	0x0000,	39.7741,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:58:00,	98.3822,	0x0000,	101.435,	0x2300,	99.9695,	0x0000,	100.031,	0x0200,	0.641025,	0x0000,	40.0794,	0x0000,	39.7741,	0x0000,	-1.98413,	0x1300,
	2016-3-9 09:59:00,	98.4432,	0x0000,	101.435,	0x2300,	99.9695,	0x0000,	100.153,	0x0200,	0.641025,	0x0000,	40.0794,	0x0000,	39.9573,	0x0000,	-1.98413,	0x1300,
