时间,UNIT3:LAE11CG101XQ01数值,UNIT3:LAE11CG101XQ01状态,UNIT3:LAE12CG101XQ01数值,UNIT3:LAE12CG101XQ01状态,UNIT3:LAE13CG101XQ01数值,UNIT3:LAE13CG101XQ01状态,UNIT3:LAE14CG101XQ01数值,UNIT3:LAE14CG101XQ01状态,UNIT3:LAE21CG101XQ01数值,UNIT3:LAE21CG101XQ01状态,UNIT3:LAE22CG101XQ01数值,UNIT3:LAE22CG101XQ01状态,UNIT3:LAE23CG101XQ01数值,UNIT3:LAE23CG101XQ01状态,UNIT3:LAE24CG101XQ01数值,UNIT3:LAE24CG101XQ01状态,
	2016-3-12 02:54:00,	23.779,	0x0000,	38.6752,	0x0000,	24.5727,	0x0000,	44.3529,	0x0000,	25.4274,	0x0000,	1.06837,	0x0000,	-1.12943,	0x1200,	4.42613,	0x0000,
	2016-3-12 02:55:00,	25.0611,	0x0000,	39.652,	0x0000,	25.9768,	0x0000,	45.3297,	0x0000,	23.5958,	0x0000,	1.06837,	0x0000,	-0.946275,	0x0200,	1.86203,	0x0000,
	2016-3-12 02:56:00,	25.7936,	0x0000,	38.431,	0x0000,	26.7705,	0x0000,	44.3529,	0x0000,	21.8254,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.22833,	0x1300,
	2016-3-12 02:57:00,	26.6484,	0x0000,	39.9573,	0x0000,	27.442,	0x0000,	45.3297,	0x0000,	19.4444,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.35043,	0x1300,
	2016-3-12 02:58:00,	27.381,	0x0000,	40.6899,	0x0000,	28.1136,	0x0000,	46.0623,	0x0000,	17.4908,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.35043,	0x1300,
	2016-3-12 02:59:00,	26.5873,	0x0000,	38.8584,	0x0000,	27.442,	0x0000,	44.9023,	0x0000,	14.4383,	0x0000,	1.06837,	0x0000,	-1.25153,	0x1300,	-2.28938,	0x1300,
	2016-3-12 03:00:00,	26.8926,	0x0000,	38.7363,	0x0000,	27.6252,	0x0000,	44.2308,	0x0000,	11.4469,	0x0000,	1.06837,	0x0000,	-1.25153,	0x1300,	-2.28938,	0x1300,
	2016-3-12 03:01:00,	26.2821,	0x0000,	38.9805,	0x0000,	27.2589,	0x0000,	44.7192,	0x0000,	9.18804,	0x0000,	1.06837,	0x0000,	-1.25153,	0x1300,	-2.35043,	0x1300,
	2016-3-12 03:02:00,	29.0293,	0x0000,	40.0794,	0x0000,	29.7619,	0x0000,	45.5128,	0x0000,	8.88279,	0x0000,	1.06837,	0x0000,	2.16728,	0x0000,	-2.22833,	0x1300,
	2016-3-12 03:03:00,	29.7619,	0x0000,	40.3846,	0x0000,	30.4945,	0x0000,	45.8181,	0x0000,	6.13553,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	3.20513,	0x0000,
	2016-3-12 03:04:00,	29.7619,	0x0000,	38.7363,	0x0000,	30.7998,	0x0000,	44.475,	0x0000,	4.30403,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.22833,	0x1300,
	2016-3-12 03:05:00,	28.7851,	0x0000,	38.7363,	0x0000,	29.3956,	0x0000,	43.6813,	0x0000,	1.19048,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.22833,	0x1300,
	2016-3-12 03:06:00,	28.4799,	0x0000,	39.652,	0x0000,	29.2125,	0x0000,	44.9023,	0x0000,	0.702076,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.22833,	0x1300,
	2016-3-12 03:07:00,	30.7387,	0x0000,	41.2393,	0x0000,	31.2882,	0x0000,	47.0391,	0x0000,	0.702076,	0x0000,	1.06837,	0x0000,	-1.06838,	0x0200,	4.73138,	0x0000,
	2016-3-12 03:08:00,	31.9597,	0x0000,	41.6056,	0x0000,	32.7534,	0x0000,	46.8559,	0x0000,	3.14408,	0x0000,	1.06837,	0x0000,	-1.06838,	0x0200,	0.213675,	0x0000,
	2016-3-12 03:09:00,	32.326,	0x0000,	42.8266,	0x0000,	33.3028,	0x0000,	48.2601,	0x0000,	2.16728,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	1.49573,	0x0000,
	2016-3-12 03:10:00,	34.2796,	0x0000,	43.0708,	0x0000,	35.0733,	0x0000,	48.5653,	0x0000,	6.19658,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	2.53358,	0x0000,
	2016-3-12 03:11:00,	35.6227,	0x0000,	42.6435,	0x0000,	36.2943,	0x0000,	48.4432,	0x0000,	8.45543,	0x0000,	1.06837,	0x0000,	2.16728,	0x0000,	2.89988,	0x0000,
	2016-3-12 03:12:00,	36.7216,	0x0000,	43.1929,	0x0000,	37.6984,	0x0000,	48.2601,	0x0000,	12.3016,	0x0000,	1.06837,	0x0000,	-0.946275,	0x0200,	4.12088,	0x0000,
	2016-3-12 03:13:00,	37.21,	0x0000,	43.8645,	0x0000,	38.0037,	0x0000,	49.2369,	0x0000,	15.1709,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	4.97558,	0x0000,
	2016-3-12 03:14:00,	36.9658,	0x0000,	43.8645,	0x0000,	37.8816,	0x0000,	49.6032,	0x0000,	17.1856,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	5.70818,	0x0000,
	2016-3-12 03:15:00,	37.5763,	0x0000,	44.1697,	0x0000,	38.431,	0x0000,	49.7863,	0x0000,	19.6276,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	5.70818,	0x0000,
	2016-3-12 03:16:00,	38.5531,	0x0000,	44.2918,	0x0000,	39.3468,	0x0000,	49.7863,	0x0000,	23.1685,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	6.99023,	0x0000,
	2016-3-12 03:17:00,	38.7363,	0x0000,	44.536,	0x0000,	39.652,	0x0000,	49.9695,	0x0000,	24.2674,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	7.66178,	0x0000,
	2016-3-12 03:18:00,	39.2857,	0x0000,	44.1697,	0x0000,	40.2625,	0x0000,	49.7863,	0x0000,	26.4042,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	8.45543,	0x0000,
	2016-3-12 03:19:00,	38.6752,	0x0000,	43.6813,	0x0000,	39.3468,	0x0000,	49.0537,	0x0000,	26.4042,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	7.23443,	0x0000,
	2016-3-12 03:20:00,	37.6374,	0x0000,	43.6813,	0x0000,	38.7973,	0x0000,	49.2369,	0x0000,	27.1978,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	7.05128,	0x0000,
	2016-3-12 03:21:00,	36.7216,	0x0000,	43.6203,	0x0000,	37.6374,	0x0000,	48.6874,	0x0000,	24.2674,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	6.31868,	0x0000,
	2016-3-12 03:22:00,	36.1722,	0x0000,	42.9487,	0x0000,	36.9048,	0x0000,	47.3443,	0x0000,	22.1306,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	4.91453,	0x0000,
	2016-3-12 03:23:00,	35.928,	0x0000,	41.7888,	0x0000,	36.5995,	0x0000,	47.5275,	0x0000,	22.1917,	0x0000,	1.06837,	0x0000,	-1.19048,	0x0200,	1.37363,	0x0000,
	2016-3-12 03:24:00,	34.0354,	0x0000,	39.9573,	0x0000,	34.707,	0x0000,	45.3297,	0x0000,	17.3687,	0x0000,	1.06837,	0x0000,	-1.19048,	0x0200,	-1.92308,	0x1300,
	2016-3-12 03:25:00,	32.7534,	0x0000,	37.3932,	0x0000,	33.6081,	0x0000,	43.0708,	0x0000,	14.5604,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.10623,	0x1300,
	2016-3-12 03:26:00,	31.044,	0x0000,	37.2711,	0x0000,	31.8376,	0x0000,	42.8877,	0x0000,	10.1648,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.22833,	0x1300,
	2016-3-12 03:27:00,	30.1893,	0x0000,	36.9658,	0x0000,	31.105,	0x0000,	42.1551,	0x0000,	6.92918,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.53358,	0x1300,
	2016-3-12 03:28:00,	29.1514,	0x0000,	36.4774,	0x0000,	29.7619,	0x0000,	42.2161,	0x0000,	3.32723,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	-2.28938,	0x1300,
	2016-3-12 03:29:00,	29.3346,	0x0000,	37.5153,	0x0000,	30.2503,	0x0000,	43.254,	0x0000,	1.25153,	0x0000,	1.06837,	0x0000,	2.16728,	0x0000,	3.38828,	0x0000,
	2016-3-12 03:30:00,	29.7619,	0x0000,	37.5153,	0x0000,	30.4945,	0x0000,	42.4603,	0x0000,	0.702076,	0x0000,	1.06837,	0x0000,	-1.12943,	0x1200,	-0.335775,	0x0200,
	2016-3-12 03:31:00,	27.2589,	0x0000,	36.4774,	0x0000,	28.1746,	0x0000,	41.7888,	0x0000,	0.763126,	0x0000,	1.06837,	0x0000,	-1.12943,	0x1200,	0.091576,	0x0000,
	2016-3-12 03:32:00,	24.9389,	0x0000,	34.5849,	0x0000,	25.8547,	0x0000,	40.3236,	0x0000,	0.763126,	0x0000,	1.06837,	0x0000,	-1.12943,	0x1200,	-2.53358,	0x1300,
	2016-3-12 03:33:00,	22.6801,	0x0000,	33.7302,	0x0000,	23.3516,	0x0000,	39.4689,	0x0000,	0.702076,	0x0000,	1.06837,	0x0000,	-1.12943,	0x1200,	-2.53358,	0x1300,
	2016-3-12 03:34:00,	21.5201,	0x0000,	34.3407,	0x0000,	22.4969,	0x0000,	39.7741,	0x0000,	0.763126,	0x0000,	1.06837,	0x0000,	-1.12943,	0x1200,	-2.53358,	0x1300,
	2016-3-12 03:35:00,	21.7643,	0x0000,	35.2564,	0x0000,	22.4969,	0x0000,	40.5067,	0x0000,	1.43468,	0x0000,	1.06837,	0x0000,	-1.19048,	0x1200,	-0.641026,	0x0200,
	2016-3-12 03:36:00,	21.4591,	0x0000,	35.6227,	0x0000,	22.4969,	0x0000,	40.812,	0x0000,	3.75458,	0x0000,	1.06837,	0x0000,	-1.06838,	0x0200,	1.37363,	0x0000,
	2016-3-12 03:37:00,	19.5665,	0x0000,	33.6691,	0x0000,	20.4823,	0x0000,	39.4078,	0x0000,	1.67888,	0x0000,	1.06837,	0x0000,	-1.19048,	0x1200,	-2.22833,	0x1300,
	2016-3-12 03:38:00,	17.1856,	0x0000,	32.5702,	0x0000,	18.1624,	0x0000,	38.37,	0x0000,	1.61783,	0x0000,	1.06837,	0x0000,	-1.12943,	0x1200,	0.579976,	0x0000,
	2016-3-12 03:39:00,	17.4908,	0x0000,	33.3639,	0x0000,	18.3455,	0x0000,	39.1026,	0x0000,	4.05983,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	1.98413,	0x0000,
	2016-3-12 03:40:00,	17.4908,	0x0000,	33.6691,	0x0000,	18.3455,	0x0000,	38.6752,	0x0000,	5.89133,	0x0000,	1.06837,	0x0000,	-0.946275,	0x0200,	4.79243,	0x0000,
	2016-3-12 03:41:00,	15.7814,	0x0000,	32.265,	0x0000,	16.7582,	0x0000,	38.1868,	0x0000,	7.60073,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	5.46398,	0x0000,
	2016-3-12 03:42:00,	14.6825,	0x0000,	32.7534,	0x0000,	15.5983,	0x0000,	38.5531,	0x0000,	8.76068,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	5.64713,	0x0000,
	2016-3-12 03:43:00,	13.6447,	0x0000,	31.9597,	0x0000,	14.4994,	0x0000,	37.7595,	0x0000,	10.8364,	0x0000,	1.06837,	0x0000,	-1.19048,	0x0200,	3.87668,	0x0000,
	2016-3-12 03:44:00,	11.4469,	0x0000,	32.0818,	0x0000,	12.4847,	0x0000,	37.8816,	0x0000,	10.1648,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	5.76923,	0x0000,
	2016-3-12 03:45:00,	9.37119,	0x0000,	30.3114,	0x0000,	10.409,	0x0000,	36.1111,	0x0000,	10.1648,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	4.60928,	0x0000,
	2016-3-12 03:46:00,	6.92918,	0x0000,	29.7009,	0x0000,	8.15018,	0x0000,	35.3175,	0x0000,	9.55433,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	4.36508,	0x0000,
	2016-3-12 03:47:00,	4.30403,	0x0000,	27.8083,	0x0000,	5.34188,	0x0000,	33.9744,	0x0000,	8.21123,	0x0000,	1.06837,	0x0000,	-1.19048,	0x0200,	3.69353,	0x0000,
	2016-3-12 03:48:00,	1.49573,	0x0000,	26.4042,	0x0000,	2.89988,	0x0000,	32.2039,	0x0000,	7.41758,	0x0000,	1.06837,	0x0000,	-1.12943,	0x0200,	1.98413,	0x0000,
	2016-3-12 03:49:00,	-3.38828,	0x1300,	26.16,	0x0000,	0.396825,	0x0000,	32.0818,	0x0000,	6.99023,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	1.31258,	0x0000,
	2016-3-12 03:50:00,	-3.51038,	0x1300,	26.8926,	0x0000,	-0.0305248,	0x0200,	32.8144,	0x0000,	5.76923,	0x0000,	1.00733,	0x0000,	-1.06838,	0x0200,	1.49573,	0x0000,
	2016-3-12 03:51:00,	-3.51038,	0x1300,	23.1685,	0x0000,	-0.0305248,	0x0200,	29.4567,	0x0000,	1.31258,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	-2.16728,	0x1300,
	2016-3-12 03:52:00,	-3.51038,	0x1300,	20.2991,	0x0000,	-0.0305248,	0x0200,	26.5873,	0x0000,	0.885227,	0x0000,	1.00733,	0x0000,	-1.19048,	0x1200,	-2.28938,	0x1300,
	2016-3-12 03:53:00,	-3.51038,	0x1300,	19.7497,	0x0000,	-0.0305248,	0x0200,	26.0989,	0x0000,	0.885227,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	-2.10623,	0x1300,
	2016-3-12 03:54:00,	-3.51038,	0x1300,	19.2613,	0x0000,	-0.0305248,	0x0200,	25.7326,	0x0000,	3.26618,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	-2.16728,	0x1300,
	2016-3-12 03:55:00,	-3.51038,	0x1300,	19.9939,	0x0000,	0.0305256,	0x0000,	25.9768,	0x0000,	0.763126,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	-1.86203,	0x1300,
	2016-3-12 03:56:00,	-3.51038,	0x1300,	20.4823,	0x0000,	-0.0305248,	0x0200,	26.4652,	0x0000,	3.57143,	0x0000,	1.00733,	0x0000,	-1.19048,	0x1200,	2.71673,	0x0000,
	2016-3-12 03:57:00,	-3.51038,	0x1300,	21.5201,	0x0000,	-0.0305248,	0x0200,	27.7473,	0x0000,	3.93773,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	2.89988,	0x0000,
	2016-3-12 03:58:00,	-3.51038,	0x1300,	19.9939,	0x0000,	-0.0305248,	0x0200,	26.0989,	0x0000,	4.60928,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	0.763126,	0x0000,
	2016-3-12 03:59:00,	-3.51038,	0x1300,	19.4444,	0x0000,	-0.0305248,	0x0200,	25.4884,	0x0000,	5.03663,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	3.51038,	0x0000,
	2016-3-12 04:00:00,	-3.51038,	0x1300,	18.956,	0x0000,	-0.0305248,	0x0200,	25.0611,	0x0000,	5.76923,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	2.89988,	0x0000,
	2016-3-12 04:01:00,	-3.51038,	0x1300,	19.3223,	0x0000,	0.0305256,	0x0000,	25.4884,	0x0000,	6.92918,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	4.79243,	0x0000,
	2016-3-12 04:02:00,	-3.57143,	0x1300,	19.3223,	0x0000,	0.0305256,	0x0000,	25.4884,	0x0000,	7.60073,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	6.80708,	0x0000,
	2016-3-12 04:03:00,	-3.51038,	0x1300,	18.4066,	0x0000,	-0.0305248,	0x0200,	24.6337,	0x0000,	8.39439,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	7.17338,	0x0000,
	2016-3-12 04:04:00,	-3.51038,	0x1300,	17.1856,	0x0000,	-0.0305248,	0x0200,	23.5958,	0x0000,	7.35653,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	7.60073,	0x0000,
	2016-3-12 04:05:00,	-3.57143,	0x1300,	16.6972,	0x0000,	0.0305256,	0x0000,	22.9853,	0x0000,	8.39439,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	7.84493,	0x0000,
	2016-3-12 04:06:00,	-3.57143,	0x1300,	17.1245,	0x0000,	-0.0305248,	0x0200,	23.4737,	0x0000,	9.55433,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	8.39439,	0x0000,
	2016-3-12 04:07:00,	-3.57143,	0x1300,	17.6129,	0x0000,	0.0305256,	0x0000,	23.9011,	0x0000,	10.5311,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	9.24909,	0x0000,
	2016-3-12 04:08:00,	-3.57143,	0x1300,	16.8193,	0x0000,	0.0305256,	0x0000,	23.2295,	0x0000,	11.3858,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	9.73748,	0x0000,
	2016-3-12 04:09:00,	-3.57143,	0x1300,	17.6129,	0x0000,	0.0305256,	0x0000,	23.9011,	0x0000,	10.8364,	0x0000,	1.12943,	0x0000,	-1.12943,	0x1200,	12.4237,	0x0000,
	2016-3-12 04:10:00,	-3.57143,	0x1300,	17.1245,	0x0000,	0.0305256,	0x0000,	23.3516,	0x0000,	12.5458,	0x0000,	1.98413,	0x0000,	-1.12943,	0x1200,	13.4615,	0x0000,
	2016-3-12 04:11:00,	-3.57143,	0x1300,	16.8803,	0x0000,	0.0305256,	0x0000,	23.2295,	0x0000,	10.1648,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	10.8974,	0x0000,
	2016-3-12 04:12:00,	-3.57143,	0x1300,	14.3162,	0x0000,	-0.0305248,	0x0200,	20.6654,	0x0000,	7.84493,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	11.0195,	0x0000,
	2016-3-12 04:13:00,	-3.57143,	0x1300,	12.6679,	0x0000,	0.0305256,	0x0000,	19.2002,	0x0000,	6.44078,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	9.24909,	0x0000,
	2016-3-12 04:14:00,	-3.57143,	0x1300,	11.6911,	0x0000,	0.0305256,	0x0000,	18.2234,	0x0000,	5.15873,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	8.08913,	0x0000,
	2016-3-12 04:15:00,	-3.57143,	0x1300,	12.3626,	0x0000,	0.0305256,	0x0000,	18.7118,	0x0000,	2.41148,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	8.76068,	0x0000,
	2016-3-12 04:16:00,	-3.57143,	0x1300,	12.79,	0x0000,	0.0305256,	0x0000,	19.2002,	0x0000,	0.885227,	0x0000,	1.00733,	0x0000,	-1.12943,	0x1200,	7.66178,	0x0000,
	2016-3-12 04:17:00,	-3.57143,	0x1300,	13.7057,	0x0000,	0.0305256,	0x0000,	19.9939,	0x0000,	0.824176,	0x0000,	1.00733,	0x0000,	-1.00733,	0x0200,	9.12698,	0x0000,
	2016-3-12 04:18:00,	-3.57143,	0x1300,	14.4994,	0x0000,	0.0305256,	0x0000,	20.6044,	0x0000,	0.885227,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	11.0806,	0x0000,
	2016-3-12 04:19:00,	-3.57143,	0x1300,	14.8046,	0x0000,	0.0305256,	0x0000,	20.9096,	0x0000,	0.824176,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	9.85959,	0x0000,
	2016-3-12 04:20:00,	-3.57143,	0x1300,	14.1331,	0x0000,	0.0305256,	0x0000,	20.2991,	0x0000,	0.824176,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	8.02808,	0x0000,
	2016-3-12 04:21:00,	-3.57143,	0x1300,	12.79,	0x0000,	-0.0305248,	0x0200,	19.2002,	0x0000,	0.824176,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	8.39439,	0x0000,
	2016-3-12 04:22:00,	-3.57143,	0x1300,	12.3626,	0x0000,	0.0305256,	0x0000,	18.956,	0x0000,	0.824176,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	9.24909,	0x0000,
	2016-3-12 04:23:00,	-3.57143,	0x1300,	12.5458,	0x0000,	0.0305256,	0x0000,	19.0171,	0x0000,	3.38828,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	8.45543,	0x0000,
	2016-3-12 04:24:00,	-3.57143,	0x1300,	13.4615,	0x0000,	-0.0305248,	0x0200,	19.8718,	0x0000,	2.71673,	0x0000,	1.00733,	0x0000,	-1.12943,	0x0200,	10.0427,	0x0000,
	2016-3-12 04:25:00,	2.10623,	0x0000,	14.3773,	0x0000,	2.35043,	0x0000,	20.6044,	0x0000,	4.91453,	0x0000,	1.00733,	0x0000,	2.59463,	0x0000,	10.1648,	0x0000,
	2016-3-12 04:26:00,	3.57143,	0x0000,	16.8803,	0x0000,	4.79243,	0x0000,	22.9853,	0x0000,	9.55433,	0x0000,	1.00733,	0x0000,	1.49573,	0x0000,	12.4237,	0x0000,
	2016-3-12 04:27:00,	3.51038,	0x0000,	17.4298,	0x0000,	4.79243,	0x0000,	23.779,	0x0000,	11.8132,	0x0000,	1.00733,	0x0000,	-1.00733,	0x0200,	12.4237,	0x0000,
	2016-3-12 04:28:00,	3.08303,	0x0000,	18.5287,	0x0000,	4.36508,	0x0000,	24.6337,	0x0000,	13.4615,	0x0000,	0.946277,	0x0000,	-1.00733,	0x0200,	13.4615,	0x0000,
	2016-3-12 04:29:00,	4.67033,	0x0000,	19.4444,	0x0000,	5.64713,	0x0000,	25.6716,	0x0000,	17.7961,	0x0000,	1.00733,	0x0000,	-1.00733,	0x0200,	15.232,	0x0000,
	2016-3-12 04:30:00,	3.14408,	0x0000,	19.4444,	0x0000,	4.18193,	0x0000,	25.4274,	0x0000,	19.2613,	0x0000,	0.946277,	0x0000,	-1.00733,	0x0200,	16.1477,	0x0000,
	2016-3-12 04:31:00,	3.51038,	0x0000,	20.0549,	0x0000,	4.85348,	0x0000,	26.3431,	0x0000,	21.6422,	0x0000,	0.946277,	0x0000,	-1.00733,	0x0200,	17.0635,	0x0000,
	2016-3-12 04:32:00,	4.97558,	0x0000,	21.5812,	0x0000,	6.44078,	0x0000,	27.8083,	0x0000,	24.7558,	0x0000,	1.00733,	0x0000,	-1.00733,	0x0200,	18.956,	0x0000,
	2016-3-12 04:33:00,	5.46398,	0x0000,	23.2295,	0x0000,	6.62393,	0x0000,	29.0904,	0x0000,	27.2589,	0x0000,	1.00733,	0x0000,	-1.00733,	0x0200,	21.337,	0x0000,
	2016-3-12 04:34:00,	5.28083,	0x0000,	22.8022,	0x0000,	6.68498,	0x0000,	28.7851,	0x0000,	28.9683,	0x0000,	1.00733,	0x0000,	-1.00733,	0x0200,	21.8254,	0x0000,
	2016-3-12 04:35:00,	6.25763,	0x0000,	24.0843,	0x0000,	7.35653,	0x0000,	29.9451,	0x0000,	30.6166,	0x0000,	0.946277,	0x0000,	-1.00733,	0x0200,	22.9853,	0x0000,
	2016-3-12 04:36:00,	4.24298,	0x0000,	24.2674,	0x0000,	5.21978,	0x0000,	29.823,	0x0000,	28.2357,	0x0000,	0.946277,	0x0000,	-1.00733,	0x0200,	23.3516,	0x0000,
	2016-3-12 04:37:00,	4.18193,	0x0000,	23.9622,	0x0000,	5.40293,	0x0000,	29.9451,	0x0000,	29.5788,	0x0000,	0.885227,	0x0000,	-1.00733,	0x0200,	23.1075,	0x0000,
