时间,UNIT3:LAE11CG101XQ01数值,UNIT3:LAE11CG101XQ01状态,UNIT3:LAE12CG101XQ01数值,UNIT3:LAE12CG101XQ01状态,UNIT3:LAE13CG101XQ01数值,UNIT3:LAE13CG101XQ01状态,UNIT3:LAE14CG101XQ01数值,UNIT3:LAE14CG101XQ01状态,UNIT3:LAE21CG101XQ01数值,UNIT3:LAE21CG101XQ01状态,UNIT3:LAE22CG101XQ01数值,UNIT3:LAE22CG101XQ01状态,UNIT3:LAE23CG101XQ01数值,UNIT3:LAE23CG101XQ01状态,UNIT3:LAE24CG101XQ01数值,UNIT3:LAE24CG101XQ01状态,
	2016-3-16 06:54:00,	-2.53358,	0x1300,	0.641025,	0x0000,	-0.0305248,	0x0200,	0.396825,	0x0000,	79.7009,	0x0000,	15.9646,	0x0000,	11.1416,	0x0000,	51.6789,	0x0000,
	2016-3-16 06:55:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.152625,	0x0000,	78.7241,	0x0000,	14.7436,	0x0000,	6.68498,	0x0000,	52.4115,	0x0000,
	2016-3-16 06:56:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.152625,	0x0000,	75.4274,	0x0000,	12.4237,	0x0000,	4.73138,	0x0000,	52.5946,	0x0000,
	2016-3-16 06:57:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.152625,	0x0000,	75.4274,	0x0000,	13.2173,	0x0000,	4.79243,	0x0000,	53.3272,	0x0000,
	2016-3-16 06:58:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.213675,	0x0000,	73.2906,	0x0000,	11.4469,	0x0000,	2.89988,	0x0000,	53.8767,	0x0000,
	2016-3-16 06:59:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.274726,	0x0000,	71.0928,	0x0000,	11.0195,	0x0000,	1.61783,	0x0000,	55.7082,	0x0000,
	2016-3-16 07:00:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.335776,	0x0000,	69.6887,	0x0000,	9.55433,	0x0000,	2.22833,	0x0000,	58.0891,	0x0000,
	2016-3-16 07:01:00,	2.71673,	0x0000,	0.763126,	0x0000,	3.38828,	0x0000,	0.396825,	0x0000,	72.4969,	0x0000,	11.569,	0x0000,	1.67888,	0x0000,	61.0806,	0x0000,
	2016-3-16 07:02:00,	2.77778,	0x0000,	2.53358,	0x0000,	3.26618,	0x0000,	2.96093,	0x0000,	74.7558,	0x0000,	15.3541,	0x0000,	5.95238,	0x0000,	66.8803,	0x0000,
	2016-3-16 07:03:00,	5.21978,	0x0000,	3.57143,	0x0000,	5.46398,	0x0000,	4.18193,	0x0000,	77.0757,	0x0000,	16.453,	0x0000,	8.39439,	0x0000,	73.2295,	0x0000,
	2016-3-16 07:04:00,	5.76923,	0x0000,	5.64713,	0x0000,	6.68498,	0x0000,	6.13553,	0x0000,	78.8462,	0x0000,	19.9328,	0x0000,	9.49328,	0x0000,	78.1746,	0x0000,
	2016-3-16 07:05:00,	7.84493,	0x0000,	6.80708,	0x0000,	8.27228,	0x0000,	7.35653,	0x0000,	82.0208,	0x0000,	24.2674,	0x0000,	13.3394,	0x0000,	84.8901,	0x0000,
	2016-3-16 07:06:00,	10.7143,	0x0000,	9.31014,	0x0000,	11.1416,	0x0000,	9.92064,	0x0000,	84.3407,	0x0000,	28.7241,	0x0000,	18.956,	0x0000,	93.6813,	0x0000,
	2016-3-16 07:07:00,	13.1563,	0x0000,	11.2027,	0x0000,	13.5226,	0x0000,	11.5079,	0x0000,	88.5531,	0x0000,	34.2796,	0x0000,	22.7411,	0x0000,	99.6032,	0x0000,
	2016-3-16 07:08:00,	13.4005,	0x0000,	11.7521,	0x0000,	13.7057,	0x0000,	12.0574,	0x0000,	90.2015,	0x0000,	37.6374,	0x0000,	24.4506,	0x0000,	99.8474,	0x0000,
	2016-3-16 07:09:00,	14.1331,	0x0000,	13.2784,	0x0000,	14.5604,	0x0000,	13.5836,	0x0000,	84.4628,	0x0000,	42.5824,	0x0000,	28.0525,	0x0000,	99.8474,	0x0000,
	2016-3-16 07:10:00,	12.851,	0x0000,	9.43224,	0x0000,	13.1563,	0x0000,	10.348,	0x0000,	83.9133,	0x0000,	41.3614,	0x0000,	28.2967,	0x0000,	99.8474,	0x0000,
	2016-3-16 07:11:00,	11.0195,	0x0000,	7.72283,	0x0000,	11.4469,	0x0000,	8.39439,	0x0000,	84.0354,	0x0000,	41.8498,	0x0000,	26.7705,	0x0000,	96.0012,	0x0000,
	2016-3-16 07:12:00,	7.35653,	0x0000,	5.34188,	0x0000,	7.72283,	0x0000,	6.25763,	0x0000,	78.3577,	0x0000,	40.6899,	0x0000,	24.3284,	0x0000,	93.0708,	0x0000,
	2016-3-16 07:13:00,	3.75458,	0x0000,	0.946277,	0x0000,	4.30403,	0x0000,	1.43468,	0x0000,	73.4127,	0x0000,	36.1722,	0x0000,	20.4823,	0x0000,	85.0122,	0x0000,
	2016-3-16 07:14:00,	-2.71673,	0x1300,	0.641025,	0x0000,	-0.0305248,	0x0200,	0.396825,	0x0000,	65.9646,	0x0000,	31.5324,	0x0000,	16.6972,	0x0000,	80.1893,	0x0000,
	2016-3-16 07:15:00,	-2.59463,	0x1300,	0.641025,	0x0000,	-0.0305248,	0x0200,	0.457875,	0x0000,	62.4237,	0x0000,	25.5495,	0x0000,	11.9353,	0x0000,	74.939,	0x0000,
	2016-3-16 07:16:00,	-2.59463,	0x1300,	0.641025,	0x0000,	-0.0305248,	0x0200,	0.518926,	0x0000,	56.8071,	0x0000,	20.2381,	0x0000,	9.85959,	0x0000,	68.5897,	0x0000,
	2016-3-16 07:17:00,	-2.71673,	0x1300,	0.641025,	0x0000,	-0.0305248,	0x0200,	0.518926,	0x0000,	52.5946,	0x0000,	14.4383,	0x0000,	2.71673,	0x0000,	59.2491,	0x0000,
	2016-3-16 07:18:00,	-2.71673,	0x1300,	0.579976,	0x0000,	0.0305256,	0x0000,	0.518926,	0x0000,	45.4518,	0x0000,	5.58608,	0x0000,	-0.274725,	0x0200,	53.8767,	0x0000,
	2016-3-16 07:19:00,	-2.77778,	0x1300,	0.579976,	0x0000,	0.0305256,	0x0000,	0.518926,	0x0000,	41.5446,	0x0000,	1.73993,	0x0000,	-0.274725,	0x0200,	44.3529,	0x0000,
	2016-3-16 07:20:00,	-2.77778,	0x1300,	0.579976,	0x0000,	0.0305256,	0x0000,	0.518926,	0x0000,	34.2796,	0x0000,	1.67888,	0x0000,	-0.274725,	0x0200,	34.3407,	0x0000,
	2016-3-16 07:21:00,	-2.77778,	0x1300,	0.518926,	0x0000,	0.0305256,	0x0000,	0.518926,	0x0000,	26.0379,	0x0000,	1.67888,	0x0000,	-0.274725,	0x0200,	22.9853,	0x0000,
	2016-3-16 07:22:00,	-2.77778,	0x1300,	0.518926,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	16.453,	0x0000,	1.61783,	0x0000,	-0.274725,	0x0200,	9.79854,	0x0000,
	2016-3-16 07:23:00,	-2.77778,	0x1300,	0.518926,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	7.17338,	0x0000,	1.61783,	0x0000,	-0.274725,	0x0200,	-1.67888,	0x1300,
	2016-3-16 07:24:00,	-2.83883,	0x1300,	0.457875,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	0.763126,	0x0000,	1.61783,	0x0000,	-0.274725,	0x0200,	-1.49573,	0x1300,
	2016-3-16 07:25:00,	-2.83883,	0x1300,	0.457875,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	0.641025,	0x0000,	1.55678,	0x0000,	-0.335775,	0x0200,	-1.55678,	0x1300,
	2016-3-16 07:26:00,	-2.83883,	0x1300,	0.457875,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	0.641025,	0x0000,	1.55678,	0x0000,	-0.335775,	0x0200,	-1.67888,	0x1300,
	2016-3-16 07:27:00,	-2.83883,	0x1300,	0.396825,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	0.641025,	0x0000,	1.55678,	0x0000,	-0.335775,	0x0200,	-1.67888,	0x1300,
	2016-3-16 07:28:00,	-2.83883,	0x1300,	0.396825,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	0.763126,	0x0000,	1.49573,	0x0000,	-0.335775,	0x0200,	-1.61783,	0x1300,
	2016-3-16 07:29:00,	-2.89988,	0x1300,	0.396825,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	2.96093,	0x0000,	1.49573,	0x0000,	-0.335775,	0x0200,	3.08303,	0x0000,
	2016-3-16 07:30:00,	-2.89988,	0x1300,	0.396825,	0x0000,	0.091576,	0x0000,	0.518926,	0x0000,	2.53358,	0x0000,	1.49573,	0x0000,	-0.213675,	0x0200,	4.91453,	0x0000,
	2016-3-16 07:31:00,	-2.89988,	0x1300,	0.335776,	0x0000,	0.091576,	0x0000,	0.579976,	0x0000,	5.83028,	0x0000,	3.75458,	0x0000,	2.59463,	0x0000,	1.00733,	0x0000,
	2016-3-16 07:32:00,	-2.89988,	0x1300,	0.335776,	0x0000,	0.152625,	0x0000,	0.579976,	0x0000,	12.3016,	0x0000,	2.10623,	0x0000,	4.60928,	0x0000,	1.80098,	0x0000,
	2016-3-16 07:33:00,	-2.89988,	0x1300,	0.335776,	0x0000,	0.152625,	0x0000,	0.579976,	0x0000,	20.0549,	0x0000,	3.20513,	0x0000,	1.55678,	0x0000,	6.50183,	0x0000,
	2016-3-16 07:34:00,	2.59463,	0x0000,	0.335776,	0x0000,	3.26618,	0x0000,	0.579976,	0x0000,	31.2882,	0x0000,	6.50183,	0x0000,	3.63248,	0x0000,	14.4383,	0x0000,
	2016-3-16 07:35:00,	0.763126,	0x0000,	0.335776,	0x0000,	1.73993,	0x0000,	0.579976,	0x0000,	41.2393,	0x0000,	8.02808,	0x0000,	6.99023,	0x0000,	20.6044,	0x0000,
	2016-3-16 07:36:00,	1.92308,	0x0000,	0.335776,	0x0000,	2.65568,	0x0000,	0.579976,	0x0000,	52.8999,	0x0000,	12.4237,	0x0000,	9.49328,	0x0000,	29.5177,	0x0000,
	2016-3-16 07:37:00,	-3.02198,	0x1300,	0.274726,	0x0000,	-0.0305248,	0x0200,	0.579976,	0x0000,	58.2723,	0x0000,	10.1648,	0x0000,	5.70818,	0x0000,	30.9219,	0x0000,
	2016-3-16 07:38:00,	-2.71673,	0x1300,	0.274726,	0x0000,	-0.0305248,	0x0200,	0.579976,	0x0000,	64.6825,	0x0000,	10.1648,	0x0000,	4.73138,	0x0000,	36.4164,	0x0000,
	2016-3-16 07:39:00,	-2.83883,	0x1300,	0.274726,	0x0000,	-0.0305248,	0x0200,	0.579976,	0x0000,	72.9243,	0x0000,	9.61538,	0x0000,	5.21978,	0x0000,	41.3004,	0x0000,
	2016-3-16 07:40:00,	-2.96093,	0x1300,	0.274726,	0x0000,	-0.0305248,	0x0200,	0.579976,	0x0000,	74.0232,	0x0000,	6.56288,	0x0000,	2.04518,	0x0000,	45.6349,	0x0000,
	2016-3-16 07:41:00,	-2.83883,	0x1300,	0.274726,	0x0000,	-0.0305248,	0x0200,	0.579976,	0x0000,	77.9304,	0x0000,	6.44078,	0x0000,	0.0305256,	0x0000,	49.1758,	0x0000,
	2016-3-16 07:42:00,	-2.83883,	0x1300,	0.274726,	0x0000,	-0.0305248,	0x0200,	0.579976,	0x0000,	79.2735,	0x0000,	3.08303,	0x0000,	-0.274725,	0x0200,	50.58,	0x0000,
	2016-3-16 07:43:00,	-2.96093,	0x1300,	0.274726,	0x0000,	0.0305256,	0x0000,	0.579976,	0x0000,	83.6081,	0x0000,	2.96093,	0x0000,	-0.274725,	0x0200,	56.0134,	0x0000,
	2016-3-16 07:44:00,	-2.83883,	0x1300,	0.274726,	0x0000,	0.0305256,	0x0000,	0.579976,	0x0000,	83.7912,	0x0000,	1.37363,	0x0000,	-0.274725,	0x0200,	58.4554,	0x0000,
	2016-3-16 07:45:00,	-2.83883,	0x1300,	0.274726,	0x0000,	0.0305256,	0x0000,	0.579976,	0x0000,	84.6459,	0x0000,	1.31258,	0x0000,	1.49573,	0x0000,	61.6911,	0x0000,
	2016-3-16 07:46:00,	3.87668,	0x0000,	3.26618,	0x0000,	4.67033,	0x0000,	4.42613,	0x0000,	88.9805,	0x0000,	4.91453,	0x0000,	7.53968,	0x0000,	70.9707,	0x0000,
	2016-3-16 07:47:00,	7.05128,	0x0000,	5.95238,	0x0000,	8.27228,	0x0000,	7.05128,	0x0000,	91.9109,	0x0000,	11.5079,	0x0000,	10.8364,	0x0000,	77.9915,	0x0000,
	2016-3-16 07:48:00,	5.46398,	0x0000,	6.44078,	0x0000,	6.19658,	0x0000,	7.47863,	0x0000,	91.7888,	0x0000,	17.0635,	0x0000,	10.4701,	0x0000,	83.6081,	0x0000,
	2016-3-16 07:49:00,	5.46398,	0x0000,	5.40293,	0x0000,	7.11233,	0x0000,	6.80708,	0x0000,	90.873,	0x0000,	20.116,	0x0000,	11.0806,	0x0000,	86.2332,	0x0000,
	2016-3-16 07:50:00,	5.76923,	0x0000,	5.28083,	0x0000,	7.05128,	0x0000,	6.80708,	0x0000,	85.8059,	0x0000,	23.7179,	0x0000,	14.4383,	0x0000,	90.873,	0x0000,
	2016-3-16 07:51:00,	5.28083,	0x0000,	4.24298,	0x0000,	6.31868,	0x0000,	5.70818,	0x0000,	78.4799,	0x0000,	23.0464,	0x0000,	11.9353,	0x0000,	85.0733,	0x0000,
	2016-3-16 07:52:00,	5.70818,	0x0000,	5.58608,	0x0000,	6.44078,	0x0000,	6.74603,	0x0000,	77.0147,	0x0000,	25.3663,	0x0000,	10.8974,	0x0000,	86.4774,	0x0000,
	2016-3-16 07:53:00,	4.67033,	0x0000,	5.34188,	0x0000,	5.03663,	0x0000,	6.62393,	0x0000,	69.2002,	0x0000,	23.779,	0x0000,	8.63858,	0x0000,	81.1661,	0x0000,
	2016-3-16 07:54:00,	1.19048,	0x0000,	2.83883,	0x0000,	2.28938,	0x0000,	4.18193,	0x0000,	61.9963,	0x0000,	21.2149,	0x0000,	4.42613,	0x0000,	74.0843,	0x0000,
	2016-3-16 07:55:00,	1.61783,	0x0000,	4.12088,	0x0000,	3.20513,	0x0000,	5.34188,	0x0000,	57.1123,	0x0000,	21.2149,	0x0000,	5.70818,	0x0000,	69.7497,	0x0000,
	2016-3-16 07:56:00,	-2.83883,	0x1300,	1.61783,	0x0000,	0.091576,	0x0000,	3.08303,	0x0000,	48.6874,	0x0000,	16.453,	0x0000,	0.457875,	0x0000,	60.9585,	0x0000,
	2016-3-16 07:57:00,	-2.83883,	0x1300,	0.641025,	0x0000,	0.091576,	0x0000,	2.16728,	0x0000,	43.3761,	0x0000,	12.3626,	0x0000,	-0.152624,	0x0200,	53.8767,	0x0000,
	2016-3-16 07:58:00,	-2.83883,	0x1300,	0.335776,	0x0000,	0.152625,	0x0000,	0.702076,	0x0000,	33.3028,	0x0000,	5.58608,	0x0000,	-0.0915753,	0x0200,	43.254,	0x0000,
	2016-3-16 07:59:00,	-2.83883,	0x1300,	0.335776,	0x0000,	0.152625,	0x0000,	0.702076,	0x0000,	25.7326,	0x0000,	1.43468,	0x0000,	-0.0915753,	0x0200,	35.2564,	0x0000,
	2016-3-16 08:00:00,	-2.71673,	0x1300,	0.335776,	0x0000,	0.0305256,	0x0000,	0.702076,	0x0000,	18.5287,	0x0000,	1.43468,	0x0000,	-0.0915753,	0x0200,	25.2442,	0x0000,
	2016-3-16 08:01:00,	-2.83883,	0x1300,	0.335776,	0x0000,	0.0305256,	0x0000,	0.763126,	0x0000,	7.60073,	0x0000,	1.43468,	0x0000,	-0.0915753,	0x0200,	13.2784,	0x0000,
	2016-3-16 08:02:00,	-2.83883,	0x1300,	0.335776,	0x0000,	0.0305256,	0x0000,	0.763126,	0x0000,	0.885227,	0x0000,	1.43468,	0x0000,	-0.0915753,	0x0200,	3.63248,	0x0000,
	2016-3-16 08:03:00,	-2.83883,	0x1300,	0.335776,	0x0000,	0.0305256,	0x0000,	0.763126,	0x0000,	0.885227,	0x0000,	1.43468,	0x0000,	-0.213675,	0x0200,	-1.67888,	0x1300,
	2016-3-16 08:04:00,	-2.83883,	0x1300,	0.396825,	0x0000,	0.0305256,	0x0000,	0.763126,	0x0000,	2.71673,	0x0000,	3.02198,	0x0000,	0.0305256,	0x0000,	-1.67888,	0x1300,
	2016-3-16 08:05:00,	-2.77778,	0x1300,	0.396825,	0x0000,	0.0305256,	0x0000,	0.763126,	0x0000,	2.65568,	0x0000,	3.51038,	0x0000,	-0.213675,	0x0200,	-1.67888,	0x1300,
	2016-3-16 08:06:00,	-2.77778,	0x1300,	0.396825,	0x0000,	0.0305256,	0x0000,	0.763126,	0x0000,	0.885227,	0x0000,	2.41148,	0x0000,	-0.152624,	0x0200,	-1.67888,	0x1300,
	2016-3-16 08:07:00,	-2.77778,	0x1300,	0.396825,	0x0000,	0.0305256,	0x0000,	0.763126,	0x0000,	2.53358,	0x0000,	1.80098,	0x0000,	-0.152624,	0x0200,	-1.67888,	0x1300,
	2016-3-16 08:08:00,	-2.77778,	0x1300,	0.396825,	0x0000,	0.0305256,	0x0000,	0.824176,	0x0000,	3.75458,	0x0000,	1.43468,	0x0000,	-0.152624,	0x0200,	-1.67888,	0x1300,
	2016-3-16 08:09:00,	-2.77778,	0x1300,	1.06837,	0x0000,	0.0305256,	0x0000,	3.14408,	0x0000,	3.69353,	0x0000,	3.51038,	0x0000,	2.04518,	0x0000,	3.02198,	0x0000,
	2016-3-16 08:10:00,	-2.77778,	0x1300,	0.457875,	0x0000,	0.0305256,	0x0000,	0.824176,	0x0000,	5.40293,	0x0000,	3.26618,	0x0000,	1.92308,	0x0000,	6.31868,	0x0000,
	2016-3-16 08:11:00,	-2.77778,	0x1300,	0.457875,	0x0000,	0.0305256,	0x0000,	0.824176,	0x0000,	7.35653,	0x0000,	1.49573,	0x0000,	3.51038,	0x0000,	7.17338,	0x0000,
	2016-3-16 08:12:00,	-2.77778,	0x1300,	0.457875,	0x0000,	0.0305256,	0x0000,	0.824176,	0x0000,	6.31868,	0x0000,	1.49573,	0x0000,	5.15873,	0x0000,	5.70818,	0x0000,
	2016-3-16 08:13:00,	-2.71673,	0x1300,	0.457875,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	7.53968,	0x0000,	1.49573,	0x0000,	4.48718,	0x0000,	5.70818,	0x0000,
	2016-3-16 08:14:00,	-2.71673,	0x1300,	0.518926,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	4.05983,	0x0000,	1.49573,	0x0000,	2.83883,	0x0000,	8.21123,	0x0000,
	2016-3-16 08:15:00,	-2.71673,	0x1300,	0.518926,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	4.05983,	0x0000,	1.55678,	0x0000,	2.65568,	0x0000,	6.19658,	0x0000,
	2016-3-16 08:16:00,	-2.71673,	0x1300,	0.518926,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	2.96093,	0x0000,	1.55678,	0x0000,	1.31258,	0x0000,	4.05983,	0x0000,
	2016-3-16 08:17:00,	-2.71673,	0x1300,	0.518926,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	0.824176,	0x0000,	1.55678,	0x0000,	1.98413,	0x0000,	3.02198,	0x0000,
	2016-3-16 08:18:00,	-2.71673,	0x1300,	0.518926,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	0.824176,	0x0000,	1.55678,	0x0000,	0.0305256,	0x0000,	0.274726,	0x0000,
	2016-3-16 08:19:00,	-2.71673,	0x1300,	0.518926,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	0.885227,	0x0000,	1.55678,	0x0000,	-0.0915753,	0x0200,	-1.73993,	0x1300,
	2016-3-16 08:20:00,	-2.65568,	0x1300,	0.579976,	0x0000,	0.0305256,	0x0000,	0.946277,	0x0000,	1.00733,	0x0000,	2.96093,	0x0000,	0.0305256,	0x0000,	-1.73993,	0x1300,
	2016-3-16 08:21:00,	-2.65568,	0x1300,	0.579976,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	3.08303,	0x0000,	1.61783,	0x0000,	0.0305256,	0x0000,	-1.73993,	0x1300,
	2016-3-16 08:22:00,	-2.65568,	0x1300,	0.579976,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	0.824176,	0x0000,	1.61783,	0x0000,	0.0305256,	0x0000,	-1.61783,	0x1300,
	2016-3-16 08:23:00,	-2.65568,	0x1300,	0.579976,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	0.824176,	0x0000,	1.61783,	0x0000,	-0.0305248,	0x0200,	-1.67888,	0x1300,
	2016-3-16 08:24:00,	-2.65568,	0x1300,	0.641025,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	2.35043,	0x0000,	1.61783,	0x0000,	-0.0305248,	0x0200,	-1.67888,	0x1300,
	2016-3-16 08:25:00,	-2.65568,	0x1300,	0.641025,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	2.83883,	0x0000,	1.67888,	0x0000,	-0.0305248,	0x0200,	-2.16728,	0x1300,
	2016-3-16 08:26:00,	-2.59463,	0x1300,	0.641025,	0x0000,	0.0305256,	0x0000,	0.885227,	0x0000,	4.54823,	0x0000,	1.67888,	0x0000,	1.67888,	0x0000,	-1.92308,	0x1300,
	2016-3-16 08:27:00,	-2.59463,	0x1300,	0.702076,	0x0000,	-0.0305248,	0x0200,	0.885227,	0x0000,	2.22833,	0x0000,	1.67888,	0x0000,	2.96093,	0x0000,	-2.16728,	0x1300,
	2016-3-16 08:28:00,	-2.59463,	0x1300,	0.702076,	0x0000,	-0.0305248,	0x0200,	0.885227,	0x0000,	5.46398,	0x0000,	1.73993,	0x0000,	-0.0305248,	0x0200,	4.12088,	0x0000,
	2016-3-16 08:29:00,	-2.59463,	0x1300,	0.702076,	0x0000,	-0.0305248,	0x0200,	0.885227,	0x0000,	8.08913,	0x0000,	1.73993,	0x0000,	2.65568,	0x0000,	1.25153,	0x0000,
	2016-3-16 08:30:00,	-2.59463,	0x1300,	0.702076,	0x0000,	-0.0305248,	0x0200,	0.885227,	0x0000,	10.5922,	0x0000,	1.73993,	0x0000,	0.0305256,	0x0000,	0.0305256,	0x0000,
	2016-3-16 08:31:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.885227,	0x0000,	12.0574,	0x0000,	1.73993,	0x0000,	2.35043,	0x0000,	-1.67888,	0x1300,
	2016-3-16 08:32:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.885227,	0x0000,	13.2784,	0x0000,	1.73993,	0x0000,	-0.152624,	0x0200,	-2.16728,	0x1300,
	2016-3-16 08:33:00,	-2.53358,	0x1300,	0.763126,	0x0000,	-0.0305248,	0x0200,	0.824176,	0x0000,	12.3016,	0x0000,	1.80098,	0x0000,	-0.152624,	0x0200,	-1.98413,	0x1300,
	2016-3-16 08:34:00,	-2.53358,	0x1300,	0.824176,	0x0000,	-0.0305248,	0x0200,	0.824176,	0x0000,	11.0195,	0x0000,	1.80098,	0x0000,	-0.152624,	0x0200,	-1.98413,	0x1300,
	2016-3-16 08:35:00,	-2.47253,	0x1300,	0.824176,	0x0000,	-0.0305248,	0x0200,	0.824176,	0x0000,	15.3541,	0x0000,	1.80098,	0x0000,	-0.152624,	0x0200,	-1.98413,	0x1300,
	2016-3-16 08:36:00,	-2.47253,	0x1300,	0.824176,	0x0000,	-0.0305248,	0x0200,	0.824176,	0x0000,	16.0867,	0x0000,	1.80098,	0x0000,	-0.152624,	0x0200,	-1.86203,	0x1300,
